syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
rohr,ø,r,hr,ohr,rohr,grohr,C,LC,CLC,CCLC,DCCLC,ø,Saug,ø,S,Sa,Sau,Saug,Saugr,C,CD,CDC,CDCC,CDCCL,ø,12,14,4,4,1,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Saugrohr,paenultima
jagd,ø,d,gd,agd,jagd,ujagd,C,CC,LCC,CLCC,DCLCC,ø,Sau,ø,S,Sa,Sau,Sauj,Sauja,C,CD,CDC,CDCL,CDCLC,ø,11,18,5,4,4,light,heavy,o,c,CD,CLCC,C,C,,CC,D,L,3,4,0,2,1,1,2,2,CVV,CVVCC,0,1,N,NN,T,2,Saujagd,paenultima
kalt,ø,t,lt,alt,kalt,ukalt,L,CL,DCL,CDCL,ø,ø,sau,ø,s,sa,sau,sauk,sauka,C,CD,CDC,CDCL,ø,ø,11,7,5,3,-2,light,heavy,o,c,CD,CL,C,C,,,D,L,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,A,NA,F,2,saukalt,multa
kerl,ø,l,rl,erl,kerl,ukerl,C,CC,KCC,CKCC,DCKCC,ø,Sau,ø,S,Sa,Sau,Sauk,Sauke,C,CD,CDC,CDCK,CDCKC,ø,11,15,5,3,2,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,NN,T,2,Saukerl,paenultima
naht,ø,t,ht,aht,naht,mnaht,C,LC,CLC,CCLC,DCCLC,ø,Saum,ø,S,Sa,Sau,Saum,Saumn,C,CD,CDC,CDCC,CDCCL,ø,14,14,4,4,0,light,light,c,c,CDC,CLC,C,C,C,C,D,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Saumnaht,paenultima
stall,ø,l,ll,all,tall,stall,C,KC,CKC,CCKC,DCCKC,ø,Sau,ø,S,Sa,Sau,Saus,Saust,C,CD,CDC,CDCC,CDCCK,ø,11,12,5,3,1,light,light,o,c,CD,CCKC,C,CC,,C,D,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,NN,T,2,Saustall,paenultima
wohl,ø,l,hl,ohl,wohl,uwohl,C,LC,CLC,DCLC,CDCLC,ø,sau,ø,s,sa,sau,sauw,sauwo,C,CD,CDC,CDCL,CDCLC,ø,11,11,5,3,0,light,light,o,c,CD,CLC,C,C,,C,D,L,3,4,0,1,1,1,2,2,CVV,CVVC,0,1,ADV,ø,F,2,sauwohl,multa
wut,ø,t,ut,wut,uwut,auwut,C,LC,CLC,DCLC,CDCLC,ø,Sau,ø,S,Sa,Sau,Sauw,Sauwu,C,CD,CDC,CDCL,CDCLC,ø,11,10,5,3,0,light,light,o,c,CD,CLC,C,C,,C,D,L,3,3,0,1,1,1,2,2,CVV,CVVC,0,1,N,NN,T,2,Sauwut,multa
zeit,ø,t,it,eit,zeit,ezeit,C,DC,ADC,KADC,CKADC,ø,S1,ø,S,Sa,Sae,Saez,Saeze,C,CK,CKA,CKAD,CKADC,ø,7,12,3,4,3,light,light,c,c,CK,ADC,C,A,,C,K,D,2,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Saezeit,paenultima
brett,ø,t,tt,ett,rett,brett,C,KC,CKC,CCKC,CCCKC,ø,Schach,ø,S,Sc,Sch,Scha,Schac,C,CK,CKC,CKCC,CKCCC,ø,8,12,2,3,2,light,light,c,c,CKC,CCKC,C,CC,C,C,K,K,6,5,1,1,1,2,1,1,CVC,CCVC,2,3,N,NN,T,2,Schachbrett,paenultima
matt,ø,t,tt,att,matt,hmatt,C,KC,CKC,CCKC,KCCKC,ø,schach,ø,s,sc,sch,scha,schac,C,CK,CKC,CKCC,CKCCK,ø,8,10,2,3,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,6,4,1,1,1,1,1,1,CVC,CVC,2,2,A,NA,F,2,schachmatt,paenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,CCCLC,ø,Schach,ø,S,Sc,Sch,Scha,Schac,C,CK,CKC,CKCC,CKCCC,ø,8,14,2,3,3,light,light,c,c,CKC,CCLC,C,CC,C,C,K,L,6,5,1,1,1,2,1,2,CVC,CCVVC,2,1,N,NN,T,2,Schachspiel,paenultima
zug,ø,g,ug,zug,hzug,chzug,C,LC,ALC,CALC,KCALC,ø,Schach,ø,S,Sc,Sch,Scha,Schac,C,CK,CKC,CKCA,CKCAL,ø,8,10,2,3,1,light,light,c,c,CKC,ALC,C,A,C,C,K,L,6,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,NN,T,2,Schachzug,paenultima
fra$,ø,s,ss,ass,rass,frass,C,LC,CLC,CCLC,CCCLC,ø,Schad,ø,S,Sc,Sch,Scha,Schad,C,CL,CLC,CLCC,CLCCC,ø,12,16,4,4,2,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,5,4,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,NN,T,2,Schadfrass,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,ø,Schad,ø,S,Sc,Sch,Scha,Schad,C,CL,CLC,CLCC,CLCCC,ø,12,9,4,2,-1,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,5,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,VN,T,2,Schadstoff,paenultima
bock,ø,k,ck,ock,bock,fbock,C,KC,CKC,CCKC,LCCKC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,8,4,2,-2,light,light,c,c,CLC,CKC,C,C,C,C,L,K,5,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Schafbock,paenultima
fell,ø,l,ll,ell,fell,ffell,C,KC,CKC,CCKC,LCCKC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,11,4,3,0,light,light,c,c,CLC,CKC,C,C,C,C,L,K,5,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Schaffell,paenultima
hirt,ø,t,rt,irt,hirt,fhirt,C,CC,KCC,CKCC,CCKCC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,14,4,3,1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Schafhirt,paenultima
kopf,ø,f,pf,opf,kopf,fkopf,A,KA,CKA,CCKA,LCCKA,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,8,4,2,-2,light,light,c,c,CLC,CKA,C,C,C,A,L,K,5,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Schafkopf,paenultima
milch,ø,h,ch,lch,ilch,milch,C,CC,KCC,CKCC,CCKCC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,16,4,4,2,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,5,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Schafmilch,paenultima
pelz,ø,z,lz,elz,pelz,fpelz,A,CA,KCA,CKCA,CCKCA,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCK,ø,12,12,4,3,0,light,heavy,c,c,CLC,CKCA,C,C,C,CA,L,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Schafpelz,paenultima
kopf,ø,f,pf,opf,kopf,skopf,A,KA,CKA,CCKA,CCCKA,ø,Schafs,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCC,ø,13,8,3,2,-2,heavy,light,c,c,CLCC,CKA,C,C,CC,A,L,K,6,4,2,1,1,1,2,1,CVVCC,CVC,1,2,N,NN,T,2,Schafskopf,paenultima
stall,ø,l,ll,all,tall,stall,C,KC,CKC,CCKC,CCCKC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCC,CLCCC,ø,12,12,4,3,0,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,5,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Schafstall,paenultima
zucht,ø,t,ht,cht,ucht,zucht,C,CC,KCC,AKCC,CAKCC,ø,Schaf,ø,S,Sc,Sch,Scha,Schaf,C,CL,CLC,CLCA,CLCAK,ø,12,11,4,2,0,light,heavy,c,c,CLC,AKCC,C,A,C,CC,L,K,5,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Schafzucht,paenultima
holz,ø,z,lz,olz,holz,lholz,A,CA,KCA,CKCA,CCKCA,ø,Schal,ø,S,Sc,Sch,Scha,Schal,C,CL,CLC,CLCC,CLCCK,ø,15,12,5,3,-1,light,heavy,c,c,CLC,CKCA,C,C,C,CA,L,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,VN,T,2,Schalholz,paenultima
dicht,ø,t,ht,cht,icht,dicht,C,CC,KCC,CKCC,CCKCC,ø,schall,ø,s,sc,sch,scha,schal,C,CK,CKC,CKCC,CKCCK,ø,11,11,3,2,0,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,6,5,1,2,1,1,1,1,CVC,CVCC,2,3,A,NA,F,2,schalldicht,paenultima
loch,ø,h,ch,och,loch,lloch,C,KC,CKC,CCKC,KCCKC,ø,Schall,ø,S,Sc,Sch,Scha,Schal,C,CK,CKC,CKCC,CKCCK,ø,11,11,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,6,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Schalloch,paenultima
tot,ø,t,ot,tot,ltot,lltot,C,LC,CLC,CCLC,KCCLC,ø,schall,ø,s,sc,sch,scha,schal,C,CK,CKC,CKCC,CKCCL,ø,11,8,3,2,-1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,6,3,1,1,1,1,1,2,CVC,CVVC,2,1,A,NA,F,2,schalltot,paenultima
obst,ø,t,st,bst,obst,lobst,C,CC,CCC,LCCC,CLCCC,ø,Schal,ø,S,Sc,Sch,Scha,Schal,C,CL,CLC,CLCL,CLCLC,ø,15,9,5,2,-3,light,heavy,c,c,CLC,LCCC,C,,C,CCC,L,L,5,4,1,3,1,0,2,2,CVVC,VVCCC,1,1,N,NN,T,2,Schalobst,paenultima
brett,ø,t,tt,ett,rett,brett,C,KC,CKC,CCKC,LCCKC,ø,Schalt,ø,S,Sc,Sch,Scha,Schal,C,CL,CLC,CLCC,CLCCK,ø,7,12,3,3,3,heavy,light,c,c,CL,CCKC,C,CC,,C,L,K,6,5,2,1,1,2,1,1,CVCC,CCVC,3,3,N,VN,T,2,Schaltbrett,paenultima
jahr,ø,r,hr,ahr,jahr,tjahr,C,LC,CLC,LCLC,CLCLC,ø,Schalt,ø,S,Sc,Sch,Scha,Schal,C,CL,CLC,CLCL,CLCLC,ø,7,20,3,6,7,heavy,light,c,c,CL,CLC,C,C,,C,L,L,6,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,VN,T,2,Schaltjahr,paenultima
werk,ø,k,rk,erk,werk,twerk,C,CC,KCC,CKCC,LCKCC,ø,Schalt,ø,S,Sc,Sch,Scha,Schal,C,CL,CLC,CLCK,CLCKC,ø,7,12,3,3,3,heavy,heavy,c,c,CL,CKCC,C,C,,CC,L,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,VN,T,2,Schaltwerk,paenultima
bein,ø,n,in,ein,bein,mbein,C,DC,CDC,CCDC,LCCDC,ø,Scham,ø,S,Sc,Sch,Scha,Scham,C,CL,CLC,CLCC,CLCCD,ø,14,14,4,4,0,light,light,c,c,CLC,CDC,C,C,C,C,L,D,5,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Schambein,paenultima
berg,ø,g,rg,erg,berg,mberg,C,CC,KCC,CKCC,CCKCC,ø,Scham,ø,S,Sc,Sch,Scha,Scham,C,CL,CLC,CLCC,CLCCK,ø,14,12,4,3,-1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,5,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Schamberg,paenultima
haar,ø,r,ar,aar,haar,mhaar,C,LC,CLC,CCLC,LCCLC,ø,Scham,ø,S,Sc,Sch,Scha,Scham,C,CL,CLC,CLCC,CLCCL,ø,14,15,4,5,1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,5,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Schamhaar,paenultima
rot,ø,t,ot,rot,mrot,amrot,C,LC,CLC,CCLC,LCCLC,ø,scham,ø,s,sc,sch,scha,scham,C,CL,CLC,CLCC,CLCCL,ø,14,11,4,3,-1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,5,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,NA,F,2,schamrot,paenultima
fleck,ø,k,ck,eck,leck,fleck,C,KC,CKC,CCKC,CCCKC,ø,Schand,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,12,2,3,1,heavy,light,c,c,CKCC,CCKC,C,CC,CC,C,K,K,6,5,2,1,1,2,1,1,CVCC,CCVC,3,3,N,NN,T,2,Schandfleck,paenultima
mal,ø,l,al,mal,dmal,ndmal,C,LC,CLC,CCLC,CCCLC,ø,Schand,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,17,2,5,3,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,6,3,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Schandmal,paenultima
maul,ø,l,ul,aul,maul,dmaul,C,DC,CDC,CCDC,CCCDC,ø,Schand,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,17,2,5,3,heavy,light,c,c,CKCC,CDC,C,C,CC,C,K,D,6,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Schandmaul,paenultima
tat,ø,t,at,tat,dtat,ndtat,C,LC,CLC,CCLC,CCCLC,ø,Schand,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,12,2,4,1,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,6,3,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Schandtat,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,CCCKC,ø,Schank,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,10,2,3,0,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,6,5,2,1,1,1,1,1,CVCC,CVC,3,2,N,NN,T,2,Schanktisch,paenultima
wirt,ø,t,rt,irt,wirt,kwirt,C,CC,KCC,CKCC,CCKCC,ø,Schank,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCC,CKCCC,ø,11,14,2,3,2,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Schankwirt,paenultima
bau,ø,u,au,bau,zbau,nzbau,D,CD,ACD,CACD,KCACD,ø,Schanz,ø,S,Sc,Sch,Scha,Schan,C,CK,CKC,CKCA,CKCAC,ø,11,11,2,5,0,heavy,light,c,o,CKCA,CD,C,C,CA,,K,D,6,3,2,0,1,1,1,2,CVCC,CVV,3,0,N,NN,T,2,Schanzbau,paenultima
blick,ø,k,ck,ick,lick,blick,C,KC,CKC,CCKC,CCCKC,ø,Scharf,ø,S,Sc,Sch,Scha,Schar,C,CK,CKC,CKCC,CKCCC,ø,12,14,3,3,1,heavy,light,c,c,CKCC,CCKC,C,CC,CC,C,K,K,6,5,2,1,1,2,1,1,CVCC,CCVC,3,3,N,AN,T,2,Scharfblick,paenultima
sicht,ø,t,ht,cht,icht,sicht,C,CC,KCC,CKCC,CCKCC,ø,Scharf,ø,S,Sc,Sch,Scha,Schar,C,CK,CKC,CKCC,CKCCC,ø,12,11,3,2,0,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,6,5,2,2,1,1,1,1,CVCC,CVCC,3,3,N,AN,T,2,Scharfsicht,paenultima
sinn,ø,n,nn,inn,sinn,fsinn,C,KC,CKC,CCKC,CCCKC,ø,Scharf,ø,S,Sc,Sch,Scha,Schar,C,CK,CKC,CKCC,CKCCC,ø,12,12,3,4,0,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,6,4,2,1,1,1,1,1,CVCC,CVC,3,2,N,AN,T,2,Scharfsinn,paenultima
schmied,ø,d,ed,ied,mied,hmied,C,LC,CLC,CCLC,CCCLC,ø,Schar,ø,S,Sc,Sch,Scha,Schar,C,CL,CLC,CLCC,CLCCC,ø,15,13,5,3,-1,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,5,7,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,NN,T,2,Scharschmied,paenultima
preis,ø,s,is,eis,reis,preis,C,DC,CDC,CCDC,ACCDC,ø,Sch1tz,ø,S,Sc,Sch,Scha,Schae,C,CK,CKA,CKAC,CKACC,ø,8,16,2,4,4,light,light,c,c,CKA,CCDC,C,CC,A,C,K,D,6,5,1,1,1,2,1,2,CVC,CCVVC,2,1,N,VN,T,2,Schaetzpreis,paenultima
lust,ø,t,st,ust,lust,ulust,C,CC,KCC,CKCC,DCKCC,ø,Schau,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCK,CDCKC,ø,11,14,5,3,2,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,5,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,VN,T,2,Schaulust,paenultima
bad,ø,d,ad,bad,mbad,umbad,C,LC,CLC,CCLC,DCCLC,ø,Schaum,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCC,CDCCL,ø,14,12,4,4,-1,light,light,c,c,CDC,CLC,C,C,C,C,D,L,6,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Schaumbad,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,ø,Schaum,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCC,CDCCC,ø,14,9,4,2,-2,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,6,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Schaumstoff,paenultima
wein,ø,n,in,ein,wein,mwein,C,DC,CDC,CCDC,DCCDC,ø,Schaum,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCC,CDCCD,ø,14,14,4,4,0,light,light,c,c,CDC,CDC,C,C,C,C,D,D,6,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Schaumwein,paenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,DCCLC,ø,Schau,ø,S,Sc,Sch,Scha,Schau,C,CD,CDC,CDCC,CDCCL,ø,11,14,5,3,2,light,light,o,c,CD,CCLC,C,CC,,C,D,L,5,5,0,1,1,2,2,2,CVV,CCVVC,0,1,N,VN,T,2,Schauspiel,paenultima
band,ø,d,nd,and,band,bband,C,CC,KCC,CKCC,CCKCC,ø,Scheib,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCK,ø,12,11,4,2,0,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,6,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Scheibband,paenultima
grund,ø,d,nd,und,rund,grund,C,CC,KCC,CKCC,CCKCC,ø,Schein,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCC,ø,14,17,4,3,2,light,heavy,c,c,CDC,CCKCC,C,CC,C,CC,D,K,6,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,NN,T,2,Scheingrund,paenultima
tod,ø,d,od,tod,ntod,intod,C,LC,CLC,CCLC,DCCLC,ø,Schein,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCL,ø,14,8,4,2,-3,light,light,c,c,CDC,CLC,C,C,C,C,D,L,6,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,NN,T,2,Scheintod,paenultima
tot,ø,t,ot,tot,ntot,intot,C,LC,CLC,CCLC,DCCLC,ø,schein,ø,s,sc,sch,sche,schei,C,CD,CDC,CDCC,CDCCL,ø,14,8,4,2,-3,light,light,c,c,CDC,CLC,C,C,C,C,D,L,6,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,NA,F,2,scheintot,paenultima
welt,ø,t,lt,elt,welt,nwelt,C,CC,KCC,CKCC,CCKCC,ø,Schein,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCK,ø,14,12,4,3,-1,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,6,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Scheinwelt,paenultima
dreck,ø,k,ck,eck,reck,dreck,C,KC,CKC,CCKC,CCCKC,ø,Schei$,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCC,ø,12,12,4,3,0,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,6,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Scheissdreck,paenultima
haus,ø,s,us,aus,haus,shaus,C,DC,CDC,CCDC,DCCDC,ø,Schei$,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCD,ø,12,12,4,4,0,light,light,c,c,CDC,CDC,C,C,C,C,D,D,6,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Scheisshaus,paenultima
kerl,ø,l,rl,erl,kerl,skerl,C,CC,KCC,CKCC,CCKCC,ø,Schei$,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCK,ø,12,15,4,3,2,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,6,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Scheisskerl,paenultima
holz,ø,z,lz,olz,holz,tholz,A,CA,KCA,CKCA,CCKCA,ø,Scheit,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCK,ø,12,12,4,3,0,light,heavy,c,c,CDC,CKCA,C,C,C,CA,D,K,6,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Scheitholz,paenultima
stock,ø,k,ck,ock,tock,stock,C,KC,CKC,CCKC,CCCKC,ø,Scheit,ø,S,Sc,Sch,Sche,Schei,C,CD,CDC,CDCC,CDCCC,ø,12,9,4,2,-1,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,6,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Scheitstock,paenultima
fisch,ø,h,ch,sch,isch,fisch,C,KC,CKC,CCKC,KCCKC,ø,Schell,ø,S,Sc,Sch,Sche,Schel,C,CK,CKC,CKCC,CKCCK,ø,11,10,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,6,5,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Schellfisch,paenultima
wort,ø,t,rt,ort,wort,twort,C,CC,KCC,CKCC,CCKCC,ø,Schelt,ø,S,Sc,Sch,Sche,Schel,C,CK,CKC,CKCC,CKCCC,ø,12,12,3,3,0,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,VN,T,2,Scheltwort,paenultima
wirt,ø,t,rt,irt,wirt,kwirt,C,CC,KCC,CKCC,CCKCC,ø,Schenk,ø,S,Sc,Sch,Sche,Schen,C,CK,CKC,CKCC,CKCCC,ø,11,14,2,3,2,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Schenkwirt,paenultima
kraft,ø,t,ft,aft,raft,kraft,C,CC,KCC,CKCC,CCKCC,ø,Scher,ø,S,Sc,Sch,Sche,Scher,C,CL,CLC,CLCC,CLCCC,ø,11,13,3,2,1,light,heavy,c,c,CLC,CCKCC,C,CC,C,CC,L,K,5,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,NN,T,2,Scherkraft,paenultima
wort,ø,t,rt,ort,wort,zwort,C,CC,KCC,CKCC,ACKCC,ø,Scherz,ø,S,Sc,Sch,Sche,Scher,C,CK,CKC,CKCA,CKCAC,ø,12,12,3,3,0,heavy,heavy,c,c,CKCA,CKCC,C,C,CA,CC,K,K,6,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Scherzwort,paenultima
lohn,ø,n,hn,ohn,lohn,tlohn,C,LC,CLC,CCLC,CCCLC,ø,Schicht,ø,S,Sc,Sch,Schi,Schic,C,CK,CKC,CKCC,CKCCC,ø,11,13,2,4,1,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,7,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Schichtlohn,paenultima
mann,ø,n,nn,ann,mann,smann,C,KC,CKC,ACKC,LACKC,ø,Schieds,ø,S,Sc,Sch,Schi,Schie,C,CL,CLA,CLAC,CLACK,ø,10,12,3,4,1,light,light,c,c,CLA,CKC,C,C,A,C,L,K,7,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,ø,T,2,Schiedsmann,paenultima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,CCCKA,ø,Schie$,ø,S,Sc,Sch,Schi,Schie,C,CL,CLC,CLCC,CLCCC,ø,10,12,3,3,1,light,light,c,c,CLC,CCKA,C,CC,C,A,L,K,6,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,VN,T,2,Schiessplatz,paenultima
sport,ø,t,rt,ort,port,sport,C,CC,KCC,CKCC,CCKCC,ø,Schie$,ø,S,Sc,Sch,Schi,Schie,C,CL,CLC,CLCC,CLCCC,ø,10,13,3,2,2,light,heavy,c,c,CLC,CCKCC,C,CC,C,CC,L,K,6,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,VN,T,2,Schiesssport,paenultima
stand,ø,d,nd,and,tand,stand,C,CC,KCC,CKCC,CCKCC,ø,Schie$,ø,S,Sc,Sch,Schi,Schie,C,CL,CLC,CLCC,CLCCC,ø,10,12,3,2,1,light,heavy,c,c,CLC,CCKCC,C,CC,C,CC,L,K,6,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,VN,T,2,Schiessstand,paenultima
