syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,9,11,9,9,11,6,4,3,4,4,3,0,light,light,light,light,light,schwa,c,c,o,c,o,c,K,CK,ø,ø,CL,CKC,,C,CC,,C,C,,,,C,,C,K,K,L,K,L,K,1,2,3,2,2,3,1,1,0,1,0,1,0,1,2,0,1,1,1,1,2,1,2,1,VC,CVC,ø,ø,CVV,CVC,1,2,1,1,0,2,N,R,T,1,Anakreontiker,antepaenultima
ø,tum,m,ø,ø,ø,ø,C,LC,ø,ø,ø,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,acc,9,10,7,7,10,12,4,5,3,3,3,4,0,light,light,light,light,schwa,light,c,c,c,o,c,c,KC,ø,CK,CL,CKC,CLC,,,C,C,C,C,C,C,,,C,C,K,K,K,L,K,L,2,2,3,2,3,3,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,1,2,VC,ø,CVC,CVV,CVC,CVVC,1,1,2,0,2,1,N,N,T,1,Analphabetentum,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,9,7,7,9,9,13,4,3,3,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,ø,CL,CL,CL,CKC,,,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,2,2,3,2,3,3,1,1,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,VC,ø,CVV,CVV,CVV,CVC,1,1,0,0,0,2,V,N,F,1,anaesthetisieren,paenultima
ø,um,m,ø,ø,ø,ø,C,KC,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,11,11,11,12,11,6,5,3,5,6,5,0,light,light,light,light,light,light,c,o,c,o,o,c,K,CL,CKC,CL,CL,ø,,C,C,C,C,,,,C,,,C,K,L,K,L,L,K,2,2,3,2,2,2,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,ø,1,0,2,0,0,1,N,ø,T,0,Anniversarium,antepaenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,ø,ø,ø,9,11,7,13,10,12,4,3,3,4,3,4,0,light,light,light,light,light,light,c,o,o,c,c,c,KC,CCL,CL,CKC,CKC,CKC,,CC,C,C,C,C,C,,,C,C,C,K,L,L,K,K,K,2,4,2,3,4,3,1,0,0,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,VC,CCVV,CVV,CVC,CVC,CVC,1,1,0,2,2,2,N,A,T,1,Anthropomorphismus,paenultima
ø,ø,r,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,9,9,10,7,12,11,4,4,10,3,6,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,ø,CL,CL,CLC,,C,,C,C,C,C,,,,,C,K,L,D,L,L,L,2,2,2,2,2,3,1,0,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,VC,CVV,ø,CVV,CVV,CVVC,1,0,0,0,0,1,A,A,F,1,antiautoritaer,ultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,6,9,12,4,4,4,6,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,L,CL,CKC,,C,C,,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,1,2,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,1,VC,CVV,CVV,VV,CVV,CVC,1,0,0,0,0,2,N,R,T,1,Antibiotikum,antepaenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,9,15,10,4,4,3,4,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,ø,CKC,,C,C,C,CC,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,3,5,1,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,ø,CVC,1,0,0,0,1,2,A,A,F,1,antidemokratisch,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,an,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,7,9,10,4,4,4,3,4,3,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,K,L,K,2,2,2,2,3,5,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,A,A,F,1,antimetaphysisch,paenultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,13,14,9,12,4,4,6,4,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,ø,CKC,CL,CKC,,C,C,C,C,C,C,,,C,,C,K,L,D,K,L,K,2,2,3,3,2,3,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,N,ø,T,0,Antineuralgikum,antepaenultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,10,9,12,4,4,4,5,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CVV,CVC,1,0,0,0,0,2,N,N,T,1,Antipyretikum,antepaenultima
ø,ø,s,ø,mus,ø,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,11,10,12,4,4,3,5,3,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,CKC,CKC,,C,C,C,C,C,C,,,,C,C,K,L,L,L,K,K,2,2,2,2,3,3,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,CVC,CVC,1,0,0,0,2,2,N,N,T,1,Antisemitismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,9,9,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,AL,CK,AL,LC,,C,A,C,A,,C,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Antizipation,ultima
ø,ø,m,ø,ø,ø,ø,C,KC,CKC,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,7,10,9,9,6,12,3,5,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,ø,CKC,,C,C,C,,C,C,,,,,C,K,L,L,L,K,K,1,4,2,2,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,ø,CVC,1,0,0,0,1,2,N,R,T,1,Aphrodisiakum,antepaenultima
ø,ø,i,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,L,LC,ø,ø,ø,ø,10,8,7,12,6,12,10,2,3,6,6,6,0,light,light,light,light,light,light,o,c,o,o,o,o,L,CKC,CL,CL,L,ø,,C,C,C,,C,,C,,,,,L,K,L,L,L,L,1,2,3,2,1,2,0,1,0,0,0,0,0,1,1,1,0,1,2,1,2,2,2,2,VV,CVC,CVV,CVV,ø,ø,0,2,0,0,0,0,N,ø,T,0,Aposteriori,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,8,7,12,6,13,6,2,3,6,6,4,0,light,light,light,light,light,light,c,c,o,o,o,c,K,CKC,CL,CL,L,CKC,,C,C,C,,C,,C,,,,C,K,K,L,L,L,K,1,2,3,2,1,5,1,1,0,0,0,1,0,1,1,1,0,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,ø,CVC,1,2,0,0,0,2,A,N,F,1,aposteriorisch,paenultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,7,9,9,6,13,6,3,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,o,c,K,CL,CL,ø,L,CKC,,C,C,A,,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,1,4,1,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,ø,CVC,1,0,0,0,0,2,A,N,F,1,appositionell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,6,11,10,9,9,9,6,3,3,4,4,4,0,light,light,light,light,light,light,c,c,o,c,o,c,K,ø,ø,CK,AL,LC,,CC,CC,C,A,,,,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,2,2,1,1,0,1,1,2,1,2,2,VC,ø,ø,CVC,CVV,VVC,1,3,1,2,0,0,N,R,T,1,Approximation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,10,9,12,7,9,9,5,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,c,c,o,c,KC,CL,CKC,CK,AL,LC,,C,C,C,A,,C,,C,,,C,K,L,K,K,L,L,2,2,3,2,2,2,1,0,1,1,0,1,0,1,1,1,1,0,1,2,1,1,2,2,VC,CVV,CVC,CVC,CVV,VVC,1,0,2,2,0,0,N,N,T,1,Argumentation,ultima
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,13,7,7,12,11,6,4,3,3,6,3,0,light,light,light,light,light,schwa,c,c,o,o,o,c,K,CKC,CL,CL,CL,CKC,,C,C,C,C,C,,C,,,,C,K,K,L,L,L,K,1,2,3,2,2,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,N,R,T,1,Aristoteliker,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,10,13,9,9,13,6,5,6,4,4,4,0,light,light,light,light,light,schwa,c,o,o,o,o,c,K,CL,CL,CL,CL,CKC,,C,C,C,C,C,,,,,,C,K,L,L,L,L,K,1,2,2,2,3,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CVV,CVC,1,0,0,0,0,2,V,N,F,1,aromatisieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,10,9,9,5,4,4,5,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,AL,LC,,C,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Artikulation,ultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,10,7,13,5,4,4,5,3,4,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,K,L,K,2,2,2,2,2,5,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,A,N,F,1,artikulatorisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,9,10,9,9,6,4,4,5,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Assibilation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,11,10,9,9,6,4,5,5,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Assimilation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,ø,ø,ø,6,7,9,6,9,9,6,3,4,6,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,AL,ø,AL,LC,,C,A,,A,,,,,,,C,K,L,L,K,L,L,2,2,2,1,2,2,1,0,0,1,0,1,0,1,1,0,1,0,1,2,2,1,2,2,VC,CVV,CVV,ø,CVV,VVC,1,0,0,1,0,0,N,R,T,1,Assoziation,ultima
ø,ø,e,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,12,6,10,9,6,4,6,6,5,4,0,light,light,light,light,light,light,c,o,o,o,o,o,K,CL,CL,L,CL,ø,,C,C,,C,C,,,,,,,K,L,L,L,L,L,2,2,2,1,2,3,1,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,2,2,VC,CVV,CVV,VV,CVV,ø,1,0,0,0,0,0,N,ø,T,0,Assyriologie,paenultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,7,9,9,10,12,6,3,4,4,10,4,1,light,light,light,light,light,light,c,c,c,o,o,c,K,CK,CK,CL,L,CKC,,C,C,C,,C,,,,,,C,K,K,K,L,L,K,1,3,2,2,1,5,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,ø,CVC,1,2,2,0,0,2,A,N,F,1,athanasianisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ø,ø,ø,aus,a,ø,ø,ø,ø,D,ø,ø,ø,ø,acc,11,9,7,13,9,13,5,4,3,4,4,4,0,light,light,schwa,light,light,schwa,c,c,o,c,o,c,ø,CK,CK,CKC,AL,CKC,,C,C,C,A,C,C,,,C,,C,D,K,K,K,L,K,3,3,2,3,3,3,1,1,0,1,0,1,0,1,1,1,1,1,2,1,1,1,2,1,ø,CVC,ø,CVC,CVV,CVC,0,2,1,2,0,2,V,V,F,1,ausdifferenzieren,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,aus,a,ø,ø,ø,ø,D,ø,ø,ø,ø,acc,11,14,7,12,9,13,5,3,3,6,4,4,0,light,light,light,light,light,schwa,c,c,c,o,o,c,ø,ø,CK,CL,CL,CKC,,CC,C,C,C,C,C,C,,,,C,D,K,K,L,L,K,3,3,4,2,3,3,1,1,1,0,0,1,0,2,1,1,1,1,2,1,1,2,2,1,ø,ø,CVC,CVV,CVV,CVC,0,3,2,0,0,2,V,V,F,1,auskristallisieren,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ø,ø,ø,ø,a,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,10,9,9,9,13,10,3,4,4,4,4,0,light,light,light,light,light,schwa,o,c,o,o,o,c,ø,CKC,CL,CL,AL,CKC,,C,C,C,A,C,,C,,,,C,D,K,L,L,L,K,2,4,2,2,3,3,0,1,0,0,0,1,0,1,1,1,1,1,2,1,2,2,2,1,VV,CVC,CVV,CVV,CVV,CVC,0,2,0,0,0,2,V,R,F,1,authentifizieren,paenultima
ø,ø,e,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,9,6,11,9,10,3,4,6,3,4,0,light,light,light,light,light,light,o,o,o,o,c,o,ø,CL,CL,L,ø,ø,,C,C,,CC,C,,,,,,,D,L,L,L,K,L,2,2,2,1,3,4,0,0,0,0,1,0,0,1,1,0,2,1,2,2,2,2,1,2,VV,CVV,CVV,VV,ø,ø,0,0,0,0,3,0,N,N,T,1,Autobiographie,prima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,9,6,15,10,10,3,4,6,5,3,0,light,light,light,light,light,light,o,o,o,o,o,c,ø,CL,CL,L,ø,CKC,,C,C,,CC,C,,,,,,C,D,L,L,L,L,K,2,2,2,1,3,6,0,0,0,0,0,1,0,1,1,0,2,1,2,2,2,2,2,1,VV,CVV,CVV,VV,ø,CVC,0,0,0,0,1,2,A,A,F,1,autobiographisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,9,9,9,13,10,3,4,4,4,4,0,light,light,light,light,light,schwa,o,o,c,o,o,c,ø,CL,CK,CL,CL,CKC,,C,C,C,C,C,,,,,,C,D,L,K,L,L,K,2,2,2,2,3,3,0,0,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,1,VV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,V,N,F,1,automatisieren,paenultima
ø,ø,g,ø,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,9,9,9,15,10,3,4,4,4,5,0,light,light,light,light,light,light,o,o,c,o,o,c,ø,CL,CK,CL,CL,CKC,,C,C,C,C,C,,,,,,C,D,L,K,L,L,K,2,2,2,2,3,4,0,0,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,1,VV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,N,V,T,1,Automatisierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,12,7,9,9,10,3,6,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,ø,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,D,L,L,K,L,L,2,2,2,2,2,2,0,0,0,1,0,1,0,1,1,1,1,0,2,2,2,1,2,2,VV,CVV,CVV,CVC,CVV,VVC,0,0,0,2,0,0,N,R,T,1,Autorisation,ultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,D,ø,ø,ø,ø,ø,10,7,9,8,9,9,10,3,4,2,4,4,0,light,light,light,light,light,light,o,o,c,c,o,c,ø,CL,CK,CKC,CL,LC,,C,C,C,C,,,,,C,,C,D,L,K,K,L,L,2,2,3,3,2,2,0,0,1,1,0,1,0,1,1,1,1,0,2,2,1,1,2,2,VV,CVV,CVC,CVC,CVV,VVC,0,0,2,2,0,0,N,N,T,1,Autosuggestion,ultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,ø,ø,6,9,7,11,9,7,6,4,3,5,4,3,0,light,light,light,light,light,schwa,c,o,c,o,o,o,K,CL,CK,CL,CL,CK,,C,C,C,C,C,,,,,,,K,L,K,L,L,K,1,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,CV,1,0,2,0,0,1,N,ø,T,0,Avitaminose,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,b,ø,ø,ø,ø,C,CK,CKC,ø,ø,ø,7,7,7,12,9,13,3,3,3,6,4,4,1,light,light,light,light,light,schwa,c,c,c,o,o,c,CK,CK,CK,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,K,K,L,L,K,2,2,3,2,3,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,CVC,CVC,CVC,CVV,CVV,CVC,2,2,2,0,0,2,V,N,F,1,bagatellisieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,B,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,7,2,3,6,6,5,3,-1,light,light,light,light,light,schwa,c,o,o,o,o,o,CKC,CL,CL,L,CL,CK,C,C,C,,C,C,C,,,,,,K,L,L,L,L,K,3,2,2,1,2,2,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CV,2,0,0,0,0,1,N,N,T,1,Bakteriologe,paenultima
ø,ø,e,ø,ø,ø,ø,L,ø,ø,ø,ø,ø,ø,ø,B,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,9,2,3,6,6,5,4,0,light,light,light,light,light,light,c,o,o,o,o,o,CKC,CL,CL,L,CL,ø,C,C,C,,C,C,C,,,,,,K,L,L,L,L,L,3,2,2,1,2,3,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,CVC,CVV,CVV,VV,CVV,ø,2,0,0,0,0,0,N,ø,T,0,Bakteriologie,ultima
ø,ø,h,ch,sch,isch,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,b,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,10,2,3,6,6,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,CKC,CL,CL,L,CL,CKC,C,C,C,,C,C,C,,,,,C,K,L,L,L,L,K,3,2,2,1,2,5,1,0,0,0,0,1,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CVC,2,0,0,0,0,2,A,N,F,1,bakteriologisch,paenultima
ø,ø,e,ø,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,B,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,11,7,2,3,6,6,5,3,0,light,light,light,light,light,schwa,c,o,o,o,o,o,CKC,CL,CL,L,CL,CK,C,C,C,,C,C,C,,,,,,K,L,L,L,L,K,3,2,2,1,3,2,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CV,2,0,0,0,0,1,N,ø,T,0,Bakteriophage,paenultima
ø,ø,n,en,ø,ø,ø,C,KC,CKC,ø,ø,noacc,ø,be,b,ø,ø,ø,ø,C,CK,ø,ø,ø,noacc,7,10,10,11,11,10,3,10,3,5,5,3,0,schwa,light,schwa,light,light,schwa,o,o,c,o,c,c,CK,ø,CKC,ø,ø,CKC,C,,C,C,C,C,,,C,,,C,K,D,K,D,K,K,2,2,3,5,2,3,0,0,1,0,1,1,1,0,1,1,1,1,1,2,1,2,1,1,ø,ø,CVC,CVV,CVC,CVC,1,0,2,0,2,2,V,N,F,1,beaugenscheinigen,sekunda
ø,keit,t,ø,eit,keit,gkeit,C,ø,ø,ø,ø,ø,ø,ø,B,ø,ø,ø,ø,C,CK,CKC,ø,ø,noacc,7,11,13,10,10,12,3,5,3,5,3,4,0,schwa,light,heavy,light,light,light,o,o,c,o,c,c,CK,ø,ø,CL,CKC,CDC,C,C,C,C,C,C,,,CC,,C,C,K,D,K,L,K,D,2,3,5,2,3,4,0,0,2,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,ø,CVV,ø,CVV,CVC,CVVC,1,0,3,0,2,1,N,A,T,1,Bedeutungslosigkeit,sekunda
ø,ø,g,ø,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,be,b,ø,ø,ø,ø,C,CK,CKC,ø,ø,noacc,7,12,7,16,13,10,3,4,3,4,4,3,0,schwa,light,schwa,heavy,light,light,o,c,o,c,c,c,CK,CKC,CK,ø,CKC,CKC,C,C,C,C,C,C,,C,,CC,C,C,K,K,K,K,K,K,2,3,2,5,3,3,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ø,CVC,ø,ø,CVC,CVC,1,2,1,3,2,2,A,N,F,1,bewunderungswuerdig,sekunda
