syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ze,ø,e,ze,nze,anze,lanze,K,AK,CAK,KCAK,CKCAK,ø,Spo,ø,S,Sp,Spo,Spor,Spore,C,CC,CCL,CCLC,CCLCK,ø,8,13,14,7,2,4,3,3,-1,light,schwa,light,schwa,o,c,c,o,CCL,CKC,ACKC,AK,CC,C,AC,A,,C,C,,L,K,K,K,3,3,5,2,0,1,1,0,2,1,2,1,2,1,1,1,CCVV,CVC,CCVC,CV,1,2,3,1,N,NN,T,2,Sporenpflanze,prima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,ADCKC,ø,Sport,ø,S,Sp,Spo,Spor,Sport,C,CC,CCK,CCKC,CCKCC,ø,13,7,11,10,2,3,5,3,-1,heavy,light,light,schwa,c,c,o,c,CCKCC,KC,AD,CKC,CC,,A,C,CC,C,,C,K,K,D,K,5,2,3,4,2,1,0,1,2,0,1,1,1,1,2,1,CCVCC,VC,CVV,CVC,4,1,0,2,N,NN,T,2,Sportabzeichen,prima
kel,ø,l,el,kel,ikel,tikel,C,KC,CKC,LCKC,CLCKC,ø,Sport,ø,S,Sp,Spo,Spor,Sport,C,CC,CCK,CCKC,CCKCC,ø,13,10,9,11,2,5,4,3,-1,heavy,light,light,schwa,c,c,o,c,CCKCC,KC,CL,CKC,CC,,C,C,CC,C,,C,K,K,L,K,5,2,2,3,2,1,0,1,2,0,1,1,1,1,2,1,CCVCC,VC,CVV,CVC,4,1,0,2,N,NN,T,2,Sportartikel,prima
stert,ø,t,rt,ert,tert,stert,C,CC,KCC,CKCC,CCKCC,ø,sport,ø,s,sp,spo,spor,sport,C,CC,CCK,CCKC,CCKCC,ø,13,7,12,12,2,3,4,3,0,heavy,schwa,light,schwa,c,o,c,c,CCKCC,CK,CDC,CKCC,CC,C,C,C,CC,,C,CC,K,K,D,K,5,2,3,5,2,0,1,2,2,1,1,1,1,1,2,1,CCVCC,CV,CVVC,CVCC,4,1,1,3,A,NF,F,2,sportbegeistert,prima
zin,ø,n,in,zin,izin,dizin,C,LC,ALC,LALC,CLALC,ø,Sport,ø,S,Sp,Spo,Spor,Sport,C,CC,CCK,CCKC,CCKCC,ø,13,9,9,12,2,4,4,4,-1,heavy,light,light,light,c,o,o,c,CCKCC,CL,CL,ALC,CC,C,C,A,CC,,,C,K,L,L,L,5,2,2,3,2,0,0,1,2,1,1,1,1,2,2,2,CCVCC,CVV,CVV,CVVC,4,0,0,1,N,NN,T,2,Sportmedizin,prima
zer,ø,r,er,zer,tzer,itzer,C,KC,CKC,CCKC,KCCKC,ø,Sport,ø,S,Sp,Spo,Spor,Sport,C,CC,CCK,CCKC,CCKCC,ø,13,12,10,11,2,4,3,3,-1,heavy,light,light,schwa,c,o,c,c,CCKCC,ACD,CKC,CKC,CC,AC,C,C,CC,,C,C,K,D,K,K,5,4,3,3,2,0,1,1,2,2,1,1,1,2,1,1,CCVCC,CCVV,CVC,CVC,4,1,2,2,N,NN,T,2,Sportzweisitzer,prima
ge,ø,e,ge,age,rage,frage,K,CK,LCK,CLCK,CCLCK,ø,Spra,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,16,10,15,7,4,3,5,3,-3,light,schwa,light,schwa,o,c,o,o,CCCL,CKC,CCL,CK,CCC,C,CC,C,,C,,,L,K,L,K,4,4,3,2,0,1,0,0,3,1,2,1,2,1,2,1,CCCVV,CVC,CCVV,CV,1,2,1,1,N,NN,T,2,Sprachenfrage,prima
hung,ø,g,ng,ung,hung,ehung,C,KC,LKC,ALKC,CALKC,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,10,9,11,3,5,4,5,-2,light,light,light,light,c,c,o,c,CCCLC,KC,AL,KC,CCC,,A,,C,C,,C,L,K,L,K,6,2,3,4,1,1,0,1,3,0,1,0,2,1,2,1,CCCVVC,VC,CVV,VC,2,1,0,1,N,NN,T,2,Spracherziehung,prima
te,ø,e,te,hte,chte,ichte,K,CK,CCK,KCCK,CKCCK,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,7,10,7,3,3,3,3,-3,light,schwa,light,schwa,c,o,c,o,CCCLC,CK,CKC,CK,CCC,C,C,C,C,,C,,L,K,K,K,6,2,6,2,1,0,1,0,3,1,1,1,2,1,1,1,CCCVVC,CV,CVC,CV,2,1,2,1,N,NN,T,2,Sprachgeschichte,prima
tig,ø,g,ig,tig,ltig,altig,C,KC,CKC,CCKC,KCCKC,noacc,sprach,ø,s,sp,spr,spra,sprac,C,CC,CCC,CCCL,CCCLC,ø,17,7,11,10,3,3,3,3,-2,light,schwa,light,light,c,o,c,c,CCCLC,CK,CKC,CKC,CCC,C,C,C,C,,C,C,L,K,K,K,6,2,3,3,1,0,1,1,3,1,1,1,2,1,1,1,CCCVVC,CV,CVC,CVC,2,1,2,2,A,NN,F,2,sprachgewaltig,prima
lung,ø,g,ng,ung,lung,elung,C,KC,CKC,KCKC,CKCKC,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,10,7,15,3,5,3,5,-1,light,light,schwa,light,c,o,o,c,CCCLC,CL,CK,CKC,CCC,C,C,C,C,,,C,L,L,K,K,6,2,2,4,1,0,0,1,3,1,1,1,2,2,1,1,CCCVVC,CVV,CV,CVC,2,0,1,2,N,NV,T,2,Sprachregelung,prima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,11,11,14,3,5,3,3,-1,light,light,schwa,heavy,c,c,c,c,CCCLC,KC,CKC,CKCC,CCC,,C,C,C,C,C,CC,L,K,K,K,6,2,3,5,1,1,1,2,3,0,1,1,2,1,1,1,CCCVVC,VC,CVC,CVCC,2,1,2,3,N,NN,T,2,Sprachunterricht,prima
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,DCKC,CDCKC,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,11,15,12,3,3,5,4,-1,light,light,light,light,c,c,o,c,CCCLC,CKC,CCD,CKC,CCC,C,CC,C,C,C,,C,L,K,D,K,6,3,4,5,1,1,0,1,3,1,2,1,2,1,2,1,CCCVVC,CVC,CCVV,CVC,2,2,1,2,N,NV,T,2,Sprachvergleichung,prima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Sprach,ø,S,Sp,Spr,Spra,Sprac,C,CC,CCC,CCCL,CCCLC,ø,17,9,10,9,3,4,3,2,-3,light,light,schwa,heavy,c,c,c,c,CCCLC,CK,CKC,CKCC,CCC,C,C,C,C,,C,CC,L,K,K,K,6,3,3,6,1,1,1,2,3,1,1,1,2,1,1,1,CCCVVC,CVC,CVC,CVCC,2,2,2,3,N,NN,T,2,Sprachwissenschaft,prima
ge,ø,e,ge,age,lage,nlage,K,CK,LCK,CLCK,CCLCK,ø,Sprech,ø,S,Sp,Spr,Spre,Sprec,C,CC,CCC,CCCK,CCCKC,ø,13,9,14,7,2,4,7,3,-2,light,light,light,schwa,c,c,o,o,CCCKC,KC,CL,CK,CCC,,C,C,C,C,,,K,K,L,K,6,2,2,2,1,1,0,0,3,0,1,1,1,1,2,1,CCCVC,VC,CVV,CV,4,1,0,1,N,VN,T,2,Sprechanlage,prima
hung,ø,g,ng,ung,hung,ehung,C,KC,LKC,ALKC,CALKC,ø,Sprech,ø,S,Sp,Spr,Spre,Sprec,C,CC,CCC,CCCK,CCCKC,ø,13,10,9,11,2,5,4,5,-1,light,light,light,light,c,c,o,c,CCCKC,KC,AL,KC,CCC,,A,,C,C,,C,K,K,L,K,6,2,3,4,1,1,0,1,3,0,1,0,1,1,2,1,CCCVC,VC,CVV,VC,4,1,0,1,N,VN,T,2,Sprecherziehung,prima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,Sprech,ø,S,Sp,Spr,Spre,Sprec,C,CC,CCC,CCCK,CCCKC,ø,13,11,11,14,2,5,3,3,0,light,light,schwa,heavy,c,c,c,c,CCCKC,KC,CKC,CKCC,CCC,,C,C,C,C,C,CC,K,K,K,K,6,2,3,5,1,1,1,2,3,0,1,1,1,1,1,1,CCCVC,VC,CVC,CVCC,4,1,2,3,N,VN,T,2,Sprechunterricht,prima
dig,ø,g,ig,dig,ndig,endig,C,KC,CKC,CCKC,KCCKC,noacc,spring,ø,s,sp,spr,spri,sprin,C,CC,CCC,CCCK,CCCKC,ø,17,10,10,10,3,5,3,3,-2,light,light,light,light,c,o,c,c,CCCKC,CL,CKC,CKC,CCC,C,C,C,C,,C,C,K,L,K,K,6,2,3,3,1,0,1,1,3,1,1,1,1,2,1,1,CCCVC,CVV,CVC,CVC,4,0,2,2,A,ø,F,2,springlebendig,multa
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,Spritz,ø,S,Sp,Spr,Spri,Sprit,C,CC,CCC,CCCK,CCCKA,ø,15,6,7,15,3,6,3,5,0,light,light,light,light,c,c,c,c,CCCKA,K,CK,CLC,CCC,,C,C,A,,,C,K,K,K,L,6,2,2,3,1,1,1,1,3,0,1,1,1,1,1,2,CCCVC,VC,CVC,CVVC,4,1,2,1,N,VN,T,2,Spritzapparat,prima
le,ø,e,le,ole,tole,stole,K,CK,LCK,CLCK,CCLCK,ø,Spritz,ø,S,Sp,Spr,Spri,Sprit,C,CC,CCC,CCCK,CCCKA,ø,15,10,7,10,3,3,3,5,-2,light,light,light,schwa,c,c,o,o,CCCKA,CKC,CL,CK,CCC,C,C,C,A,C,,,K,K,L,K,6,2,3,2,1,1,0,0,3,1,1,1,1,1,2,1,CCCVC,CVC,CVV,CV,4,2,0,1,N,VN,T,2,Spritzpistole,prima
ge,ø,e,ge,age,lage,nlage,K,CK,LCK,CLCK,CCLCK,ø,Sprung,ø,S,Sp,Spr,Spru,Sprun,C,CC,CCC,CCCK,CCCKC,ø,17,9,14,7,3,4,7,3,-3,light,light,light,schwa,c,c,o,o,CCCKC,KC,CL,CK,CCC,,C,C,C,C,,,K,K,L,K,6,2,2,2,1,1,0,0,3,0,1,1,1,1,2,1,CCCVC,VC,CVV,CV,4,1,0,1,N,NN,T,2,Sprunganlage,prima
te,ø,e,te,hte,chte,ichte,K,CK,CCK,KCCK,CKCCK,ø,Spuk,ø,S,Sp,Spu,Spuk,Spukg,C,CC,CCL,CCLC,CCLCC,ø,11,7,10,7,2,3,3,3,-1,light,schwa,light,schwa,c,o,c,o,CCLC,CK,CKC,CK,CC,C,C,C,C,,C,,L,K,K,K,4,2,6,2,1,0,1,0,2,1,1,1,2,1,1,1,CCVVC,CV,CVC,CV,1,1,2,1,N,NN,T,2,Spukgeschichte,prima
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Spul,ø,S,Sp,Spu,Spul,Spulm,C,CC,CCL,CCLC,CCLCC,ø,14,9,9,9,3,4,4,4,-2,light,light,light,schwa,c,c,o,o,CCLC,CK,CL,CK,CC,C,C,C,C,,,,L,K,L,K,4,2,4,2,1,1,0,0,2,1,1,1,2,1,2,1,CCVVC,CVC,CVV,CV,1,2,0,1,N,VN,T,2,Spulmaschine,prima
ne,ø,e,ne,ine,hine,chine,K,CK,LCK,CLCK,KCLCK,ø,Sp2l,ø,S,Sp,Spu,Spue,Spuel,C,CC,CCL,CCLC,CCLCC,ø,14,9,9,9,3,4,4,4,-2,light,light,light,schwa,c,c,o,o,CCLC,CK,CL,CK,CC,C,C,C,C,,,,L,K,L,K,4,2,4,2,1,1,0,0,2,1,1,1,2,1,2,1,CCVVC,CVC,CVV,CV,1,2,0,1,N,VN,T,2,Spuelmaschine,prima
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,Spund,ø,S,Sp,Spu,Spun,Spund,C,CC,CCK,CCKC,CCKCC,ø,14,6,7,15,2,6,3,5,0,heavy,light,light,light,c,c,c,c,CCKCC,K,CK,CLC,CC,,C,C,CC,,,C,K,K,K,L,5,2,2,3,2,1,1,1,2,0,1,1,1,1,1,2,CCVCC,VC,CVC,CVVC,4,1,2,1,N,VN,T,2,Spundapparat,prima
dend,ø,d,nd,end,dend,ldend,C,CC,KCC,CKCC,CCKCC,ø,staa,ø,s,st,sta,staa,staat,C,CC,CCL,CCLC,CCLCK,ø,12,10,13,11,4,3,4,2,0,light,schwa,light,schwa,o,c,c,c,CCL,CKC,CKC,CKCC,CC,C,C,C,,C,C,CC,L,K,K,K,4,3,3,4,0,1,1,2,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVCC,1,2,2,3,A,NF,F,2,staatenbildend,prima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,7,9,9,3,3,4,4,-1,light,light,light,light,c,c,o,c,CCLA,KC,AL,LC,CC,,A,,A,C,,C,L,K,L,L,6,2,2,2,1,1,0,1,2,0,1,0,2,1,2,2,CCVVC,VC,CVV,VVC,1,1,0,0,N,NN,T,2,Staatsaktion,prima
he,ø,e,he,ihe,eihe,leihe,K,DK,CDK,CCDK,KCCDK,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,9,14,6,3,4,7,6,-2,light,light,light,schwa,c,c,o,o,CCLA,KC,CD,K,CC,,C,,A,C,,,L,K,D,K,6,2,3,2,1,1,0,0,2,0,1,0,2,1,2,1,CCVVC,VC,CVV,V,1,1,0,0,N,NN,T,2,Staatsanleihe,prima
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,6,7,15,3,6,3,5,0,light,light,light,light,c,c,c,c,CCLA,K,CK,CLC,CC,,C,C,A,,,C,L,K,K,L,6,2,2,3,1,1,1,1,2,0,1,1,2,1,1,2,CCVVC,VC,CVC,CVVC,1,1,2,1,N,NN,T,2,Staatsapparat,prima
te,ø,e,te,mte,amte,eamte,K,CK,CCK,KCCK,KKCCK,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,9,7,3,3,4,3,-2,light,schwa,light,schwa,c,o,c,o,CCLA,CK,KC,CK,CC,C,,C,A,,C,,L,K,K,K,6,2,2,2,1,0,1,0,2,1,0,1,2,1,1,1,CCVVC,CV,VC,CV,1,1,1,1,N,NN,T,2,Staatsbeamte,prima
nis,nis,s,is,nis,bnis,ebnis,C,KC,CKC,CCKC,LCCKC,noacc,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,12,12,3,3,3,4,0,light,schwa,light,light,c,o,c,c,CCLA,CK,CCLC,CKC,CC,C,CC,C,A,,C,C,L,K,L,K,6,2,4,3,1,0,1,1,2,1,2,1,2,1,2,1,CCVVC,CV,CCVVC,CVC,1,1,1,2,N,NN,T,2,Staatsbegraebnis,prima
tum,tum,m,um,tum,ntum,entum,C,LC,CLC,CCLC,KCCLC,noacc,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAD,ø,13,10,10,12,3,10,3,4,-1,light,light,schwa,light,c,o,c,c,CCLA,D,CKC,CLC,CC,,C,C,A,,C,C,L,D,K,L,6,2,3,3,1,0,1,1,2,0,1,1,2,2,1,2,CCVVC,VV,CVC,CVVC,1,0,2,1,N,NN,T,2,Staatseigentum,prima
tend,ø,d,nd,end,tend,ltend,C,CC,KCC,CKCC,CCKCC,ø,staats,ø,s,st,sta,staa,staat,C,CC,CCL,CCLA,CCLAK,ø,13,10,11,11,3,5,3,2,-1,light,light,light,schwa,c,c,c,c,CCLA,KC,CKC,CKCC,CC,,C,C,A,C,C,CC,L,K,K,K,6,2,3,4,1,1,1,2,2,0,1,1,2,1,1,1,CCVVC,VC,CVC,CVCC,1,1,2,3,A,NF,F,2,staatserhaltend,prima
men,ø,n,en,men,amen,xamen,C,KC,CKC,LCKC,CLCKC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAK,ø,13,6,12,12,3,6,4,4,0,light,light,light,schwa,c,c,o,c,CCLA,K,CCL,CKC,CC,,CC,C,A,,,C,L,K,L,K,6,2,1,3,1,1,0,1,2,0,2,1,2,1,2,1,CCVVC,VC,CCVV,CVC,1,1,1,2,N,NN,T,2,Staatsexamen,prima
tag,ø,g,ag,tag,rtag,ertag,C,LC,CLC,CCLC,KCCLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,10,12,3,5,5,4,-1,light,light,schwa,light,c,o,c,c,CCLA,CD,KC,CLC,CC,C,,C,A,,C,C,L,D,K,L,6,3,2,3,1,0,1,1,2,1,0,1,2,2,1,2,CCVVC,CVV,VC,CVVC,1,0,1,1,N,NN,T,2,Staatsfeiertag,prima
dend,ø,d,nd,end,dend,rdend,C,CC,KCC,CKCC,CCKCC,ø,staats,ø,s,st,sta,staa,staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,11,11,3,3,3,2,-1,light,schwa,light,schwa,c,o,c,c,CCLA,CK,CLC,CKCC,CC,C,C,C,A,,C,CC,L,K,L,K,6,2,4,4,1,0,1,2,2,1,1,1,2,1,2,1,CCVVC,CV,CVVC,CVCC,1,1,1,3,A,NF,F,2,staatsgefaehrdend,prima
dung,ø,g,ng,ung,dung,rdung,C,KC,CKC,CCKC,LCCKC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,11,12,3,3,3,4,0,light,schwa,light,light,c,o,c,c,CCLA,CK,CLC,CKC,CC,C,C,C,A,,C,C,L,K,L,K,6,2,4,4,1,0,1,1,2,1,1,1,2,1,2,1,CCVVC,CV,CVVC,CVC,1,1,1,2,N,NV,T,2,Staatsgefaehrdung,prima
hof,ø,f,of,hof,shof,tshof,C,LC,CLC,ACLC,CACLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,14,8,3,3,3,2,-1,light,schwa,heavy,light,c,o,c,c,CCLA,CK,CKCA,CLC,CC,C,C,C,A,,CA,C,L,K,K,L,6,2,6,3,1,0,2,1,2,1,1,1,2,1,1,2,CCVVC,CV,CVCC,CVVC,1,1,3,1,N,NN,T,2,Staatsgerichtshof,prima
ster,ø,r,er,ter,ster,ister,C,KC,CKC,CCKC,KCCKC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,12,11,3,5,4,3,-1,light,light,light,schwa,c,o,c,c,CCLA,CL,CKC,CKC,CC,C,C,C,A,,C,C,L,L,K,K,6,2,2,4,1,0,1,1,2,1,1,1,2,2,1,1,CCVVC,CVV,CVC,CVC,1,0,2,2,N,NN,T,2,Staatsminister,prima
haupt,ø,t,pt,upt,aupt,haupt,C,CC,DCC,CDCC,CCDCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAL,ø,13,6,11,13,3,6,3,3,0,light,light,schwa,heavy,c,o,c,c,CCLA,L,CKC,CDCC,CC,,C,C,A,,C,CC,L,L,K,D,6,1,3,5,1,0,1,2,2,0,1,1,2,2,1,2,CCVVC,VV,CVC,CVVCC,1,0,2,1,N,NN,T,2,Staatsoberhaupt,prima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,staats,ø,s,st,sta,staa,staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,12,10,3,3,6,3,-1,light,light,light,light,c,o,o,c,CCLA,CL,CL,CKC,CC,C,C,C,A,,,C,L,L,L,K,6,2,2,5,1,0,0,1,2,1,1,1,2,2,2,1,CCVVC,CVV,CVV,CVC,1,0,0,2,A,NA,F,2,staatspolitisch,prima
dent,ø,t,nt,ent,dent,ident,C,CC,KCC,CKCC,LCKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,9,11,3,3,4,2,-1,light,light,light,heavy,c,c,o,c,CCLA,CCK,CL,CKCC,CC,CC,C,C,A,,,CC,L,K,L,K,6,3,2,4,1,1,0,2,2,2,1,1,2,1,2,1,CCVVC,CCVC,CVV,CVCC,1,3,0,3,N,NN,T,2,Staatspraesident,prima
t1r,ø,r,er,aer,taer,etaer,C,LC,CLC,LCLC,CLCLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,8,10,11,3,2,5,3,-1,light,light,light,light,c,c,o,c,CCLA,CLC,CL,CLC,CC,C,C,C,A,C,,C,L,L,L,L,6,2,3,3,1,1,0,1,2,1,1,1,2,2,2,2,CCVVC,CVVC,CVV,CVVC,1,1,0,1,N,NN,T,2,Staatssekretaer,prima
heit,heit,t,it,eit,heit,rheit,C,DC,CDC,CCDC,KCCDC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,9,11,12,3,4,3,4,0,light,light,schwa,light,c,c,c,c,CCLA,CK,CKC,CDC,CC,C,C,C,A,,C,C,L,K,K,D,6,2,4,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,NN,T,2,Staatssicherheit,prima
ter,ø,r,er,ter,ater,eater,C,KC,CKC,LCKC,LLCKC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,7,10,11,3,3,10,3,-1,light,light,light,schwa,c,o,o,c,CCLA,CL,L,CKC,CC,C,,C,A,,,C,L,L,L,K,6,3,1,3,1,0,0,1,2,1,0,1,2,2,2,1,CCVVC,CVV,VV,CVC,1,0,0,2,N,NN,T,2,Staatstheater,prima
chen,chen,n,en,hen,chen,echen,C,KC,CKC,KCKC,CKCKC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,11,10,3,3,3,3,-1,light,light,light,schwa,c,c,c,c,CCLA,CKC,CCK,CKC,CC,C,CC,C,A,C,,C,L,K,K,K,6,3,3,4,1,1,1,1,2,1,2,1,2,1,1,1,CCVVC,CVC,CCVC,CVC,1,2,3,2,N,NN,T,2,Staatsverbrechen,prima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,9,10,9,3,4,3,2,-1,light,light,schwa,heavy,c,c,c,c,CCLA,CK,CKC,CKCC,CC,C,C,C,A,,C,CC,L,K,K,K,6,3,3,6,1,1,1,2,2,1,1,1,2,1,1,1,CCVVC,CVC,CVC,CVCC,1,2,2,3,N,NN,T,2,Staatswissenschaft,prima
ne,ø,e,ne,nne,enne,tenne,K,CK,KCK,CKCK,CCKCK,ø,Stab,ø,S,St,Sta,Stab,Staba,C,CC,CCL,CCLC,CCLCK,ø,13,9,7,9,3,4,3,4,-2,light,light,light,schwa,c,c,c,o,CCLC,KC,CK,CK,CC,,C,C,C,C,,,L,K,K,K,4,2,3,2,1,1,1,0,2,0,1,1,2,1,1,1,CCVVC,VC,CVC,CV,1,1,2,1,N,NN,T,2,Stabantenne,prima
bel,ø,l,el,bel,ebel,webel,C,KC,CKC,LCKC,CLCKC,ø,Stabs,ø,S,St,Sta,Stab,Stabs,C,CC,CCL,CCLC,CCLCC,ø,14,12,7,11,2,3,3,3,-2,heavy,heavy,light,schwa,c,c,o,c,CCLCC,CKCC,CL,CKC,CC,C,C,C,CC,CC,,C,L,K,L,K,5,4,2,3,2,2,0,1,2,1,1,1,2,1,2,1,CCVVCC,CVCC,CVV,CVC,2,3,0,2,N,NN,T,2,Stabsfeldwebel,prima
zier,ø,r,er,ier,zier,izier,C,LC,ALC,LALC,CLALC,ø,Stabs,ø,S,St,Sta,Stab,Stabs,C,CC,CCL,CCLC,CCLCC,ø,14,6,9,13,2,6,4,4,0,heavy,light,light,light,c,c,o,c,CCLCC,K,CL,ALC,CC,,C,A,CC,,,C,L,K,L,L,5,2,2,4,2,1,0,1,2,0,1,1,2,1,2,2,CCVVCC,VC,CVV,CVVC,2,1,0,1,N,NN,T,2,Stabsoffizier,prima
re,ø,e,re,ere,eere,beere,K,CK,LCK,CLCK,CCLCK,ø,Sta,ø,S,St,Sta,Stac,Stach,C,CC,CCK,CCKC,CCKCK,ø,8,11,7,10,2,3,3,5,0,light,schwa,light,schwa,c,c,o,o,CCK,CKC,CL,CK,CC,C,C,C,,C,,,K,K,L,K,3,4,3,2,1,1,0,0,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CV,3,2,0,1,N,NN,T,2,Stachelbeere,prima
band,ø,d,nd,and,band,sband,C,CC,KCC,CKCC,CCKCC,ø,Sta,ø,S,St,Sta,Stac,Stach,C,CC,CCK,CCKC,CCKCK,ø,8,11,12,11,2,3,3,2,1,light,schwa,heavy,heavy,c,c,c,c,CCK,CKC,CKCC,CKCC,CC,C,C,C,,C,CC,CC,K,K,K,K,3,4,4,4,1,1,2,2,2,1,1,1,1,1,1,1,CCVC,CVC,CVCC,CVCC,3,2,3,3,N,NN,T,2,Stachelhalsband,prima
ner,ø,r,er,ner,hner,ohner,C,KC,CKC,LCKC,CLCKC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,7,7,13,2,3,3,4,1,light,schwa,light,schwa,c,o,o,c,CCKC,CK,CL,CKC,CC,C,C,C,C,,,C,K,K,L,K,5,2,3,3,1,0,0,1,2,1,1,1,1,1,2,1,CCVC,CV,CVV,CVC,3,1,0,2,N,NN,T,2,Stadtbewohner,prima
tor,ø,r,or,tor,ktor,ektor,C,KC,CKC,CCKC,KCCKC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,9,11,11,2,4,3,3,0,light,light,light,light,c,o,c,c,CCKC,CL,CKC,CKC,CC,C,C,C,C,,C,C,K,L,K,K,5,2,3,3,1,0,1,1,2,1,1,1,1,2,1,1,CCVC,CVV,CVC,CVC,3,0,2,2,N,NN,T,2,Stadtdirektor,prima
