syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,syl_len6,syl0,syl1,syl2,syl3,syl4,syl5,syl6,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,rhyme5,rhyme6,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,cv_ratio6,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,koda_len6,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,onset_len6,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,nucleus_len6,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority6,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_ratio6,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,syl_class5,syl_class6,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,onset_class5,onset_class6,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,koda_class5,koda_class6,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,nucleus_class5,nucleus_class6,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_weight6,nomen,sylcnt,stress_class
3,2,2,2,3,2,6,Spe,ku,la,ti,ons,ge,sch1ft,1ft,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCL,C,CC,KCC,CKCC,KCKCC,ø,CCVV,CVV,CVC,CVV,VVCC,CV,CVCC,1,0,2,0,1,1,3,0,0,1,0,2,0,2,2,1,1,1,0,1,1,2,2,1,2,2,1,1,2,201,101,11,101,1101,101,301,2,3,3,3,2,2,1,1,CCL,CL,CK,AL,LCC,CK,CKCC,CC,C,C,A,,C,C,,,,,CC,,CC,L,L,K,L,L,K,K,1,1,1,1,2,0,2,T,7,antepaenultima
3,2,2,2,3,2,4,Spe,ku,la,ti,ons,pa,pier,ier,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCL,C,LC,CLC,KCLC,CKCLC,ø,CCVV,CVV,CVC,CVV,VVCC,CVC,CVVC,1,0,2,0,1,2,1,0,0,1,0,2,1,1,2,1,1,1,0,1,1,2,2,1,2,2,1,2,2,201,101,11,101,1101,101,111,2,3,3,3,2,2,3,1,CCL,CL,CK,AL,LCC,CK,CLC,CC,C,C,A,,C,C,,,,,CC,,C,L,L,K,L,L,K,L,1,1,1,1,2,1,1,T,7,antepaenultima
3,2,2,2,3,4,2,Spe,ku,la,ti,ons,ste2,er,er,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCL,C,KC,DKC,CDKC,CCDKC,ø,CCVV,CVV,CVC,CVV,VVCC,CCVV,VC,1,0,2,0,1,1,1,0,0,1,0,2,0,1,2,1,1,1,0,2,0,2,2,1,2,2,2,1,2,201,101,11,101,1101,201,11,2,3,3,3,2,2,3,1,CCL,CL,CK,AL,LCC,CCD,KC,CC,C,C,A,,CC,,,,,,CC,,C,L,L,K,L,L,D,K,1,1,1,1,2,1,0,T,7,antepaenultima
3,2,1,2,2,2,2,Spe,zi,a,li,sa,ti,on,on,ø,N,R,SA,ø,C,CC,CCL,CCLA,CCLAL,C,LC,LLC,ALLC,KALLC,ø,CCVV,CVV,VC,CVV,CVC,CVV,VVC,1,0,1,0,2,0,0,0,0,1,0,1,0,1,2,1,0,1,1,1,0,2,2,1,2,1,2,2,1,201,101,1,11,101,101,1001,2,3,4,4,2,3,3,1,CCL,AL,K,CL,CK,AL,LC,CC,A,,C,C,A,,,,,,,,C,L,L,K,L,K,L,L,1,1,1,1,1,1,1,T,7,ultima
3,2,2,2,2,3,4,Spe,zi,fi,ka,ti,ons,kauf,auf,ø,N,NN,SAS,ø,C,CC,CCL,CCLA,CCLAL,C,DC,CDC,CCDC,CCCDC,ø,CCVV,CVV,CVV,CVC,CVV,VVCC,CVVC,1,0,0,2,0,1,1,0,0,0,1,0,2,1,2,1,1,1,1,0,1,2,2,2,1,2,2,2,2,201,101,101,101,101,1101,201,2,3,3,2,3,2,2,1,CCL,AL,CL,CK,AL,LCC,CDC,CC,A,C,C,A,,C,,,,,,CC,C,L,L,L,K,L,L,D,1,1,1,1,1,2,1,T,7,paenultima
4,3,2,4,2,2,2,Spie,gel,re,flex,ka,me,ra,a,ø,N,NN,SS,ø,C,CC,CCL,CCLC,CCLCK,L,CL,KCL,CKCL,KCKCL,ø,CCVV,CVC,CVV,CCVCC,CVC,CV,CVV,1,2,0,4,2,1,0,0,1,0,2,1,0,0,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,201,111,11,311,101,1001,11,2,2,3,2,2,3,4,1,CCL,CKC,CL,CCKCC,CK,CK,CL,CC,C,C,CC,C,C,C,,C,,CC,,,,L,K,L,K,K,K,L,1,0,1,2,1,0,1,T,7,prima
3,2,2,1,2,3,3,spi,ri,tu,a,li,sie,ren,en,ø,V,A,SA,ø,C,CC,CCL,CCLC,CCLCL,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVV,CVV,VC,CVV,CVV,CVC,1,0,0,1,0,0,2,0,0,0,1,0,0,1,2,1,1,0,1,1,1,2,2,2,1,2,2,1,1,201,11,101,1,11,101,1011,2,4,3,4,4,3,3,1,CCL,CL,CL,K,CL,CL,CKC,CC,C,C,,C,C,C,,,,,,,C,L,L,L,K,L,L,K,1,1,1,1,1,1,0,F,7,paenultima
3,2,2,3,5,3,3,Sta,bi,li,sie,rungs,fl1,che,e,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCL,K,CK,KCK,CKCK,CCKCK,ø,CCVC,CVV,CVV,CVV,CVCC,CCVC,CV,3,0,0,0,3,3,1,1,0,0,0,2,1,0,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,201,101,11,101,1111,111,101,2,3,4,3,2,2,2,1,CCK,CL,CL,CL,CKCC,CCK,CK,CC,C,C,C,C,CC,C,,,,,CC,,,K,L,L,L,K,K,K,1,1,1,1,2,1,0,T,7,undef
3,2,2,4,2,2,3,Sta,bi,li,t1ts,po,li,tik,ik,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCL,C,LC,CLC,LCLC,CLCLC,noacc,CCVC,CVV,CVV,CVVC,CVV,CVV,CVVC,3,0,0,1,0,0,1,1,0,0,1,0,0,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,201,101,11,201,101,11,201,2,3,4,2,2,4,2,-1,CCK,CL,CL,CLA,CL,CL,CLC,CC,C,C,C,C,C,C,,,,A,,,C,K,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,undef
4,3,2,2,2,3,4,Stam,mes,zu,ge,h3,rig,keit,eit,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCK,C,DC,CDC,CCDC,KCCDC,ø,CCVC,CVC,CVV,CV,CVV,CVC,CVVC,3,2,0,1,0,2,1,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,201,1101,101,101,101,111,201,2,2,3,2,2,3,2,-1,CCK,CKC,AL,CK,CL,CKC,CDC,CC,C,A,C,C,C,C,,C,,,,C,C,K,K,L,K,L,K,D,1,0,1,0,1,1,1,T,7,prima
5,3,3,3,2,2,2,Stein,koh,len,for,ma,ti,on,on,ø,N,NN,SAS,ø,C,CC,CCD,CCDC,CCDCC,C,LC,LLC,ALLC,KALLC,ø,CCVVC,CVV,CVC,CVC,CVC,CVV,VVC,1,0,2,2,2,0,0,1,0,1,1,1,0,1,2,1,1,1,1,1,0,2,2,1,1,1,2,2,2,1201,101,1011,111,1001,101,1001,2,2,3,2,3,3,3,-1,CCDC,CL,CKC,CKC,CK,AL,LC,CC,C,C,C,C,A,,C,,C,C,,,C,D,L,K,K,K,L,L,1,1,0,1,1,1,1,T,7,prima
3,2,2,4,2,2,3,Ste,ri,li,sier,ap,pa,rat,at,ø,N,VN,SS,ø,C,CC,CCL,CCLC,CCLCL,C,LC,CLC,KCLC,CKCLC,ø,CCVV,CVV,CVV,CVVC,VC,CVC,CVVC,1,0,0,1,1,2,1,0,0,0,1,1,1,1,2,1,1,1,0,1,1,2,2,2,2,1,1,2,2,201,11,11,111,1,101,111,2,4,4,3,4,2,3,-1,CCL,CL,CL,CLC,K,CK,CLC,CC,C,C,C,,C,C,,,,C,,,C,L,L,L,L,K,K,L,1,1,1,1,1,1,1,T,7,undef
4,3,4,3,2,4,2,Stra,$en,bahn,hal,te,stel,le,e,ø,N,NN,SS,ø,C,CC,CCC,CCCL,CCCLC,K,CK,KCK,CKCK,CCKCK,ø,CCCVV,CVC,CVVC,CVC,CV,CCVC,CV,1,2,1,2,1,3,1,0,1,1,1,0,1,0,3,1,1,1,1,2,1,2,1,2,1,1,1,1,2,211,1101,1101,111,101,201,11,2,2,3,2,2,2,3,-1,CCCL,CKC,CLC,CKC,CK,CCK,CK,CCC,C,C,C,C,CC,C,,C,C,C,,,,L,K,L,K,K,K,K,1,0,1,1,0,1,0,T,7,prima
2,3,2,2,2,3,3,Su,pra,na,tu,ra,lis,mus,us,ø,N,N,AS,ø,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,CCKC,KCCKC,noacc,CVV,CCVC,CVC,CVV,CVC,CVC,CVC,0,3,2,0,2,2,2,0,1,1,0,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,101,111,1001,101,11,111,1101,3,2,3,3,3,3,2,1,CL,CCK,CK,CL,CK,CKC,CKC,C,CC,C,C,C,C,C,,,,,,C,C,L,K,K,L,K,K,K,1,1,1,1,1,1,1,T,7,multa
2,4,1,2,2,2,3,Sy,stem,a,na,ly,ti,ker,er,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVVC,VC,CVC,CVV,CVV,CVC,2,1,1,2,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2,1,1,2,2,1,2,201,1101,1,1001,11,101,111,2,2,4,3,4,3,2,-1,CKC,CLC,K,CK,CL,CL,CKC,C,C,,C,C,C,C,C,C,,,,,C,K,L,K,K,L,L,K,1,1,1,1,1,1,0,T,7,sekunda
3,2,4,2,2,2,2,Tat,sa,chen,ma,te,ri,al,al,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCK,C,LC,LLC,CLLC,LCLLC,ø,CVVC,CVC,CVC,CVC,CVV,CVV,VVC,1,2,2,2,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,2,1,1,1,2,2,2,2,201,101,1101,1001,101,11,11,2,2,2,3,2,4,4,-1,CLC,CK,CKC,CK,CL,CL,LC,C,C,C,C,C,C,,C,,C,,,,C,L,K,K,K,L,L,L,1,1,0,1,1,1,1,T,7,prima
4,2,3,3,2,3,4,Teil,ha,ber,ver,si,che,rung,ung,ø,N,NV,ø,ø,C,CD,CDC,CDCC,CDCCL,C,KC,CKC,KCKC,CKCKC,ø,CVVC,CVV,CVC,CVC,CVC,CV,CVC,1,0,2,2,2,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,111,101,111,111,101,101,1011,3,3,2,2,3,2,3,1,CDC,CL,CKC,CKC,CK,CK,CKC,C,C,C,C,C,C,C,C,,C,C,,,C,D,L,K,K,K,K,K,1,1,0,1,1,0,1,T,7,prima
3,2,2,4,2,3,4,Tem,pe,ra,ment,lo,sig,keit,eit,ø,N,A,SAA,ø,C,CK,CKC,CKCC,CKCCK,C,DC,CDC,CCDC,KCCDC,ø,CVC,CV,CVC,CVCC,CVV,CVC,CVVC,2,1,2,3,0,2,1,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1101,101,11,2101,11,201,201,2,2,3,2,3,2,2,-1,CKC,CK,CK,CKCC,CL,CKC,CDC,C,C,C,C,C,C,C,C,,,CC,,C,C,K,K,K,K,L,K,D,1,0,1,2,1,1,1,T,7,undef
3,2,2,3,3,4,4,tem,pe,ra,tur,emp,find,lich,ich,ø,A,NA,SS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,CCCKC,noacc,CVC,CV,CVC,CVVC,VC,CVCC,CVC,2,1,2,1,1,3,2,1,0,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,2,1101,101,11,111,1001,1201,111,2,2,3,3,3,2,3,1,CKC,CK,CK,CLC,KC,AKCC,CKC,C,C,C,C,,A,C,C,,,C,C,CC,C,K,K,K,L,K,K,K,1,0,1,1,1,2,1,F,7,undef
3,2,2,3,2,2,4,Tem,pe,ra,tur,er,h3,hung,ung,ø,N,NV,ø,ø,C,CK,CKC,CKCC,CKCCK,C,KC,LKC,CLKC,CCLKC,ø,CVC,CV,CVC,CVVC,VC,CVV,VC,2,1,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,2,1,2,1,2,1101,101,11,111,11,101,1001,2,2,3,3,3,2,3,-1,CKC,CK,CK,CLC,KC,CL,KC,C,C,C,C,,C,,C,,,C,C,,C,K,K,K,L,K,L,K,1,0,1,1,1,1,1,T,7,undef
3,2,2,2,2,2,4,Ter,ri,to,ri,al,ge,walt,alt,ø,N,AN,SS,ø,C,CK,CKC,CKCL,CKCLC,L,CL,KCL,CKCL,CCKCL,ø,CVC,CVV,CVV,CVV,VVC,CV,CVCC,2,0,0,0,0,1,3,1,0,0,0,1,0,2,1,1,1,1,0,1,1,1,2,2,2,2,1,1,2,101,11,101,11,11,101,101,2,4,2,4,4,2,2,1,CK,CL,CL,CL,LC,CK,CL,C,C,C,C,,C,C,,,,,C,,,K,L,L,L,L,K,L,1,1,1,1,1,0,2,T,7,antepaenultima
3,2,2,2,1,2,3,Ter,ri,to,ri,a,li,t1t,1t,ø,N,A,SA,ø,C,CK,CKC,CKCL,CKCLC,C,LC,CLC,LCLC,CLCLC,ø,CVC,CVV,CVV,CVV,VV,CVV,CVVC,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,1,101,11,101,11,1,11,201,2,4,2,4,6,4,2,1,CK,CL,CL,CL,L,CL,CLC,C,C,C,C,,C,C,,,,,,,C,K,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,ultima
3,2,2,3,2,2,2,Ter,ti,1r,for,ma,ti,on,on,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,LC,LLC,ALLC,KALLC,ø,CVC,CVV,VVC,CVC,CVC,CVV,VVC,2,0,0,2,2,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,2,2,1,1,2,2,2,111,101,11,111,1001,101,1001,2,3,3,2,3,3,3,1,CKC,CL,LC,CKC,CK,AL,LC,C,C,,C,C,A,,C,,C,C,,,C,K,L,L,K,K,L,L,1,1,1,1,1,1,1,T,7,undef
3,1,3,1,3,2,4,The,a,ter,a,bon,ne,ment,ent,ø,N,NN,SS,ø,C,CL,CLL,CLLC,CLLCK,N,CN,KCN,CKCN,KCKCN,ø,CVV,VV,CVC,VC,CVC,CV,CVV,0,0,2,1,2,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,2,2,1,1,1,1,2,2,101,1,111,1,101,1001,1001,2,6,2,4,2,3,3,1,CL,L,CKC,K,CK,CK,CN,C,,C,,C,C,C,,,C,,,,,L,L,K,K,K,K,N,1,1,0,1,1,0,1,T,7,sekunda
4,2,1,3,3,2,3,Ther,m3,e,lek,tri,zi,1at,1at,ø,N,N,AS,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,LCLC,ALCLC,ø,CVC,CVV,VV,CVC,CCVV,CVV,CVVC,2,0,0,2,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2,1,1,1,2,2,1,2,2,2,1,111,1001,1,111,111,101,201,2,3,4,2,3,3,2,-1,CKC,CL,L,CKC,CCL,AL,CLC,C,C,,C,CC,A,C,C,,,C,,,C,K,L,L,K,L,L,L,1,1,1,1,1,1,1,T,7,ultima
3,2,2,4,3,3,3,Tor,pe,do,boot,zer,st3,rer,er,ø,N,NV,ø,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVV,CVVC,CVC,CCVV,CVC,2,0,0,1,2,1,2,1,0,0,1,1,0,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,111,101,101,201,111,201,21,2,2,2,2,2,2,3,-1,CKC,CL,CL,CLC,AKC,CCL,CKC,C,C,C,C,A,CC,C,C,,,C,C,,C,K,L,L,L,K,L,K,1,1,1,1,1,1,0,T,7,sekunda
3,2,2,1,2,3,3,Tra,di,ti,o,na,lis,mus,us,ø,N,N,SA,ø,C,CC,CCK,CCKC,CCKCL,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVV,CVV,VV,CVC,CVC,CVC,3,0,0,0,2,2,2,1,0,0,0,1,1,1,2,1,1,0,1,1,1,1,2,2,2,1,1,1,1,111,101,101,1,1001,111,1101,2,3,3,4,3,3,2,1,CCK,CL,AL,L,CK,CKC,CKC,CC,C,A,,C,C,C,,,,,,C,C,K,L,L,L,K,K,K,1,1,1,1,1,1,1,T,7,paenultima
3,2,2,1,2,2,6,tra,di,ti,o,na,li,stisch,isch,ø,A,N,SAA,ø,C,CC,CCK,CCKC,CCKCL,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVV,CVV,VV,CVC,CVC,CVC,3,0,0,0,2,2,2,1,0,0,0,1,1,1,2,1,1,0,1,1,1,1,2,2,2,1,1,1,1,111,101,101,1,1001,111,201,2,3,3,4,3,3,2,1,CCK,CL,AL,L,CK,CKC,CKC,CC,C,A,,C,C,C,,,,,,C,C,K,L,L,L,K,K,K,1,1,1,1,1,1,1,F,7,paenultima
3,2,2,3,2,3,3,tra,di,ti,ons,ge,bun,den,en,ø,A,ø,SAS,ø,C,CC,CCK,CCKC,CCKCL,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVV,CVV,VVCC,CV,CVC,CVC,3,0,0,1,1,2,2,1,0,0,2,0,1,1,2,1,1,0,1,1,1,1,2,2,2,1,1,1,2,111,101,101,1101,101,1101,1101,2,3,3,2,2,2,2,1,CCK,CL,AL,LCC,CK,CKC,CKC,CC,C,A,,C,C,C,,,,CC,,C,C,K,L,L,L,K,K,K,1,1,1,2,0,1,0,F,7,undef
5,3,2,2,3,4,4,Trans,for,ma,to,ren,h1us,chen,en,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,DCCKC,ø,CCVCC,CVC,CVV,CVV,CVC,CVVC,CVC,4,2,0,0,2,1,2,2,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1211,111,1001,101,1011,201,1101,2,2,4,2,3,2,2,-1,CCKCC,CKC,CL,CL,CKC,CDC,CKC,CC,C,C,C,C,C,C,CC,C,,,C,C,C,K,K,L,L,K,D,K,2,1,1,1,0,1,0,T,7,undef
4,2,2,2,2,2,2,Tra2,er,de,ko,ra,ti,on,on,ø,N,NN,SS,ø,C,CC,CCD,CCDK,CCDKC,C,LC,LLC,ALLC,KALLC,ø,CCVV,VC,CVV,CVV,CVC,CVV,VVC,1,1,0,0,2,0,0,0,1,0,0,1,0,1,2,0,1,1,1,1,0,2,1,2,2,1,2,2,2,111,11,101,101,11,101,1001,3,3,2,2,3,3,3,1,CCD,KC,CL,CL,CK,AL,LC,CC,,C,C,C,A,,,C,,,,,C,D,K,L,L,K,L,L,1,0,1,1,1,1,1,T,7,prima
3,2,2,2,2,2,3,Tri,vi,al,li,te,ra,tur,ur,ø,N,AN,SS,ø,C,CC,CCL,CCLC,CCLCL,C,LC,CLC,KCLC,CKCLC,ø,CCVV,CVV,VVC,CVC,CV,CVC,CVVC,1,0,0,2,1,2,1,0,0,1,1,0,1,1,2,1,0,1,1,1,1,2,2,2,1,1,1,2,2,111,101,11,11,101,11,111,3,3,4,4,2,3,3,-1,CCL,CL,LC,CK,CK,CK,CLC,CC,C,,C,C,C,C,,,C,,,,C,L,L,L,K,K,K,L,1,1,1,1,0,1,1,T,7,undef
1,3,2,3,2,1,3,2,ber,di,men,si,o,nal,al,ueber,A,ø,SS,acc,L,LC,LCK,LCKC,LCKCC,C,LC,CLC,LCLC,LLCLC,ø,VV,CVC,CVV,CVC,CVV,VV,CVVC,0,2,0,2,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,2,1,2,2,2,2,1,111,101,2001,101,1,1011,5,2,3,2,3,4,3,1,L,CKC,CL,CKC,CL,L,CLC,,C,C,C,C,,C,,C,,C,,,C,L,K,L,K,L,L,L,1,0,1,1,1,1,1,F,7,prima
1,3,2,3,2,1,5,2,ber,di,men,si,o,niert,iert,ueber,A,ø,SS,acc,L,LC,LCK,LCKC,LCKCC,C,CC,LCC,CLCC,LCLCC,ø,VV,CVC,CVV,CVC,CVV,VV,CVVCC,0,2,0,2,0,0,1,0,1,0,1,0,0,2,0,1,1,1,1,0,1,2,1,2,1,2,2,2,2,1,111,101,2001,101,1,1111,5,2,3,2,3,4,2,1,L,CKC,CL,CKC,CL,L,CLCC,,C,C,C,C,,C,,C,,C,,,CC,L,K,L,K,L,L,L,1,0,1,1,1,1,2,F,7,prima
1,3,5,2,2,4,2,8,ber,druck,at,mo,sph1,re,e,ueber,N,NN,SS,acc,L,LC,LCK,LCKC,LCKCC,K,CK,LCK,CLCK,CCLCK,ø,VV,CVC,CCVC,VC,CVV,CCVV,CV,0,2,3,1,0,1,1,0,1,1,1,0,0,0,0,1,2,0,1,2,1,2,1,1,1,2,2,1,2,1,111,211,101,1001,201,11,5,2,2,2,3,2,3,1,L,CKC,CCKC,KC,CL,CCL,CK,,C,CC,,C,CC,C,,C,C,C,,,,L,K,K,K,L,L,K,1,0,1,1,1,1,0,T,7,prima
1,3,4,2,3,3,2,2,ber,fl2s,si,ger,wei,se,e,ueber,ADV,ø,SAS,acc,L,LC,LCK,LCKC,LCKCC,K,CK,DCK,CDCK,CCDCK,ø,VV,CVC,CCVC,CVV,CVC,CVV,CV,0,2,3,0,2,0,1,0,1,1,0,1,0,0,0,1,2,1,1,1,1,2,1,1,2,1,2,1,2,1,111,111,101,111,101,101,5,2,3,3,2,3,2,1,L,CKC,CCK,CL,CKC,CD,CK,,C,CC,C,C,C,C,,C,,,C,,,L,K,K,L,K,D,K,1,0,1,1,0,1,0,F,7,paenultima
1,3,5,2,2,1,2,8,ber,gangs,pe,ri,o,de,e,ueber,N,NN,SAS,acc,L,LC,LCK,LCKC,LCKCC,K,CK,LCK,LLCK,CLLCK,ø,VV,CVC,CVCC,CVV,CVV,VV,CV,0,2,3,0,0,0,1,0,1,2,0,0,0,0,0,1,1,1,1,0,1,2,1,1,2,2,2,1,2,1,111,1201,101,11,1,101,5,2,2,2,4,4,2,-1,L,CKC,CKCC,CL,CL,L,CK,,C,C,C,C,,C,,C,CC,,,,,L,K,K,L,L,L,K,1,0,2,1,1,1,0,T,7,prima
1,3,2,5,2,4,3,2,ber,ho,lungs,be,d2rf,tig,ig,ueber,A,NA,SAS,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,CCKC,CCCKC,ø,VV,CVC,CVV,CVCC,CV,CVCC,CVC,0,2,0,3,1,3,2,0,1,0,2,0,2,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,111,101,1111,101,211,201,5,2,2,2,2,2,2,1,L,CKC,CL,CKCC,CK,CKCC,CKC,,C,C,C,C,C,C,,C,,CC,,CC,C,L,K,L,K,K,K,K,1,0,1,2,0,2,1,F,7,undef
1,3,2,2,2,2,3,2,ber,in,di,vi,d2,ell,ell,ueber,A,ø,SS,acc,L,LC,LCK,LCKC,LCKCK,C,KC,LKC,CLKC,LCLKC,ø,VV,CVC,VC,CVV,CVV,CVV,VC,0,2,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,2,1,1,2,2,2,1,2,1,111,1001,101,101,101,11,5,2,3,3,3,3,3,-1,L,CKC,KC,CL,CL,CL,KC,,C,,C,C,C,,,C,C,,,,C,L,K,K,L,L,L,K,1,0,1,1,1,1,1,F,7,prima
1,3,3,3,2,2,2,8,ber,kom,pen,sa,ti,on,on,ueber,N,ø,SS,acc,L,LC,LCK,LCKC,LCKCC,C,LC,LLC,ALLC,KALLC,ø,VV,CVC,CVC,CVC,CVC,CVV,VVC,0,2,2,2,2,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2,1,1,1,1,2,2,2,1,111,1101,1101,101,101,1001,5,2,2,2,2,3,3,1,L,CKC,CKC,CKC,CK,AL,LC,,C,C,C,C,A,,,C,C,C,,,C,L,K,K,K,K,L,L,1,0,1,1,1,1,1,T,7,prima
1,3,2,2,2,3,3,2,ber,or,ga,ni,sie,ren,en,ueber,V,PV,SS,acc,L,LC,LCK,LCKC,LCKCK,C,KC,CKC,LCKC,CLCKC,ø,VV,CVC,VC,CVC,CVV,CVV,CVC,0,2,1,2,0,0,2,0,1,1,1,0,0,1,0,1,0,1,1,1,1,2,1,1,1,2,2,1,2,1,111,11,101,1001,101,1011,5,2,3,2,3,3,3,1,L,CKC,KC,CK,CL,CL,CKC,,C,,C,C,C,C,,C,C,,,,C,L,K,K,K,L,L,K,1,0,1,1,1,1,0,F,7,prima
1,3,2,5,3,3,2,2,ber,ra,schen,der,wei,se,e,ø,ADV,ø,SAS,ø,L,LC,LCK,LCKC,LCKCC,K,CK,DCK,CDCK,CCDCK,ø,VV,CVC,CVC,CVC,CVC,CVV,CV,0,2,2,2,2,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,111,11,1101,111,101,101,5,2,3,2,2,3,2,1,L,CKC,CK,CKC,CKC,CD,CK,,C,C,C,C,C,C,,C,,C,C,,,L,K,K,K,K,D,K,1,0,1,0,1,1,0,F,7,paenultima
1,3,6,2,6,3,4,8,ber,schall,ge,schwin,dig,keit,eit,ueber,N,ø,SS,acc,L,LC,LCK,LCKC,LCKCC,C,DC,CDC,CCDC,KCCDC,ø,VV,CVC,CVC,CV,CCVC,CVC,CVVC,0,2,2,1,3,2,1,0,1,1,0,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,111,111,101,1201,201,201,5,2,2,2,2,2,2,1,L,CKC,CKC,CK,CCKC,CKC,CDC,,C,C,C,CC,C,C,,C,C,,C,C,C,L,K,K,K,K,K,D,1,0,1,0,1,1,1,T,7,prima
2,3,4,3,3,3,3,Ul,tra,kurz,wel,len,sen,der,er,ø,N,NV,ø,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,CCKC,KCCKC,ø,VC,CCVV,CVCC,CVC,CVC,CVC,CVC,1,1,3,2,2,2,2,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,1,1,1,2,11,111,211,101,1011,1101,111,4,3,2,2,3,2,2,1,KC,CCL,CKCA,CK,CKC,CKC,CKC,,CC,C,C,C,C,C,C,,CA,,C,C,C,K,L,K,K,K,K,K,1,1,2,1,0,1,0,T,7,undef
