syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
al,al,l,al,ial,rial,orial,C,LC,LLC,CLLC,LCLLC,ø,1,ø,a,ae,aeq,aequ,aequa,K,KC,KCC,KCCL,KCCLC,ø,6,12,7,12,14,6,4,3,6,7,1,light,light,light,light,light,c,o,o,o,c,K,CCL,CL,CL,LC,,CC,C,C,,,,,,C,K,L,L,L,L,1,3,2,2,2,1,0,0,0,1,0,2,1,1,0,1,2,2,2,2,VC,CCVV,CVV,CVV,VVC,1,1,0,0,0,A,N,F,1,aequatorial,ultima
fe,ø,e,fe,ufe,aufe,taufe,K,CK,DCK,CDCK,CCDCK,ø,9,ø,A,Ae,Aeq,Aequ,Aequa,K,KC,KCC,KCCL,KCCLC,ø,6,12,11,11,7,6,4,3,5,3,0,light,light,light,light,schwa,c,o,c,o,o,K,CCL,CKC,CD,CK,,CC,C,C,C,,,C,,,K,L,K,D,K,1,3,3,3,2,1,0,1,0,0,0,2,1,1,1,1,2,1,2,1,VC,CCVV,CVC,CVV,CV,1,1,2,0,1,N,NN,T,2,Aequatortaufe,sekunda
al,al,l,al,ial,tial,ktial,C,LC,LLC,ALLC,CALLC,ø,1,ø,a,ae,aeq,aequ,aequi,K,KC,KCC,KCCL,KCCLC,ø,6,10,10,9,14,6,3,3,4,7,1,light,light,light,light,light,c,o,c,o,c,K,CCL,CKC,AL,LC,,CC,C,A,,,,C,,C,K,L,K,L,L,1,3,3,2,2,1,0,1,0,1,0,2,1,1,0,1,2,1,2,2,VC,CCVV,CVC,CVV,VVC,1,1,2,0,0,A,R,F,1,aequinoktial,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ar,ara,arab,arabi,K,KC,KCK,KCKC,KCKCL,ø,6,10,9,9,13,6,5,4,4,4,1,light,light,light,light,schwa,c,c,o,o,c,K,CK,CL,CL,CKC,,C,C,C,C,,,,,C,K,K,L,L,K,1,2,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,V,R,F,1,arabisieren,paenultima
ge,ø,e,ge,oge,loge,ologe,K,CK,LCK,CLCK,LCLCK,ø,A,ø,A,Ar,Ara,Arac,Arach,K,KC,KCK,KCKC,KCKCC,ø,6,11,9,10,7,6,3,4,5,3,0,light,light,light,light,schwa,c,c,o,o,o,K,CKC,CL,CL,CK,,C,C,C,C,,C,,,,K,K,L,L,K,1,4,2,2,2,1,1,0,0,0,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CV,1,2,0,0,1,N,ø,T,0,Arachnologe,paenultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,A,ø,A,Ar,Ara,Arac,Arach,K,KC,KCK,KCKC,KCKCC,ø,6,11,9,10,9,6,3,4,5,4,0,light,light,light,light,light,c,c,o,o,o,K,CKC,CL,CL,CL,,C,C,C,C,,C,,,,K,K,L,L,L,1,4,2,2,3,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,VC,CVC,CVV,CVV,CVV,1,2,0,0,0,N,ø,T,0,Arachnologie,paenultima
e,ø,e,ie,rie,arie,karie,K,LK,CLK,LCLK,CLCLK,ø,A,ø,A,Ar,Ara,Arau,Arauk,K,KC,KCD,KCDC,KCDCL,ø,6,14,11,12,6,6,7,5,6,6,-1,light,light,light,light,schwa,c,o,o,o,o,K,CD,CL,CL,K,,C,C,C,,,,,,,K,D,L,L,K,1,3,2,2,1,1,0,0,0,0,0,1,1,1,0,1,2,2,2,1,VC,CVV,CVV,CVV,V,1,0,0,0,0,N,N,T,1,Araukarie,antepaenultima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDC,ø,10,11,11,10,11,5,5,3,3,3,0,light,light,schwa,light,schwa,c,o,c,c,c,KC,CD,CKC,CKC,CKC,,C,C,C,C,C,,C,C,C,K,D,K,K,K,2,3,3,4,3,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,VC,CVV,CVC,CVC,CVC,1,0,2,2,2,N,NN,T,2,Arbeiterdichter,prima
ge,ø,e,ge,age,rage,frage,K,CK,LCK,CLCK,CCLCK,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDC,ø,10,11,11,15,7,5,5,3,5,3,-1,light,light,schwa,light,schwa,c,o,c,o,o,KC,CD,CKC,CCL,CK,,C,C,CC,C,C,,C,,,K,D,K,L,K,2,3,3,3,2,1,0,1,0,0,0,1,1,2,1,1,2,1,2,1,VC,CVV,CVC,CCVV,CV,1,0,2,1,1,N,NN,T,2,Arbeiterfrage,prima
se,ø,e,se,sse,asse,lasse,K,CK,KCK,CKCK,CCKCK,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDC,ø,10,11,11,11,7,5,5,3,3,3,-1,light,light,schwa,light,schwa,c,o,c,c,o,KC,CD,CKC,CCK,CK,,C,C,CC,C,C,,C,,,K,D,K,K,K,2,3,3,4,2,1,0,1,1,0,0,1,1,2,1,1,2,1,1,1,VC,CVV,CVC,CCVC,CV,1,0,2,3,1,N,NN,T,2,Arbeiterklasse,prima
tei,ø,i,ei,tei,rtei,artei,D,CD,CCD,KCCD,CKCCD,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDC,ø,10,11,11,11,11,5,5,3,3,5,0,light,light,schwa,light,light,c,o,c,c,o,KC,CD,CKC,CKC,CD,,C,C,C,C,C,,C,C,,K,D,K,K,D,2,3,3,3,3,1,0,1,1,0,0,1,1,1,1,1,2,1,1,2,VC,CVV,CVC,CVC,CVV,1,0,2,2,0,N,NN,T,2,Arbeiterpartei,prima
ster,ø,r,er,ter,ster,ester,C,KC,CKC,CCKC,LCCKC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDC,ø,10,11,11,14,11,5,5,3,3,3,0,light,light,schwa,light,schwa,c,o,c,c,c,KC,CD,CKC,CCLC,CKC,,C,C,CC,C,C,,C,C,C,K,D,K,L,K,2,3,3,4,4,1,0,1,1,1,0,1,1,2,1,1,2,1,2,1,VC,CVV,CVC,CCVVC,CVC,1,0,2,1,2,N,NN,T,2,Arbeiterpriester,prima
fung,ø,g,ng,ung,fung,ffung,C,KC,CKC,KCKC,CKCKC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,7,7,12,5,4,3,3,4,-1,light,light,schwa,light,light,c,c,o,c,c,KC,CDA,CK,CK,CKC,,C,C,C,C,C,A,,,C,K,D,K,K,K,2,5,2,5,4,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,VC,CVVC,CV,CVC,CVC,1,1,1,2,2,N,NV,T,2,Arbeitsbeschaffung,prima
tor,ø,r,or,tor,ktor,ektor,C,KC,CKC,CCKC,KCCKC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,9,11,11,5,4,4,3,3,0,light,light,light,light,light,c,c,o,c,c,KC,CDA,CL,CKC,CKC,,C,C,C,C,C,A,,C,C,K,D,L,K,K,2,5,2,3,3,1,1,0,1,1,0,1,1,1,1,1,2,2,1,1,VC,CVVC,CVV,CVC,CVC,1,1,0,2,2,N,NN,T,2,Arbeitsdirektor,prima
nis,nis,s,is,nis,bnis,ebnis,C,KC,CKC,CCKC,LCCKC,noacc,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,10,8,12,5,4,5,2,4,0,light,light,light,light,light,c,c,c,c,c,KC,CDA,KC,CLC,CKC,,C,,C,C,C,A,C,C,C,K,D,K,L,K,2,5,2,3,3,1,1,1,1,1,0,1,0,1,1,1,2,1,2,1,VC,CVVC,VC,CVVC,CVC,1,1,1,1,2,N,NN,T,2,Arbeitsergebnis,prima
ternd,ø,d,nd,rnd,ernd,ternd,C,CC,CCC,KCCC,CKCCC,ø,ar,ø,a,ar,arb,arbe,arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,10,15,15,5,4,5,5,3,1,light,light,light,light,schwa,c,c,c,c,c,KC,CDA,KC,CDC,CKCCC,,C,,C,C,C,A,C,C,CCC,K,D,K,D,K,2,5,2,5,5,1,1,1,1,3,0,1,0,1,1,1,2,1,2,1,VC,CVVC,VC,CVVC,CVCCC,1,1,1,1,4,A,NF,F,2,arbeitserleichternd,prima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,7,16,9,5,4,3,5,2,0,light,light,schwa,light,heavy,c,c,o,c,c,KC,CDA,CK,CDC,CKCC,,C,C,C,C,C,A,,C,CC,K,D,K,D,K,2,5,2,4,6,1,1,0,1,2,0,1,1,1,1,1,2,1,2,1,VC,CVVC,CV,CVVC,CVCC,1,1,1,1,3,N,NN,T,2,Arbeitsgemeinschaft,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,10,10,12,5,4,5,3,4,0,light,light,light,light,light,c,c,o,c,c,KC,CDA,CL,CKC,CDC,,C,C,C,C,C,A,,C,C,K,D,L,K,D,2,5,2,3,4,1,1,0,1,1,0,1,1,1,1,1,2,2,1,2,VC,CVVC,CVV,CVC,CVVC,1,1,0,2,1,N,A,T,1,Arbeitslosigkeit,prima
hig,ø,g,ig,hig,ehig,aehig,C,KC,LKC,CLKC,CCLKC,ø,ar,ø,a,ar,arb,arbe,arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,11,7,9,5,4,5,3,4,-1,light,light,light,light,light,c,c,c,o,c,KC,CDA,KC,CL,KC,,C,,C,,C,A,C,,C,K,D,K,L,K,2,5,2,2,3,1,1,1,0,1,0,1,0,1,0,1,2,1,2,1,VC,CVVC,VC,CVV,VC,1,1,1,0,1,A,NA,F,2,arbeitsunfaehig,prima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,11,11,14,5,4,5,3,3,0,light,light,light,schwa,heavy,c,c,c,c,c,KC,CDA,KC,CKC,CKCC,,C,,C,C,C,A,C,C,CC,K,D,K,K,K,2,5,2,3,5,1,1,1,1,2,0,1,0,1,1,1,2,1,1,1,VC,CVVC,VC,CVC,CVCC,1,1,1,2,3,N,NN,T,2,Arbeitsunterricht,prima
nis,nis,s,is,nis,tnis,ltnis,C,KC,CKC,CCKC,CCCKC,noacc,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,11,12,12,5,4,3,3,4,0,light,light,light,heavy,light,c,c,c,c,c,KC,CDA,CKC,CKCC,CKC,,C,C,C,C,C,A,C,CC,C,K,D,K,K,K,2,5,3,4,3,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,VC,CVVC,CVC,CVCC,CVC,1,1,2,3,2,N,NN,T,2,Arbeitsverhaeltnis,prima
ge,ø,e,ge,ige,lige,llige,K,CK,KCK,CKCK,KCKCK,ø,Ar,ø,A,Ar,Arb,Arbe,Arbei,K,KC,KCC,KCCD,KCCDA,ø,10,12,9,12,7,5,4,4,6,3,-1,light,light,light,light,schwa,c,c,c,c,o,KC,CDA,CK,CK,CK,,C,C,C,C,C,A,,,,K,D,K,K,K,2,5,3,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,VC,CVVC,CVC,CVC,CV,1,1,2,2,1,N,F,T,1,Arbeitswillige,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ar,ø,A,Ar,Arb,Arbi,Arbit,K,KC,KCC,KCCL,KCCLC,ø,10,9,11,9,9,5,4,3,4,4,-1,light,light,light,light,light,c,o,c,o,c,KC,CL,CCK,AL,LC,,C,CC,A,,C,,,,C,K,L,K,L,L,2,2,3,2,2,1,0,1,0,1,0,1,2,1,0,1,2,1,2,2,VC,CVV,CCVC,CVV,VVC,1,0,3,0,0,N,ø,T,0,Arbitration,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,arc,arch,archa,K,KC,KCC,KCCK,KCCKL,ø,10,7,8,9,13,5,3,8,4,4,0,light,heavy,light,light,schwa,c,o,o,o,c,KC,CK,L,CL,CKC,,C,,C,C,C,,,,C,K,K,L,L,K,2,3,1,3,3,1,0,0,0,1,0,1,0,1,1,1,1,2,2,1,VC,CV,VV,CVV,CVC,1,1,0,0,2,V,R,F,1,archaisieren,paenultima
ge,ø,e,ge,oge,loge,ologe,K,CK,LCK,CLCK,LCLCK,ø,Ar,ø,A,Ar,Arc,Arch,Archa,K,KC,KCC,KCCK,KCCKL,ø,10,7,6,10,7,5,3,6,5,3,-1,light,heavy,light,light,schwa,c,o,o,o,o,KC,CK,L,CL,CK,,C,,C,C,C,,,,,K,K,L,L,K,2,3,1,2,2,1,0,0,0,0,0,1,0,1,1,1,1,2,2,1,VC,CV,VV,CVV,CV,1,1,0,0,1,N,N,T,1,Archaeologe,paenultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Ar,ø,A,Ar,Arc,Arch,Archa,K,KC,KCC,KCCK,KCCKL,ø,10,7,6,10,9,5,3,6,5,4,0,light,heavy,light,light,light,c,o,o,o,o,KC,CK,L,CL,CL,,C,,C,C,C,,,,,K,K,L,L,L,2,3,1,2,3,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,VC,CV,VV,CVV,CVV,1,1,0,0,0,N,ø,T,0,Archaeologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,arc,arch,archa,K,KC,KCC,KCCK,KCCKL,ø,10,7,6,10,10,5,3,6,5,3,0,light,heavy,light,light,light,c,o,o,o,c,KC,CK,L,CL,CKC,,C,,C,C,C,,,,C,K,K,L,L,K,2,3,1,2,5,1,0,0,0,1,0,1,0,1,1,1,1,2,2,1,VC,CV,VV,CVV,CVC,1,1,0,0,2,A,N,F,1,archaeologisch,paenultima
nik,ø,k,ik,nik,onik,tonik,C,KC,CKC,LCKC,CLCKC,ø,Ar,ø,A,Ar,Arc,Arch,Archi,K,KC,KCC,KCCL,KCCLC,ø,10,9,8,7,12,5,4,2,3,4,0,light,light,light,light,light,c,o,c,o,c,KC,CL,CKC,CL,CKC,,C,C,C,C,C,,C,,C,K,L,K,L,K,2,3,3,2,3,1,0,1,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVV,CVC,1,0,2,0,2,N,N,T,1,Architektonik,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,arc,arch,archi,K,KC,KCC,KCCL,KCCLC,ø,10,9,8,7,12,5,4,2,3,4,0,light,light,light,light,light,c,o,c,o,c,KC,CL,CKC,CL,CKC,,C,C,C,C,C,,C,,C,K,L,K,L,K,2,3,3,2,5,1,0,1,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVV,CVC,1,0,2,0,2,A,A,F,1,architektonisch,paenultima
er,er,r,er,ier,nier,inier,C,KC,LKC,CLKC,LCLKC,ø,Ar,ø,A,Ar,Arg,Arge,Argen,K,KC,KCC,KCCK,KCCKC,ø,10,10,9,11,10,5,3,4,5,5,0,light,light,light,light,schwa,c,c,o,o,c,KC,CKC,CL,CL,KC,,C,C,C,,C,C,,,C,K,K,L,L,K,2,3,2,2,2,1,1,0,0,1,0,1,1,1,0,1,1,2,2,1,VC,CVC,CVV,CVV,VC,1,2,0,0,1,N,R,T,1,Argentinier,antepaenultima
tiv,ø,v,iv,tiv,ativ,tativ,C,LC,CLC,KCLC,CKCLC,ø,ar,ø,a,ar,arg,argu,argum,K,KC,KCC,KCCL,KCCLC,ø,10,9,12,7,10,5,4,4,3,3,-1,light,light,light,light,light,c,o,c,c,c,KC,CL,CKC,CK,CLC,,C,C,C,C,C,,C,,C,K,L,K,K,L,2,2,3,2,3,1,0,1,1,1,0,1,1,1,1,1,2,1,1,2,VC,CVV,CVC,CVC,CVVC,1,0,2,2,1,A,N,F,1,argumentativ,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,arg,argu,argum,K,KC,KCC,KCCL,KCCLC,ø,10,9,12,9,13,5,4,4,4,4,0,light,light,light,light,schwa,c,o,c,o,c,KC,CL,CKC,CL,CKC,,C,C,C,C,C,,C,,C,K,L,K,L,K,2,2,3,3,3,1,0,1,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVV,CVC,1,0,2,0,2,V,N,F,1,argumentieren,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,A,ø,A,Ar,Ari,Aria,Arian,K,KC,KCL,KCLK,KCLKC,ø,6,12,6,12,12,6,6,6,4,4,1,light,light,light,light,light,c,o,c,c,c,K,CL,K,CKC,CKC,,C,,C,C,,,,C,C,K,L,K,K,K,1,2,1,3,3,1,0,1,1,1,0,1,0,1,1,1,2,1,1,1,VC,CVV,VC,CVC,CVC,1,0,1,2,2,N,R,T,1,Arianismus,paenultima
tie,ø,e,ie,tie,atie,ratie,L,CL,KCL,CKCL,CCKCL,ø,A,ø,A,Ar,Ari,Aris,Arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,11,9,6,4,3,3,4,0,light,light,light,light,light,c,c,o,c,o,K,CKC,CL,CCK,CL,,C,C,CC,C,,C,,,,K,K,L,K,L,1,2,3,3,3,1,1,0,1,0,0,1,1,2,1,1,1,2,1,2,VC,CVC,CVV,CCVC,CVV,1,2,0,3,0,N,ø,T,0,Aristokratie,ultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ar,ari,aris,arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,15,10,6,4,3,5,3,1,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CCL,CKC,,C,C,CC,C,,C,,,C,K,K,L,L,K,1,2,3,3,5,1,1,0,0,1,0,1,1,2,1,1,1,2,2,1,VC,CVC,CVV,CCVV,CVC,1,2,0,1,2,A,N,F,1,aristokratisch,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ar,ari,aris,arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,11,12,6,4,3,5,4,1,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,2,3,3,5,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,R,F,1,aristophanisch,paenultima
les,ø,s,es,les,eles,teles,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,Ar,Ari,Aris,Arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,7,11,6,4,3,3,3,0,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,2,3,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,N,ø,T,0,Aristoteles,antepaenultima
lisch,ø,h,ch,sch,isch,lisch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ar,ari,aris,arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,7,13,6,4,3,3,4,0,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,2,3,2,5,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,R,F,1,aristotelisch,paenultima
ker,ø,r,er,ker,iker,tiker,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,Ar,Ari,Arit,Arith,K,KC,KCK,KCKC,KCKCC,ø,6,13,9,9,11,6,4,4,4,3,0,light,light,light,light,schwa,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,4,2,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,N,N,T,1,Arithmetiker,antepaenultima
brett,ø,t,tt,ett,rett,brett,C,KC,CKC,CCKC,CCCKC,ø,Ar,ø,A,Ar,Arm,Arma,Armat,K,KC,KCC,KCCK,KCCKC,ø,10,9,9,13,12,5,4,4,4,3,0,light,light,light,schwa,light,c,c,o,c,c,KC,CK,CL,CKC,CCKC,,C,C,C,CC,C,,,C,C,K,K,L,K,K,2,2,2,3,5,1,1,0,1,1,0,1,1,1,2,1,1,2,1,1,VC,CVC,CVV,CVC,CCVC,1,2,0,2,3,N,NN,T,2,Armaturenbrett,antepaenultima
ner,ø,r,er,ner,aner,ianer,C,KC,CKC,LCKC,LLCKC,ø,Ar,ø,A,Ar,Arm,Armi,Armin,K,KC,KCC,KCCL,KCCLC,ø,10,11,11,10,13,5,5,5,10,4,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,L,CKC,,C,C,,C,C,,,,C,K,L,L,L,K,2,2,2,1,3,1,0,0,0,1,0,1,1,0,1,1,2,2,2,1,VC,CVV,CVV,VV,CVC,1,0,0,0,2,N,R,T,1,Arminianer,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,LLCKC,ø,ar,ø,a,ar,arm,armi,armin,K,KC,KCC,KCCL,KCCLC,ø,10,11,11,10,12,5,5,5,10,4,0,light,light,light,light,light,c,o,o,o,c,KC,CL,CL,L,CKC,,C,C,,C,C,,,,C,K,L,L,L,K,2,2,2,1,5,1,0,0,0,1,0,1,1,0,1,1,2,2,2,1,VC,CVV,CVV,VV,CVC,1,0,0,0,2,A,R,F,1,arminianisch,paenultima
tur,ø,r,ur,tur,atur,iatur,C,LC,CLC,KCLC,AKCLC,ø,Ar,ø,A,Ar,Arp,Arpe,Arpeg,K,KC,KCC,KCCK,KCCKA,ø,10,7,7,13,0,5,3,3,4,0,1,light,light,light,light,ø,c,c,c,c,ø,KC,CK,AK,CLC,ø,,C,A,C,ø,C,,,C,ø,K,K,K,L,ø,2,3,2,1,3,1,1,1,1,0,0,1,1,1,0,1,1,1,2,0,VC,CVC,CVC,CVVC,ø,1,2,2,1,0,N,R,T,1,Arpeggiatur,ultima
ment,ø,t,nt,ent,ment,ement,N,CN,KCN,CKCN,KCKCN,ø,Ar,ø,A,Ar,Arr,Arro,Arron,K,KC,KCN,KCNC,KCNCK,ø,6,12,9,7,11,6,6,4,3,5,0,light,light,light,schwa,light,c,o,c,o,o,K,CN,CK,CK,CN,,C,C,C,C,,,,,,K,N,K,K,N,2,3,3,2,4,1,0,1,0,0,0,1,1,1,1,1,2,1,1,2,VC,CVV,CVC,CV,CVV,1,0,2,1,0,N,ø,T,0,Arrondissement,ultima
tig,ø,g,ig,tig,ltig,altig,C,KC,CKC,CCKC,KCCKC,ø,ar,ø,a,ar,ars,arse,arsen,K,KC,KCC,KCCL,KCCLC,ø,10,7,12,11,10,5,3,4,3,3,0,light,light,light,light,light,c,o,c,c,c,KC,CL,CKC,CKC,CKC,,C,C,C,C,C,,C,C,C,K,L,K,K,K,2,2,3,3,3,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,VC,CVV,CVC,CVC,CVC,1,0,2,2,2,A,N,F,1,arsenikhaltig,sekunda
ell,ø,l,ll,ell,iell,ziell,C,KC,LKC,ALKC,LALKC,ø,ar,ø,a,ar,art,arti,artif,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,9,10,5,4,4,4,5,0,light,light,light,light,light,c,o,o,o,c,KC,CL,CL,AL,KC,,C,C,A,,C,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,0,1,2,2,2,1,VC,CVV,CVV,CVV,VC,1,0,0,0,1,A,ø,F,0,artifiziell,ultima
tor,ø,r,or,tor,ator,lator,C,KC,CKC,LCKC,CLCKC,ø,Ar,ø,A,Ar,Art,Arti,Artik,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,14,11,5,4,4,7,3,0,light,light,light,light,light,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,R,T,1,Artikulator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,art,arti,artik,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,12,13,5,4,4,6,4,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,V,F,1,artikulieren,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ar,ø,a,ar,art,arti,artil,K,KC,KCC,KCCK,KCCKC,ø,10,9,10,13,10,5,4,5,4,3,0,light,light,schwa,light,light,c,c,o,c,c,KC,CK,CK,CKC,CKC,,C,C,C,C,C,,,C,C,K,K,K,K,K,2,3,2,2,6,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CV,CVC,CVC,1,2,1,2,2,A,N,F,1,artilleristisch,paenultima
