syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
teil,ø,l,il,eil,teil,bteil,C,DC,CDC,CCDC,KCCDC,ø,Ab,ø,A,Ab,Abt,Abte,Abtei,K,KC,KCC,KCCD,KCCDC,acc,7,15,3,5,4,light,light,c,c,KC,CDC,,C,C,C,K,D,2,4,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Abteil,ultima
trag,ø,g,ag,rag,trag,btrag,C,LC,CLC,CCLC,CCCLC,ø,Ab,ø,A,Ab,Abt,Abtr,Abtra,K,KC,KCC,KCCC,KCCCL,acc,7,16,3,4,5,light,light,c,c,KC,CCLC,,CC,C,C,K,L,2,4,1,1,0,2,1,2,VC,CCVVC,1,1,N,V,T,1,Abtrag,paenultima
trieb,ø,b,eb,ieb,rieb,trieb,C,LC,CLC,CCLC,CCCLC,ø,Ab,ø,A,Ab,Abt,Abtr,Abtri,K,KC,KCC,KCCC,KCCCL,acc,7,14,3,3,4,light,light,c,c,KC,CCLC,,CC,C,C,K,L,2,5,1,1,0,2,1,2,VC,CCVVC,1,1,N,V,T,1,Abtrieb,paenultima
trift,ø,t,ft,ift,rift,trift,C,CC,KCC,CKCC,CCKCC,ø,Ab,ø,A,Ab,Abt,Abtr,Abtri,K,KC,KCC,KCCC,KCCCK,acc,7,15,3,3,4,light,heavy,c,c,KC,CCKCC,,CC,C,CC,K,K,2,5,1,2,0,2,1,1,VC,CCVCC,1,4,N,V,T,1,Abtrift,paenultima
tun,ø,n,un,tun,btun,abtun,C,LC,CLC,CCLC,KCCLC,ø,ab,ab,a,ab,abt,abtu,abtun,K,KC,KCC,KCCL,KCCLC,acc,7,12,3,4,3,light,light,c,c,KC,CLC,,C,C,C,K,L,2,3,1,1,0,1,1,2,VC,CVVC,1,1,V,V,F,1,abtun,paenultima
wahl,ø,l,hl,ahl,wahl,twahl,C,LC,CLC,CCLC,CCCLC,ø,Abt,ø,A,Ab,Abt,Abtw,Abtwa,K,KC,KCC,KCCC,KCCCL,ø,8,15,2,5,4,heavy,light,c,c,KCC,CLC,,C,CC,C,K,L,3,4,2,1,0,1,1,2,VCC,CVVC,2,1,N,NN,T,2,Abtwahl,paenultima
wahl,ø,l,hl,ahl,wahl,bwahl,C,LC,CLC,CCLC,KCCLC,ø,Ab,ø,A,Ab,Abw,Abwa,Abwah,K,KC,KCC,KCCL,KCCLC,acc,7,15,3,5,4,light,light,c,c,KC,CLC,,C,C,C,K,L,2,4,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Abwahl,paenultima
wart,ø,t,rt,art,wart,bwart,C,CC,LCC,CLCC,CCLCC,ø,Ab,ø,A,Ab,Abw,Abwa,Abwar,K,KC,KCC,KCCL,KCCLC,acc,7,16,3,4,5,light,heavy,c,c,KC,CLCC,,C,C,CC,K,L,2,4,1,2,0,1,1,2,VC,CVVCC,1,1,N,V,T,1,Abwart,paenultima
w1rts,ø,s,ts,rts,erts,aerts,A,CA,KCA,CKCA,CCKCA,ø,ab,ab,a,ab,abw,abwa,abwae,K,KC,KCC,KCCK,KCCKC,acc,7,12,3,3,3,light,heavy,c,c,KC,CKCA,,C,C,CA,K,K,2,5,1,2,0,1,1,1,VC,CVCC,1,3,ADV,ø,F,1,abwaerts,paenultima
wasch,ø,h,ch,sch,asch,wasch,C,KC,CKC,CCKC,KCCKC,ø,Ab,ø,A,Ab,Abw,Abwa,Abwas,K,KC,KCC,KCCK,KCCKC,acc,7,8,3,2,1,light,light,c,c,KC,CKC,,C,C,C,K,K,2,5,1,1,0,1,1,1,VC,CVC,1,2,N,V,T,1,Abwasch,paenultima
weg,ø,g,eg,weg,bweg,Abweg,C,LC,CLC,CCLC,KCCLC,ø,Ab,ø,A,Ab,Abw,Abwe,Abweg,K,KC,KCC,KCCL,KCCLC,acc,7,8,3,2,1,light,light,c,c,KC,CLC,,C,C,C,K,L,2,3,1,1,0,1,1,2,VC,CVVC,1,1,N,N,T,1,Abweg,paenultima
wehr,ø,r,hr,ehr,wehr,bwehr,C,LC,CLC,CCLC,KCCLC,ø,Ab,ø,A,Ab,Abw,Abwe,Abweh,K,KC,KCC,KCCL,KCCLC,acc,7,11,3,3,2,light,light,c,c,KC,CLC,,C,C,C,K,L,2,4,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Abwehr,paenultima
wind,ø,d,nd,ind,wind,bwind,C,CC,KCC,CKCC,CCKCC,ø,Ab,ø,A,Ab,Abw,Abwi,Abwin,K,KC,KCC,KCCK,KCCKC,acc,7,13,3,3,3,light,heavy,c,c,KC,CKCC,,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,N,T,1,Abwind,paenultima
wurf,ø,f,rf,urf,wurf,bwurf,C,CC,KCC,CKCC,CCKCC,ø,Ab,ø,A,Ab,Abw,Abwu,Abwur,K,KC,KCC,KCCK,KCCKC,acc,7,14,3,3,4,light,heavy,c,c,KC,CKCC,,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,V,T,1,Abwurf,paenultima
zug,ø,g,ug,zug,bzug,Abzug,C,LC,ALC,CALC,KCALC,ø,Ab,ø,A,Ab,Abz,Abzu,Abzug,K,KC,KCA,KCAL,KCALC,acc,7,10,3,3,2,light,light,c,c,KC,ALC,,A,C,C,K,L,2,3,1,1,0,1,1,2,VC,CVVC,1,1,N,V,T,1,Abzug,paenultima
zweig,ø,g,ig,eig,weig,zweig,C,DC,CDC,ACDC,CACDC,ø,Ab,ø,A,Ab,Abz,Abzw,Abzwe,K,KC,KCA,KCAC,KCACD,acc,7,13,3,3,3,light,light,c,c,KC,ACDC,,AC,C,C,K,D,2,5,1,1,0,2,1,2,VC,CCVVC,1,1,N,V,T,1,Abzweig,paenultima
chat,ø,t,at,hat,chat,Achat,C,LC,CLC,KCLC,ø,ø,A,ø,A,Ac,Ach,Acha,Achat,K,KC,KCL,KCLC,ø,ø,6,12,6,4,3,light,light,c,c,K,CLC,,C,,C,K,L,1,4,1,1,0,1,1,2,VC,CVVC,1,1,N,N,T,1,Achat,ultima
che,ø,e,he,che,Ache,ø,K,CK,KCK,ø,ø,ø,A,ø,A,Ac,Ach,Ache,ø,K,KC,KCK,ø,ø,ø,6,7,6,3,1,light,schwa,c,o,K,CK,,C,,,K,K,1,3,1,0,0,1,1,1,VC,CV,1,1,N,N,T,1,Ache,paenultima
cheln,ø,n,ln,eln,heln,cheln,C,CC,KCC,CKCC,KCKCC,ø,a,ø,a,ac,ach,ache,achel,K,KC,KCK,KCKC,KCKCC,ø,6,14,6,3,4,light,schwa,c,c,K,CKCC,,C,,CC,K,K,1,5,1,2,0,1,1,1,VC,CVCC,1,3,V,V,F,1,acheln,paenultima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,ø,Achs,ø,A,Ac,Ach,Achs,Achsd,K,KC,KCC,KCCC,KCCCC,ø,8,14,2,3,3,heavy,light,c,c,KCC,CCKC,,CC,CC,C,K,K,4,5,2,1,0,2,1,1,VCC,CCVC,2,3,N,NN,T,2,Achsdruck,paenultima
se,ø,e,se,hse,chse,Achse,K,CK,CCK,KCCK,ø,ø,Ach,ø,A,Ac,Ach,Achs,Achse,K,KC,KCC,KCCK,ø,ø,7,7,3,3,0,light,schwa,c,o,KC,CK,,C,C,,K,K,3,2,1,0,0,1,1,1,VC,CV,1,1,N,N,T,1,Achse,paenultima
sel,sel,l,el,sel,hsel,chsel,C,KC,CKC,CCKC,KCCKC,ø,Ach,ø,A,Ac,Ach,Achs,Achse,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,Achsel,paenultima
sig,ø,g,ig,sig,hsig,chsig,C,KC,CKC,CCKC,KCCKC,noacc,ach,ø,a,ac,ach,achs,achsi,K,KC,KCC,KCCK,KCCKC,ø,7,10,3,3,2,light,light,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,A,N,F,1,achsig,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,CCKCC,ø,achs,ø,a,ac,ach,achs,achsr,K,KC,KCC,KCCC,KCCCK,ø,8,12,2,3,2,heavy,heavy,c,c,KCC,CKCC,,C,CC,CC,K,K,4,5,2,2,0,1,1,1,VCC,CVCC,2,3,A,NA,F,2,achsrecht,paenultima
ten,ø,n,en,ten,hten,chten,C,KC,CKC,CCKC,KCCKC,ø,1ch,ø,a,ae,aec,aech,aecht,K,KC,KCC,KCCK,KCCKC,ø,7,10,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,V,N,F,1,aechten,paenultima
ten,ø,n,en,ten,hten,chten,C,KC,CKC,CCKC,KCCKC,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,ø,7,10,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,V,N,F,1,achten,paenultima
te,ø,e,te,hte,chte,achte,K,CK,CCK,KCCK,ø,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,ø,ø,7,7,3,3,0,light,schwa,c,o,KC,CK,,C,C,,K,K,3,2,1,0,0,1,1,1,VC,CV,1,1,X,ø,F,1,achte,paenultima
bar,bar,r,ar,bar,tbar,htbar,C,LC,CLC,CCLC,CCCLC,ø,acht,ø,a,ac,ach,acht,achtb,K,KC,KCC,KCCC,KCCCL,ø,8,15,2,5,4,heavy,light,c,c,KCC,CLC,,C,CC,C,K,L,4,3,2,1,0,1,1,2,VCC,CVVC,2,1,A,V,F,1,achtbar,paenultima
eck,ø,k,ck,eck,teck,hteck,C,KC,CKC,CCKC,KCCKC,ø,Acht,ø,A,Ac,Ach,Acht,Achte,K,KC,KCC,KCCK,KCCKC,ø,8,7,2,3,0,heavy,light,c,c,KCC,KC,,,CC,C,K,K,4,3,2,1,0,0,1,1,VCC,VC,2,1,N,ø,T,2,Achteck,paenultima
tel,ø,l,el,tel,htel,chtel,C,KC,CKC,CCKC,KCCKC,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,X,ø,F,1,achtel,paenultima
tel,ø,l,el,tel,htel,chtel,C,KC,CKC,CCKC,KCCKC,ø,Ach,ø,A,Ac,Ach,Acht,Achte,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,N,ø,T,1,Achtel,paenultima
tens,ø,s,ns,ens,tens,htens,C,CC,KCC,CKCC,CCKCC,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,2,2,light,schwa,c,c,KC,CKCC,,C,C,CC,K,K,3,4,1,2,0,1,1,1,VC,CVCC,1,3,ADV,ø,F,1,achtens,paenultima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ø,Ach,ø,A,Ac,Ach,Acht,Achte,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,Achter,paenultima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,A,A,F,1,achter,paenultima
tern,ø,n,rn,ern,tern,htern,C,CC,KCC,CKCC,CCKCC,ø,ach,ø,a,ac,ach,acht,achte,K,KC,KCC,KCCK,KCCKC,ø,7,14,3,3,4,light,schwa,c,c,KC,CKCC,,C,C,CC,K,K,3,4,1,2,0,1,1,1,VC,CVCC,1,3,ADV,A,F,1,achtern,paenultima
fach,ø,h,ch,ach,fach,tfach,C,KC,CKC,CCKC,CCCKC,ø,acht,ø,a,ac,ach,acht,achtf,K,KC,KCC,KCCC,KCCCK,ø,8,8,2,2,0,heavy,light,c,c,KCC,CKC,,C,CC,C,K,K,4,4,2,1,0,1,1,1,VCC,CVC,2,2,X,ø,F,1,achtfach,paenultima
kampf,ø,f,pf,mpf,ampf,kampf,A,CA,KCA,CKCA,CCKCA,ø,Acht,ø,A,Ac,Ach,Acht,Achtk,K,KC,KCC,KCCC,KCCCK,ø,8,11,2,2,2,heavy,heavy,c,c,KCC,CKCA,,C,CC,CA,K,K,4,5,2,2,0,1,1,1,VCC,CVCC,2,3,N,ø,T,2,Achtkampf,paenultima
los,los,s,os,los,tlos,htlos,C,LC,CLC,CCLC,CCCLC,ø,acht,ø,a,ac,ach,acht,achtl,K,KC,KCC,KCCC,KCCCL,ø,8,11,2,3,2,heavy,light,c,c,KCC,CLC,,C,CC,C,K,L,4,3,2,1,0,1,1,2,VCC,CVVC,2,1,A,N,F,1,achtlos,paenultima
mal,ø,l,al,mal,tmal,htmal,C,LC,CLC,CCLC,CCCLC,ø,acht,ø,a,ac,ach,acht,achtm,K,KC,KCC,KCCC,KCCCL,ø,8,17,2,5,5,heavy,light,c,c,KCC,CLC,,C,CC,C,K,L,4,3,2,1,0,1,1,2,VCC,CVVC,2,1,ADV,ø,F,2,achtmal,paenultima
sam,sam,m,am,sam,tsam,htsam,C,LC,CLC,CCLC,CCCLC,ø,acht,ø,a,ac,ach,acht,achts,K,KC,KCC,KCCC,KCCCL,ø,8,14,2,4,3,heavy,light,c,c,KCC,CLC,,C,CC,C,K,L,4,3,2,1,0,1,1,2,VCC,CVVC,2,1,A,V,F,1,achtsam,paenultima
tung,ø,g,ng,ung,tung,htung,C,KC,CKC,CCKC,KCCKC,ø,Ach,ø,A,Ac,Ach,Acht,Achtu,K,KC,KCC,KCCK,KCCKC,ø,7,12,3,4,3,light,light,c,c,KC,CKC,,C,C,C,K,K,3,4,1,1,0,1,1,1,VC,CVC,1,2,N,V,T,1,Achtung,paenultima
zehn,ø,n,hn,ehn,zehn,tzehn,C,LC,ALC,CALC,CCALC,ø,acht,ø,a,ac,ach,acht,achtz,K,KC,KCC,KCCA,KCCAL,ø,8,10,2,3,1,heavy,light,c,c,KCC,ALC,,A,CC,C,K,L,4,4,2,1,0,1,1,2,VCC,CVVC,2,1,X,ø,F,2,achtzehn,paenultima
zig,ø,g,ig,zig,tzig,htzig,C,KC,AKC,CAKC,KCAKC,ø,acht,ø,a,ac,ach,acht,achtz,K,KC,KCA,KCAK,KCAKC,ø,7,10,3,3,2,light,light,c,c,KC,AKC,,A,C,C,K,K,4,3,1,1,0,1,1,1,VC,CVC,1,2,X,ø,F,1,achtzig,paenultima
zig,ø,g,ig,zig,tzig,htzig,C,KC,AKC,CAKC,KCAKC,ø,Acht,ø,A,Ac,Ach,Acht,Achtz,K,KC,KCA,KCAK,KCAKC,ø,7,10,3,3,2,light,light,c,c,KC,AKC,,A,C,C,K,K,4,3,1,1,0,1,1,1,VC,CVC,1,2,N,ø,T,1,Achtzig,paenultima
zen,ø,n,en,zen,hzen,chzen,C,KC,AKC,CAKC,KCAKC,ø,1ch,ø,a,ae,aec,aech,aechz,K,KC,KCA,KCAK,KCAKC,ø,7,10,3,3,2,light,schwa,c,c,KC,AKC,,A,C,C,K,K,3,3,1,1,0,1,1,1,VC,CVC,1,2,V,V,F,1,aechzen,paenultima
ckern,ø,n,rn,ern,kern,ckern,C,CC,KCC,CKCC,KCKCC,ø,a,ø,a,ac,ack,acke,acker,K,KC,KCK,KCKC,KCKCC,ø,6,14,6,3,4,light,schwa,c,c,K,CKCC,,C,,CC,K,K,1,5,1,2,0,1,1,1,VC,CVCC,1,3,V,N,F,1,ackern,paenultima
cker,ø,r,er,ker,cker,Acker,C,KC,CKC,KCKC,ø,ø,A,ø,A,Ac,Ack,Acke,Acker,K,KC,KCK,KCKC,ø,ø,6,11,6,3,3,light,schwa,c,c,K,CKC,,C,,C,K,K,1,4,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,Acker,paenultima
cre,ø,e,re,cre,Acre,ø,C,KC,CKC,LCKC,ø,ø,A,ø,A,Ac,Acr,Acre,ø,L,LC,LCK,LCKC,ø,ø,6,11,6,3,3,light,schwa,o,c,L,CKC,,C,,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,N,ø,T,0,Acre,paenultima
de,ø,e,de,Ade,ø,ø,L,CL,KCL,ø,ø,ø,A,ø,A,Ad,Ade,ø,ø,K,KC,KCL,ø,ø,ø,6,7,6,3,1,light,light,c,o,K,CL,,C,,,K,L,1,2,1,0,0,1,1,2,VC,CVV,1,0,N,N,T,1,Ade,ultima
deln,ø,n,ln,eln,deln,adeln,C,CC,KCC,CKCC,LCKCC,ø,a,ø,a,ad,ade,adel,adeln,L,LC,LCK,LCKC,LCKCC,ø,10,14,10,3,2,light,schwa,o,c,L,CKCC,,C,,CC,L,K,1,4,0,2,0,1,2,1,VV,CVCC,0,3,V,N,F,1,adeln,paenultima
del,ø,l,el,del,Adel,ø,C,KC,CKC,LCKC,ø,ø,A,ø,A,Ad,Ade,Adel,ø,L,LC,LCK,LCKC,ø,ø,10,11,10,3,1,light,schwa,o,c,L,CKC,,C,,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,N,N,T,1,Adel,paenultima
dept,ø,t,pt,ept,dept,Adept,C,CC,KCC,CKCC,KCKCC,ø,A,ø,A,Ad,Ade,Adep,Adept,K,KC,KCK,KCKC,KCKCC,ø,6,9,6,2,2,light,heavy,c,c,K,CKCC,,C,,CC,K,K,1,4,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Adept,ultima
dern,ø,n,rn,ern,dern,edern,C,CC,KCC,CKCC,LCKCC,ø,1,ø,a,ae,aed,aede,aeder,L,LC,LCK,LCKC,LCKCC,ø,6,14,6,3,4,light,schwa,o,c,L,CKCC,,C,,CC,L,K,1,4,0,2,0,1,2,1,VV,CVCC,0,3,V,N,F,1,aedern,paenultima
der,ø,r,er,der,Ader,ø,C,KC,CKC,LCKC,ø,ø,A,ø,A,Ad,Ade,Ader,ø,L,LC,LCK,LCKC,ø,ø,10,11,10,3,1,light,schwa,o,c,L,CKC,,C,,C,L,K,1,3,0,1,0,1,2,1,VV,CVC,0,2,N,N,T,1,Ader,paenultima
junkt,ø,t,kt,nkt,unkt,junkt,C,CC,CCC,KCCC,CKCCC,ø,Ad,ø,A,Ad,Adj,Adju,Adjun,K,KC,KCC,KCCK,KCCKC,ø,7,19,3,3,6,light,heavy,c,c,KC,CKCCC,,C,C,CCC,K,K,2,5,1,3,0,1,1,1,VC,CVCCC,1,4,N,ø,T,0,Adjunkt,ultima
ler,ler,r,er,ler,dler,Adler,C,KC,CKC,CCKC,LCCKC,ø,Ad,ø,A,Ad,Adl,Adle,Adler,L,LC,LCC,LCCK,LCCKC,ø,10,15,10,3,3,light,schwa,o,c,L,CCKC,,CC,,C,L,K,2,3,0,1,0,2,2,1,VV,CCVC,0,3,N,N,T,1,Adler,paenultima
lig,ø,g,ig,lig,dlig,adlig,C,KC,CKC,CCKC,LCCKC,noacc,ad,ø,a,ad,adl,adli,adlig,L,LC,LCC,LCCK,LCCKC,ø,10,14,10,3,2,light,light,o,c,L,CCKC,,CC,,C,L,K,2,3,0,1,0,2,2,1,VV,CCVC,0,3,A,N,F,1,adlig,paenultima
nex,ø,x,ex,nex,dnex,Adnex,C,CC,KCC,CKCC,CCKCC,ø,Ad,ø,A,Ad,Adn,Adne,Adnex,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,2,2,light,heavy,c,c,KC,CKCC,,C,C,CC,K,K,2,3,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Adnex,ultima
drett,ø,t,tt,ett,rett,drett,C,KC,CKC,CCKC,KCCKC,ø,a,ø,a,ad,adr,adre,adret,K,KC,KCC,KCCK,KCCKC,ø,6,12,6,3,3,light,light,c,c,K,CCKC,,CC,,C,K,K,1,5,1,1,0,2,1,1,VC,CCVC,1,3,A,ø,F,0,adrett,ultima
drig,ø,g,ig,rig,drig,edrig,C,KC,CKC,CCKC,LCCKC,noacc,1,ø,a,ae,aed,aedr,aedri,L,LC,LCC,LCCK,LCCKC,ø,6,14,6,3,4,light,light,o,c,L,CCKC,,CC,,C,L,K,1,4,0,1,0,2,2,1,VV,CCVC,0,3,A,N,F,1,aedrig,paenultima
drig,ø,g,ig,rig,drig,adrig,C,KC,CKC,CCKC,LCCKC,noacc,a,ø,a,ad,adr,adri,adrig,L,LC,LCC,LCCK,LCCKC,ø,10,14,10,3,2,light,light,o,c,L,CCKC,,CC,,C,L,K,1,4,0,1,0,2,2,1,VV,CCVC,0,3,A,N,F,1,adrig,paenultima
vent,ø,t,nt,ent,vent,dvent,C,CC,KCC,CKCC,CCKCC,ø,Ad,ø,A,Ad,Adv,Adve,Adven,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,2,2,light,heavy,c,c,KC,CKCC,,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Advent,ultima
verb,ø,b,rb,erb,verb,dverb,C,CC,KCC,CKCC,CCKCC,ø,Ad,ø,A,Ad,Adv,Adve,Adver,K,KC,KCC,KCCK,KCCKC,ø,7,12,3,3,3,light,heavy,c,c,KC,CKCC,,C,C,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Adverb,ultima
fen,ø,n,en,fen,ffen,effen,C,KC,CKC,KCKC,ø,ø,1f,ø,a,ae,aef,aeff,aeffe,K,KC,KCK,KCKC,ø,ø,6,10,6,3,2,light,schwa,c,c,K,CKC,,C,,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,V,N,F,1,aeffen,paenultima
chen,chen,n,en,hen,chen,fchen,C,KC,CKC,CCKC,KCCKC,ø,9ff,ø,A,Ae,Aef,Aeff,Aeffc,K,KC,KCC,KCCK,KCCKC,ø,7,10,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,3,4,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,Aeffchen,paenultima
fe,ø,e,fe,ffe,Affe,ø,K,CK,KCK,ø,ø,ø,Af,ø,A,Af,Aff,Affe,ø,K,KC,KCK,ø,ø,ø,6,7,6,3,1,light,schwa,c,o,K,CK,,C,,,K,K,2,2,1,0,0,1,1,1,VC,CV,1,1,N,N,T,1,Affe,paenultima
fekt,ø,t,kt,ekt,fekt,ffekt,C,CC,KCC,CKCC,KCKCC,ø,Af,ø,A,Af,Aff,Affe,Affek,K,KC,KCK,KCKC,KCKCC,ø,6,9,6,2,2,light,heavy,c,c,K,CKCC,,C,,CC,K,K,2,4,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Affekt,ultima
fer,ø,r,er,fer,ffer,effer,C,KC,CKC,KCKC,ø,ø,9f,ø,A,Ae,Aef,Aeff,Aeffe,K,KC,KCK,KCKC,ø,ø,6,11,6,3,3,light,schwa,c,c,K,CKC,,C,,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,N,V,T,1,Aeffer,paenultima
fig,ø,g,ig,fig,ffig,affig,C,KC,CKC,KCKC,ø,noacc,af,ø,a,af,aff,affi,affig,K,KC,KCK,KCKC,ø,ø,6,10,6,3,2,light,light,c,c,K,CKC,,C,,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,A,N,F,1,affig,paenultima
fin,ø,n,in,fin,ffin,effin,C,KC,CKC,KCKC,ø,ø,9f,ø,A,Ae,Aef,Aeff,Aeffi,K,KC,KCK,KCKC,ø,ø,6,12,6,4,3,light,light,c,c,K,CKC,,C,,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,Aeffin,paenultima
fisch,ø,h,ch,sch,isch,fisch,C,KC,CKC,KCKC,ø,ø,1f,ø,a,ae,aef,aeff,aeffi,K,KC,KCK,KCKC,ø,ø,6,10,6,3,2,light,light,c,c,K,CKC,,C,,C,K,K,2,5,1,1,0,1,1,1,VC,CVC,1,2,A,N,F,1,aeffisch,paenultima
fix,ø,x,ix,fix,ffix,Affix,C,CC,KCC,CKCC,KCKCC,ø,Af,ø,A,Af,Aff,Affi,Affix,K,KC,KCK,KCKC,KCKCC,ø,6,11,6,2,3,light,heavy,c,c,K,CKCC,,C,,CC,K,K,2,3,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Affix,ultima
front,ø,t,nt,ont,ront,front,N,CN,CCN,KCCN,ø,ø,Af,ø,A,Af,Aff,Affr,Affro,K,KC,KCC,KCCN,ø,ø,6,13,6,4,4,light,light,c,o,K,CCN,,CC,,,K,N,2,5,1,0,0,2,1,2,VC,CCVV,1,1,N,ø,T,0,Affront,ultima
ter,ø,r,er,ter,fter,After,C,KC,CKC,CCKC,KCCKC,ø,Af,ø,A,Af,Aft,Afte,After,K,KC,KCC,KCCK,KCCKC,ø,7,11,3,3,2,light,schwa,c,c,KC,CKC,,C,C,C,K,K,2,3,1,1,0,1,1,1,VC,CVC,1,2,N,N,T,1,After,paenultima
gens,ø,s,ns,ens,gens,Agens,C,CC,KCC,CKCC,LCKCC,ø,A,ø,A,Ag,Age,Agen,Agens,L,LC,LCK,LCKC,LCKCC,ø,10,11,10,2,1,light,heavy,o,c,L,CKCC,,C,,CC,L,K,1,4,0,2,0,1,2,1,VV,CVCC,0,3,N,ø,T,0,Agens,paenultima
gent,ø,t,nt,ent,gent,Agent,C,CC,KCC,CKCC,KCKCC,ø,A,ø,A,Ag,Age,Agen,Agent,K,KC,KCK,KCKC,KCKCC,ø,6,11,6,2,3,light,heavy,c,c,K,CKCC,,C,,CC,K,K,1,4,1,2,0,1,1,1,VC,CVCC,1,3,N,ø,T,0,Agent,ultima
gil,ø,l,il,gil,agil,ø,C,LC,CLC,KCLC,ø,ø,a,ø,a,ag,agi,agil,ø,K,KC,KCL,KCLC,ø,ø,6,13,6,4,4,light,light,c,c,K,CLC,,C,,C,K,L,1,3,1,1,0,1,1,2,VC,CVVC,1,1,A,A,F,1,agil,ultima
gnat,ø,t,at,nat,gnat,Agnat,C,LC,CLC,CCLC,KCCLC,ø,A,ø,A,Ag,Agn,Agna,Agnat,K,KC,KCC,KCCL,KCCLC,ø,6,15,6,3,5,light,light,c,c,K,CCLC,,CC,,C,K,L,1,4,1,1,0,2,1,2,VC,CCVVC,1,1,N,N,T,1,Agnat,ultima
