syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,13,14,11,5,3,4,3,7,3,0,light,schwa,light,schwa,light,schwa,c,c,o,c,o,c,KC,CKC,CL,CKCC,CD,CKC,,C,C,C,C,C,C,C,,CC,,C,K,K,L,K,D,K,2,3,3,4,3,3,1,1,0,2,0,1,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVCC,CVV,CVC,1,2,0,3,0,2,N,NV,T,2,Unternehmensleiter,undef
stig,ø,g,ig,tig,stig,ustig,C,KC,CKC,CCKC,KCCKC,noacc,un,ø,u,un,unt,unte,unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,15,13,10,5,3,4,3,4,3,0,light,schwa,light,heavy,light,light,c,c,o,c,c,c,KC,CKC,CL,CKCC,CKC,CKC,,C,C,C,C,C,C,C,,CC,C,C,K,K,L,K,K,K,2,3,3,5,2,4,1,1,0,2,1,1,0,1,1,1,1,1,1,1,2,1,1,1,VC,CVC,CVV,CVCC,CVC,CVC,1,2,0,3,2,2,A,N,F,1,unternehmungslustig,undef
mal,ø,l,al,mal,kmal,rkmal,C,LC,CLC,CCLC,CCCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,13,14,17,5,3,5,3,3,5,1,light,schwa,light,heavy,heavy,light,c,c,o,c,c,c,KC,CKC,CD,CKCC,CKCC,CLC,,C,C,C,C,C,C,C,,CC,CC,C,K,K,D,K,K,L,2,3,5,5,4,3,1,1,0,2,2,1,0,1,1,1,1,1,1,1,2,1,1,2,VC,CVC,CVV,CVCC,CVCC,CVVC,1,2,0,3,3,1,N,NN,T,2,Unterscheidungsmerkmal,undef
t1r,ø,r,er,aer,taer,etaer,C,LC,CLC,LCLC,CLCLC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,13,8,10,11,5,3,3,2,5,3,-1,light,schwa,light,light,light,light,c,c,c,c,o,c,KC,CKC,CCLA,CLC,CL,CLC,,C,CC,C,C,C,C,C,A,C,,C,K,K,L,L,L,L,2,3,6,2,3,3,1,1,1,1,0,1,0,1,2,1,1,1,1,1,2,2,2,2,VC,CVC,CCVVC,CVVC,CVV,CVVC,1,2,1,1,0,1,N,PN,T,2,Unterstaatssekretaer,undef
schu$,ø,s,ss,uss,huss,chuss,C,KC,CKC,CCKC,DCCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,11,10,5,3,4,3,5,3,0,light,schwa,light,heavy,light,light,c,c,o,c,c,c,KC,CKC,CL,CKCC,DC,CKC,,C,C,C,,C,C,C,,CC,C,C,K,K,L,K,D,K,2,3,2,6,3,5,1,1,0,2,1,1,0,1,1,1,0,1,1,1,2,1,2,1,VC,CVC,CVV,CVCC,VVC,CVC,1,2,0,3,0,2,N,NN,T,2,Untersuchungsausschuss,undef
fund,ø,d,nd,und,fund,efund,C,CC,KCC,CKCC,KCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,9,13,7,13,5,3,4,3,3,3,0,light,schwa,light,heavy,schwa,heavy,c,c,o,c,o,c,KC,CKC,CL,CKCC,CK,CKCC,,C,C,C,C,C,C,C,,CC,,CC,K,K,L,K,K,K,2,3,2,6,2,4,1,1,0,2,0,2,0,1,1,1,1,1,1,1,2,1,1,1,VC,CVC,CVV,CVCC,CV,CVCC,1,2,0,3,1,3,N,NN,T,2,Untersuchungsbefund,undef
werk,ø,k,rk,erk,werk,twerk,C,CC,KCC,CKCC,CCKCC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,7,11,13,12,5,3,3,3,2,3,0,light,schwa,light,schwa,heavy,heavy,c,c,c,c,c,c,KC,CKC,CK,CKC,CCKCC,CKCC,,C,C,C,CC,C,C,C,,C,CC,CC,K,K,K,K,K,K,2,3,3,3,5,4,1,1,1,1,2,2,0,1,1,1,2,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CCVCC,CVCC,1,2,2,2,4,3,N,NN,T,2,Unterwasserkraftwerk,undef
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,11,13,12,5,3,4,3,4,4,0,light,light,light,schwa,light,light,c,c,c,c,c,c,KC,CKC,KC,CKC,CKC,CDC,,C,,C,C,C,C,C,C,C,C,C,K,K,K,K,K,D,2,3,2,3,4,4,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,VC,CVC,CVC,CVVC,1,2,1,2,2,1,N,A,T,1,Unveraenderlichkeit,undef
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unv,Unve,Unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,12,13,12,5,3,3,3,4,4,0,light,light,heavy,heavy,light,light,c,c,c,c,c,c,KC,CKC,KCC,CKCC,CKC,CDC,,C,,C,C,C,C,C,CC,CC,C,C,K,K,K,K,K,D,2,3,3,4,4,4,1,1,2,2,1,1,0,1,0,1,1,1,1,1,1,1,1,2,VC,CVC,VCC,CVCC,CVC,CVVC,1,2,2,3,2,1,N,A,T,1,Unverantwortlichkeit,undef
$en,ø,n,en,sen,ssen,assen,C,KC,CKC,LCKC,CLCKC,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,11,13,10,5,3,4,3,6,3,0,light,light,light,schwa,light,schwa,c,c,c,c,o,c,KC,CKC,CLC,CKC,CL,CKC,,C,C,C,C,C,C,C,C,C,,C,K,K,L,K,L,K,2,3,4,3,2,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVVC,CVC,CVV,CVC,1,2,1,2,0,2,ADV,A,F,1,unverdientermassen,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,11,11,7,5,3,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,c,c,o,o,KC,CKC,CLC,CKC,CD,CK,,C,C,C,C,C,C,C,C,C,,,K,K,L,K,D,K,2,3,4,3,3,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVVC,CVC,CVV,CV,1,2,1,2,0,1,ADV,A,F,1,unverdienterweise,multa
ben,ø,n,en,ben,eben,leben,C,KC,CKC,LCKC,CLCKC,ø,Va,ø,V,Va,Vag,Vaga,Vagab,C,CK,CKC,CKCK,CKCKC,ø,7,7,12,10,10,10,3,3,4,3,5,3,0,light,light,light,schwa,light,schwa,c,c,c,c,o,c,CK,CK,CKC,CKC,CL,CKC,C,C,C,C,C,C,,,C,C,,C,K,K,K,K,L,K,2,2,3,3,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVC,CVV,CVC,2,2,2,2,0,2,N,NN,T,2,Vagabundenleben,undef
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,ver,ver,v,ve,ver,verb,verbo,C,CK,CKC,CKCC,CKCCL,ø,11,7,7,13,11,7,3,3,3,4,5,3,-1,light,light,schwa,schwa,light,schwa,c,o,o,c,o,o,CKC,CL,CK,CKC,CD,CK,C,C,C,C,C,C,C,,,C,,,K,L,K,K,D,K,3,2,2,3,3,2,1,0,0,1,0,0,1,1,1,1,1,1,1,2,1,1,2,1,CVC,CVV,CV,CVC,CVV,CV,2,0,1,2,0,1,ADV,A,F,1,verbotenerweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,ver,ver,v,ve,ver,vern,vernu,C,CK,CKC,CKCC,CKCCK,ø,11,15,9,11,11,7,3,3,4,3,5,3,-1,light,heavy,light,schwa,light,schwa,c,c,c,c,o,o,CKC,CKCC,CK,CKC,CD,CK,C,C,C,C,C,C,C,CC,,C,,,K,K,K,K,D,K,3,4,2,3,3,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CVCC,CVC,CVC,CVV,CV,2,3,2,2,0,1,ADV,A,F,1,vernuenftigerweise,multa
$en,ø,n,en,sen,ssen,assen,C,KC,CKC,LCKC,CLCKC,ø,ver,ver,v,ve,ver,vers,versp,C,CK,CKC,CKCC,CKCCC,ø,11,12,7,13,13,10,3,3,3,4,6,3,0,light,light,schwa,schwa,light,schwa,c,c,o,c,o,c,CKC,CCCK,CK,CKC,CL,CKC,C,CCC,C,C,C,C,C,,,C,,C,K,K,K,K,L,K,3,4,3,3,2,3,1,1,0,1,0,1,1,3,1,1,1,1,1,1,1,1,2,1,CVC,CCCVC,CV,CVC,CVV,CVC,2,4,1,2,0,2,ADV,F,F,1,versprochenermassen,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,ver,ver,v,ve,ver,vers,verst,C,CK,CKC,CKCC,CKCCC,noacc,11,12,12,11,11,7,3,2,6,3,5,3,-1,light,heavy,light,schwa,light,schwa,c,c,c,c,o,o,CKC,CCKCC,CK,CKC,CD,CK,C,CC,C,C,C,C,C,CC,,C,,,K,K,K,K,D,K,3,5,2,4,3,2,1,2,1,1,0,0,1,2,1,1,1,1,1,1,1,1,2,1,CVC,CCVCC,CVC,CVC,CVV,CV,2,4,2,2,0,1,ADV,A,F,1,verstaendlicherweise,multa
$en,ø,n,en,sen,ssen,assen,C,KC,CKC,LCKC,CLCKC,ø,ver,ver,v,ve,ver,vers,verst,C,CK,CKC,CKCC,CKCCC,noacc,11,8,10,13,13,10,3,2,5,4,6,3,0,light,light,schwa,schwa,light,schwa,c,o,o,c,o,c,CKC,CCL,CK,CKC,CL,CKC,C,CC,C,C,C,C,C,,,C,,C,K,L,K,K,L,K,3,4,2,3,2,3,1,0,0,1,0,1,1,2,1,1,1,1,1,2,1,1,2,1,CVC,CCVV,CV,CVC,CVV,CVC,2,1,1,2,0,2,ADV,A,F,1,verstohlenermassen,multa
ne,ø,e,ne,ene,bene,ebene,K,CK,KCK,CKCK,LCKCK,ø,Ver,ø,V,Ve,Ver,Vert,Verti,C,CK,CKC,CKCC,CKCCL,ø,11,9,15,6,7,9,3,4,5,6,3,4,-1,light,light,light,light,schwa,schwa,c,o,c,o,o,o,CKC,CL,CLC,L,CK,CK,C,C,C,,C,C,C,,C,,,,K,L,L,L,K,K,3,2,3,1,2,2,1,0,1,0,0,0,1,1,1,0,1,1,1,2,2,2,1,1,CVC,CVV,CVVC,VV,CV,CV,2,0,1,0,1,1,N,AN,T,2,Vertikalebene,undef
us,us,s,us,ius,dius,adius,C,KC,LKC,CLKC,LCLKC,ø,Vi,ø,V,Vi,Vis,Visi,Visio,C,CL,CLC,CLCL,CLCLL,ø,9,9,10,14,9,9,4,4,3,7,4,4,0,light,light,heavy,light,light,light,o,o,c,o,o,c,CL,CL,LCC,CL,CL,KC,C,C,,C,C,,,,CC,,,C,L,L,L,L,L,K,2,2,3,2,2,2,0,0,2,0,0,1,1,1,0,1,1,0,2,2,2,2,2,1,CVV,CVV,VVCC,CVV,CVV,VC,0,0,1,0,0,1,N,NN,T,2,Visionsradius,undef
rat,ø,t,at,rat,arat,parat,C,LC,CLC,KCLC,CKCLC,ø,Vi,ø,V,Vi,Vit,Vita,Vitam,C,CL,CLC,CLCK,CLCKC,ø,9,7,14,11,7,15,4,3,4,3,3,5,0,light,light,light,light,light,light,o,c,c,c,c,c,CL,CK,CLC,CCK,CK,CLC,C,C,C,CC,C,C,,,C,,,C,L,K,L,K,K,L,2,2,3,3,2,3,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,CVV,CVC,CVVC,CCVC,CVC,CVVC,0,2,1,3,2,1,N,NN,T,2,Vitaminpraeparat,undef
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,ADCKC,ø,Wie,ø,W,Wi,Wie,Wied,Wiede,C,CL,CLC,CLCK,CLCKC,ø,9,11,7,16,11,10,4,3,3,4,5,3,0,light,schwa,light,heavy,light,schwa,o,c,o,c,o,c,CL,CKC,CL,CKCC,AD,CKC,C,C,C,C,A,C,,C,,CC,,C,L,K,L,K,D,K,3,3,2,5,3,4,0,1,0,2,0,1,1,1,1,1,1,1,2,1,2,1,2,1,CVV,CVC,CVV,CVCC,CVV,CVC,0,2,0,3,0,2,N,NN,T,2,Wiederholungszeichen,undef
ster,ø,r,er,ter,ster,ister,C,KC,CKC,CCKC,DCCKC,ø,Ze,ø,Z,Ze,Zer,Zere,Zerem,A,AL,ALC,ALCL,ALCLC,ø,7,10,9,14,14,11,3,5,4,4,4,3,1,light,light,light,light,light,schwa,o,o,o,c,c,c,AL,CL,CL,CLC,CDC,CKC,A,C,C,C,C,C,,,,C,C,C,L,L,L,L,D,K,2,2,2,4,3,4,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,CVV,CVV,CVV,CVVC,CVVC,CVC,0,0,0,1,1,2,N,NN,T,2,Zeremonienmeister,undef
tui,ø,i,ui,tui,etui,netui,L,CL,CCL,KCCL,CKCCL,ø,Zi,ø,Z,Zi,Zig,Ziga,Zigar,A,AL,ALC,ALCK,ALCKC,ø,9,7,10,10,7,9,4,3,5,3,3,4,0,light,light,light,schwa,light,light,o,c,c,c,c,o,AL,CK,CK,CKC,KC,CL,A,C,C,C,,C,,,,C,C,,L,K,K,K,K,L,2,2,3,3,1,3,0,1,1,1,1,0,1,1,1,1,0,1,2,1,1,1,1,2,CVV,CVC,CVC,CVC,VC,CVV,0,2,2,2,1,0,N,NN,T,2,Zigarettenetui,undef
pe,ø,e,pe,ppe,ippe,kippe,K,CK,KCK,CKCK,CCKCK,ø,Zi,ø,Z,Zi,Zig,Ziga,Zigar,A,AL,ALC,ALCK,ALCKC,ø,9,7,10,10,9,7,4,3,5,3,4,3,-1,light,light,light,schwa,light,schwa,o,c,c,c,c,o,AL,CK,CK,CKC,CK,CK,A,C,C,C,C,C,,,,C,,,L,K,K,K,K,K,2,2,3,3,3,2,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,CVV,CVC,CVC,CVC,CVC,CV,0,2,2,2,2,1,N,NN,T,2,Zigarettenkippe,undef
pier,ø,r,er,ier,pier,apier,C,LC,CLC,KCLC,CKCLC,ø,Zi,ø,Z,Zi,Zig,Ziga,Zigar,A,AL,ALC,ALCK,ALCKC,ø,9,7,10,10,7,13,4,3,5,3,3,4,0,light,light,light,schwa,light,light,o,c,c,c,c,c,AL,CK,CK,CKC,CK,CLC,A,C,C,C,C,C,,,,C,,C,L,K,K,K,K,L,2,2,3,3,2,4,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,CVV,CVC,CVC,CVC,CVC,CVVC,0,2,2,2,2,1,N,NN,T,2,Zigarettenpapier,undef
cher,ø,r,er,her,cher,ucher,C,KC,CKC,DCKC,CDCKC,ø,Zi,ø,Z,Zi,Zig,Ziga,Zigar,A,AL,ALC,ALCK,ALCKC,ø,9,7,10,10,14,11,4,3,5,3,7,3,0,light,light,light,schwa,light,schwa,o,c,c,c,o,c,AL,CK,CK,CKC,CD,CKC,A,C,C,C,C,C,,,,C,,C,L,K,K,K,D,K,2,2,3,3,3,4,0,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,CVV,CVC,CVC,CVC,CVV,CVC,0,2,2,2,0,2,N,NV,T,2,Zigarettenraucher,undef
tel,ø,l,el,tel,htel,chtel,C,KC,CKC,CCKC,KCCKC,ø,Zi,ø,Z,Zi,Zig,Ziga,Zigar,A,AL,ALC,ALCK,ALCKC,ø,9,7,10,10,8,11,4,3,5,3,2,3,0,light,light,light,schwa,light,schwa,o,c,c,c,c,c,AL,CK,CK,CKC,CKC,CKC,A,C,C,C,C,C,,,,C,C,C,L,K,K,K,K,K,2,2,3,3,6,3,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,CVV,CVC,CVC,CVC,CVC,CVC,0,2,2,2,2,2,N,NN,T,2,Zigarettenschachtel,undef
gie,ø,e,ie,gie,lgie,algie,L,CL,CCL,KCCL,CKCCL,ø,Zi,ø,Z,Zi,Zil,Zili,Zilia,A,AL,ALC,ALCL,ALCLL,ø,9,12,14,13,14,9,4,6,7,6,4,4,0,light,light,light,light,light,light,o,o,c,o,c,o,AL,CL,LC,CD,CKC,CL,A,C,,C,C,C,,,C,,C,,L,L,L,D,K,L,2,2,2,3,3,3,0,0,1,0,1,0,1,1,0,1,1,1,2,2,2,2,1,2,CVV,CVV,VVC,CVV,CVC,CVV,0,0,0,0,2,0,N,AN,T,2,Ziliarneuralgie,undef
letzt,ø,t,zt,tzt,etzt,letzt,C,AC,KAC,CKAC,CCKAC,ø,zu,zu,z,zu,zua,zual,zuall,A,AL,ALK,ALKC,ALKCK,acc,9,6,14,6,14,12,4,6,4,6,4,3,0,light,light,schwa,light,schwa,heavy,o,c,c,c,c,c,AL,K,CKC,K,CKC,CKAC,A,,C,,C,C,,,C,,C,AC,L,K,K,K,K,K,2,2,3,2,3,5,0,1,1,1,1,2,1,0,1,0,1,1,2,1,1,1,1,1,CVV,VC,CVC,VC,CVC,CVCC,0,1,2,1,2,3,ADV,ø,F,2,zuallerallerletzt,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,zu,zu,z,zu,zuf,zufa,zufae,A,AL,ALC,ALCK,ALCKC,acc,9,7,12,11,11,7,4,3,6,3,5,3,0,light,light,light,schwa,light,schwa,o,c,o,c,o,o,AL,CK,CL,CKC,CD,CK,A,C,C,C,C,C,,,,C,,,L,K,L,K,D,K,2,3,2,3,3,2,0,1,0,1,0,0,1,1,1,1,1,1,2,1,2,1,2,1,CVV,CVC,CVV,CVC,CVV,CV,0,2,0,2,0,1,ADV,A,F,1,zufaelligerweise,multa
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,zweck,ø,z,zw,zwe,zwec,zweck,A,AC,ACK,ACKC,ACKCC,ø,9,9,9,11,11,7,2,4,4,3,5,3,-1,light,light,light,schwa,light,schwa,c,o,c,c,o,o,ACKC,CL,CK,CKC,CD,CK,AC,C,C,C,C,C,C,,,C,,,K,L,K,K,D,K,5,2,2,3,3,2,1,0,1,1,0,0,2,1,1,1,1,1,1,2,1,1,2,1,CCVC,CVV,CVC,CVC,CVV,CV,3,0,2,2,0,1,ADV,A,F,1,zweckmaessigerweise,multa
