syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,sub,ø,s,su,sub,subv,subve,C,CK,CKC,CKCC,CKCCK,ø,10,10,9,6,11,13,3,3,4,6,5,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,CKC,CKC,AL,L,CL,CKC,C,C,A,,C,C,C,C,,,,C,K,K,L,L,L,K,3,3,2,1,3,3,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2,2,2,1,CVC,CVC,CVV,VV,CVV,CVC,2,2,0,0,0,2,V,N,F,1,subventionieren,paenultima
tur,ø,r,ur,tur,ntur,entur,C,LC,CLC,CCLC,KCCLC,ø,Su,ø,S,Su,Sup,Supe,Super,C,CL,CLC,CLCK,CLCKC,ø,9,11,11,10,10,13,4,3,5,3,3,4,0,light,schwa,light,light,light,light,o,c,c,c,c,c,CL,CKC,KC,CKC,CKC,CLC,C,C,,C,C,C,,C,C,C,C,C,L,K,K,K,K,L,2,3,2,3,3,3,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,CVV,CVC,VC,CVC,CVC,CVVC,0,2,1,2,2,1,N,N,T,1,Superintendentur,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Su,ø,S,Su,Sup,Supe,Super,C,CL,CLC,CLCL,CLCLC,ø,9,7,12,6,12,8,4,3,6,6,6,2,0,light,light,light,light,light,light,o,o,o,o,o,c,CL,CL,CL,L,CL,CLC,C,C,C,,C,C,,,,,,C,L,L,L,L,L,L,2,2,2,1,2,3,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,2,2,2,CVV,CVV,CVV,VV,CVV,CVVC,0,0,0,0,0,1,N,N,T,1,Superioritaet,ultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,su,ø,s,su,sup,supr,supra,C,CL,CLC,CLCC,CLCCK,ø,9,11,9,9,6,17,4,3,4,4,6,5,0,light,light,light,light,light,light,o,c,c,o,o,c,CL,CCK,CK,AL,L,CLC,C,CC,C,A,,C,,,,,,C,L,K,K,L,L,L,2,3,2,2,1,3,0,1,1,0,0,1,1,2,1,1,0,1,2,1,1,2,2,2,CVV,CCVC,CVC,CVV,VV,CVVC,0,3,2,0,0,1,A,A,F,1,supranational,ultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Symp,ø,S,Sy,Sym,Symp,Sympt,C,CK,CKC,CKCC,CKCCC,ø,13,7,9,7,10,9,3,3,4,3,5,4,-1,heavy,light,light,light,light,light,c,o,c,o,o,o,CKCC,CL,CK,CL,CL,CL,C,C,C,C,C,C,CC,,,,,,K,L,K,L,L,L,4,2,2,2,2,3,2,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,CVCC,CVV,CVC,CVV,CVV,CVV,3,0,2,0,0,0,N,ø,T,0,Symptomatologie,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Syn,ø,S,Sy,Syn,Sync,Synch,C,CK,CKC,CKCC,CKCCC,ø,12,11,11,7,9,9,4,3,5,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CCL,CL,CK,AL,LC,C,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,3,4,2,2,2,2,1,0,0,1,0,1,1,2,1,1,1,0,1,2,2,1,2,2,CVC,CCVV,CVV,CVC,CVV,VVC,2,1,0,2,0,0,N,A,T,1,Synchronisation,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,sy,ø,s,sy,sys,syst,syste,C,CK,CKC,CKCC,CKCCL,ø,10,7,9,9,9,13,3,3,4,4,4,4,0,light,light,light,light,light,schwa,c,o,c,o,o,c,CKC,CL,CK,CL,CL,CKC,C,C,C,C,C,C,C,,,,,C,K,L,K,L,L,K,2,3,2,2,3,3,1,0,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,1,CVC,CVV,CVC,CVV,CVV,CVC,2,0,2,0,0,2,V,ø,F,0,systematisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Sy,ø,S,Sy,Sys,Syst,Syste,C,CK,CKC,CKCC,CKCCL,ø,10,7,9,9,9,15,3,3,4,4,4,5,0,light,light,light,light,light,light,c,o,c,o,o,c,CKC,CL,CK,CL,CL,CKC,C,C,C,C,C,C,C,,,,,C,K,L,K,L,L,K,2,3,2,2,3,4,1,0,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,1,CVC,CVV,CVC,CVV,CVV,CVC,2,0,2,0,0,2,N,V,T,1,Systematisierung,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,CCCKC,ø,Te,ø,T,Te,Tet,Tetr,Tetra,C,CL,CLC,CLCC,CLCCK,ø,7,11,15,7,13,9,3,3,3,3,4,2,0,light,light,light,light,schwa,light,o,c,c,o,c,c,CL,CCK,CCLC,CL,CKC,CCKC,C,CC,CC,C,C,CC,,,C,,C,C,L,K,L,L,K,K,2,3,5,3,3,5,0,1,1,0,1,1,1,2,2,1,1,2,2,1,2,2,1,1,CVV,CCVC,CCVVC,CVV,CVC,CCVC,0,3,1,0,2,3,N,N,T,1,Tetrachlorkohlenstoff,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,the,ø,t,th,the,theo,theol,C,CL,CLL,CLLC,CLLCL,ø,7,6,10,9,9,13,3,6,5,4,4,4,1,light,light,light,light,light,schwa,o,o,o,o,o,c,CL,L,CL,CL,CL,CKC,C,,C,C,C,C,,,,,,C,L,L,L,L,L,K,3,1,2,2,3,3,0,0,0,0,0,1,1,0,1,1,1,1,2,2,2,2,2,1,CVV,VV,CVV,CVV,CVV,CVC,0,0,0,0,0,2,V,N,F,1,theologisieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,the,ø,t,th,the,theo,theor,C,CL,CLL,CLLC,CLLCL,ø,7,6,10,9,9,13,3,6,5,4,4,4,1,light,light,light,light,light,schwa,o,o,o,o,o,c,CL,L,CL,CL,CL,CKC,C,,C,C,C,C,,,,,,C,L,L,L,L,L,K,3,1,2,2,3,3,0,0,0,0,0,1,1,0,1,1,1,1,2,2,2,2,2,1,CVV,VV,CVV,CVV,CVV,CVC,0,0,0,0,0,2,V,R,F,1,theoretisieren,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,To,ø,T,To,Tot,Tota,Total,C,CL,CLC,CLCK,CLCKC,ø,7,7,12,11,13,12,3,3,6,5,4,4,1,light,light,light,light,light,light,o,c,o,o,c,c,CL,CK,CL,CL,CKC,CKC,C,C,C,C,C,C,,,,,C,C,L,K,L,L,K,K,2,2,2,2,3,3,0,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,1,1,CVV,CVC,CVV,CVV,CVC,CVC,0,2,0,0,2,2,N,A,T,1,Totalitarismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,ø,15,9,9,10,9,9,3,4,4,5,4,4,-1,heavy,light,light,light,light,light,c,o,o,c,o,c,CCKCC,CL,CL,CK,AL,LC,CC,C,C,C,A,,CC,,,,,C,K,L,L,K,L,L,5,2,2,2,2,2,2,0,0,1,0,1,2,1,1,1,1,0,1,2,2,1,2,2,CCVCC,CVV,CVV,CVC,CVV,VVC,4,0,0,2,0,0,N,N,T,1,Transfiguration,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,tran,ø,t,tr,tra,tran,trans,C,CC,CCK,CCKC,CCKCC,ø,14,10,7,12,9,13,3,3,3,6,4,4,-1,light,light,light,light,light,schwa,c,c,o,o,o,c,CCKC,CKC,CL,CL,CL,CKC,CC,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,4,2,3,2,3,3,1,1,0,0,0,1,2,1,1,1,1,1,1,1,2,2,2,1,CCVC,CVC,CVV,CVV,CVV,CVC,3,2,0,0,0,2,V,N,F,1,transistorisieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,ø,15,12,7,10,9,9,3,6,3,5,4,4,-1,heavy,light,light,light,light,light,c,o,o,c,o,c,CCKCC,CL,CL,CK,AL,LC,CC,C,C,C,A,,CC,,,,,C,K,L,L,K,L,L,5,2,2,2,2,2,2,0,0,1,0,1,2,1,1,1,1,0,1,2,2,1,2,2,CCVCC,CVV,CVV,CVC,CVV,VVC,4,0,0,2,0,0,N,ø,T,0,Transliteration,ultima
fer,ø,r,er,fer,pfer,mpfer,C,KC,AKC,CAKC,KCAKC,ø,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,ø,15,6,7,13,10,11,3,6,3,6,3,3,-1,heavy,light,light,light,light,schwa,c,o,o,c,c,c,CCKCC,L,AL,LC,CKC,AKC,CC,,A,,C,A,CC,,,C,C,C,K,L,L,L,K,K,5,1,2,2,4,3,2,0,0,1,1,1,2,0,1,0,1,1,1,2,2,2,1,1,CCVCC,VV,CVV,VVC,CVC,CVC,4,0,0,0,2,2,N,N,T,1,Transozeandampfer,sekunda
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCC,ø,8,11,7,9,14,12,8,3,3,4,3,4,0,light,schwa,schwa,light,light,light,o,c,o,c,c,c,L,CKC,CK,KC,CCCK,CKC,,C,C,,CCC,C,,C,,C,,C,L,K,K,K,K,K,1,3,2,2,4,5,0,1,0,1,1,1,0,1,1,0,3,1,2,1,1,1,1,1,VV,CVC,CV,VC,CCCVC,CVC,0,2,1,1,4,2,N,V,T,1,Ueberbeanspruchung,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCK,ø,8,11,9,13,13,12,8,3,4,3,4,4,0,light,schwa,light,heavy,light,light,o,c,c,c,c,c,L,CKC,KC,AKCC,CKC,CDC,,C,,A,C,C,,C,C,CC,C,C,L,K,K,K,K,D,1,3,3,4,4,4,0,1,1,2,1,1,0,1,0,1,1,1,2,1,1,1,1,2,VV,CVC,VC,CVCC,CVC,CVVC,0,2,1,3,2,1,N,A,T,1,Ueberempfindlichkeit,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,KCCDC,ø,8,ø,U,Ue,Ueb,Uebe,Ueber,L,LC,LCK,LCKC,LCKCK,ø,8,11,10,11,11,12,8,3,5,3,3,4,0,light,schwa,light,light,light,light,o,c,c,c,c,c,L,CKC,KC,CLC,CKC,CDC,,C,,C,C,C,,C,C,C,C,C,L,K,K,L,K,D,1,3,2,3,3,4,0,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,1,2,VV,CVC,VC,CVVC,CVC,CVVC,0,2,1,1,2,1,N,A,T,1,Uebererregbarkeit,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,um,um,u,um,umf,umfu,umfun,K,KC,KCC,KCCK,KCCKC,acc,11,13,9,6,11,13,5,3,4,6,5,4,0,light,heavy,light,light,light,schwa,c,c,o,o,o,c,KC,CKCC,AL,L,CL,CKC,,C,A,,C,C,C,CC,,,,C,K,K,L,L,L,K,2,4,2,1,3,3,1,2,0,0,0,1,0,1,1,0,1,1,1,1,2,2,2,1,VC,CVCC,CVV,VV,CVV,CVC,1,3,0,0,0,2,V,V,F,1,umfunktionieren,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Um,ø,U,Um,Umf,Umfu,Umfun,K,KC,KCC,KCCK,KCCKC,acc,11,13,9,6,11,15,5,3,4,6,5,5,0,light,heavy,light,light,light,light,c,c,o,o,o,c,KC,CKCC,AL,L,CL,CKC,,C,A,,C,C,C,CC,,,,C,K,K,L,L,L,K,2,4,2,1,3,4,1,2,0,0,0,1,0,1,1,0,1,1,1,1,2,2,2,1,VC,CVCC,CVV,VV,CVV,CVC,1,3,0,0,0,2,N,V,T,1,Umfunktionierung,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,um,um,u,um,umi,umin,umint,K,KC,KCK,KCKC,KCKCC,acc,11,11,11,11,9,13,5,5,3,3,4,4,0,light,light,schwa,light,light,schwa,c,c,c,o,o,c,KC,KC,CKC,CCL,CL,CKC,,,C,CC,C,C,C,C,C,,,C,K,K,K,L,L,K,2,2,3,3,3,3,1,1,1,0,0,1,0,0,1,2,1,1,1,1,1,2,2,1,VC,VC,CVC,CCVV,CVV,CVC,1,1,2,1,0,2,V,V,F,1,uminterpretieren,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,um,um,u,um,umo,umor,umorg,K,KC,KCK,KCKC,KCKCC,acc,11,10,7,11,9,13,5,5,3,5,4,4,0,light,light,light,light,light,schwa,c,c,c,o,o,c,KC,KC,CK,CL,CL,CKC,,,C,C,C,C,C,C,,,,C,K,K,K,L,L,K,2,2,2,2,3,3,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,1,VC,VC,CVC,CVV,CVV,CVC,1,1,2,0,0,2,V,V,F,1,umorganisieren,prima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Una,Unau,Unaus,K,KC,KCD,KCDC,KCDCC,ø,11,11,7,13,10,12,5,5,3,4,3,4,0,light,light,schwa,light,schwa,light,c,c,o,c,c,c,KC,DC,CK,CCK,CKC,CDC,,,C,CC,C,C,C,C,,,C,C,K,D,K,K,K,D,2,3,2,3,4,4,1,1,0,1,1,1,0,0,1,2,1,1,1,2,1,1,1,2,VC,VVC,CV,CCVC,CVC,CVVC,1,0,1,3,2,1,N,A,T,1,Unausgeglichenheit,prima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Un,ø,U,Un,Unb,Unbe,Unber,K,KC,KCC,KCCK,KCCKC,ø,11,7,10,10,15,12,5,3,5,3,5,4,0,light,schwa,light,schwa,light,light,c,o,c,c,c,c,KC,CK,CK,CKC,CLC,CDC,,C,C,C,C,C,C,,,C,C,C,K,K,K,K,L,D,2,2,2,4,3,4,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,VC,CV,CVC,CVC,CVVC,CVVC,1,1,2,2,1,1,N,A,T,1,Unberechenbarkeit,prima
heit,heit,t,it,eit,heit,theit,C,DC,CDC,CCDC,CCCDC,ø,Un,ø,U,Un,Und,Undi,Undis,K,KC,KCC,KCCK,KCCKC,ø,11,10,10,12,16,12,5,3,3,6,4,4,0,light,light,light,light,heavy,light,c,c,c,o,c,c,KC,CKC,AKC,CL,CLCC,CDC,,C,A,C,C,C,C,C,C,,CC,C,K,K,K,L,L,D,2,3,2,3,5,4,1,1,1,0,2,1,0,1,1,1,1,1,1,1,1,2,2,2,VC,CVC,CVC,CVV,CVVCC,CVVC,1,2,2,0,1,1,N,A,T,1,Undiszipliniertheit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Une,Uneh,Unehr,K,KC,KCL,KCLC,KCLCK,ø,11,6,13,8,10,12,5,6,4,2,3,4,0,light,light,schwa,light,light,light,c,o,c,c,c,c,KC,L,CKC,CKC,CKC,CDC,,,C,C,C,C,C,,C,C,C,C,K,L,K,K,K,D,2,2,3,3,3,4,1,0,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,2,VC,VV,CVC,CVC,CVC,CVVC,1,0,2,2,2,1,N,A,T,1,Unehrenhaftigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Une,Uneh,Unehr,K,KC,KCL,KCLC,KCLCK,ø,11,10,10,9,10,12,5,5,5,4,3,4,0,light,light,light,light,light,light,c,c,c,o,c,c,KC,LC,KC,CL,CKC,CDC,,,,C,C,C,C,C,C,,C,C,K,L,K,L,K,D,2,3,2,3,3,4,1,1,1,0,1,1,0,0,0,1,1,1,1,2,1,2,1,2,VC,VVC,VC,CVV,CVC,CVVC,1,0,1,0,2,1,N,A,T,1,Unehrerbietigkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Une,Unei,Uneig,K,KC,KCD,KCDC,KCDCK,ø,11,10,10,11,10,12,5,10,3,5,3,4,0,light,light,schwa,light,light,light,c,o,c,c,c,c,KC,D,CKC,CK,AKC,CDC,,,C,C,A,C,C,,C,,C,C,K,D,K,K,K,D,2,2,3,3,3,4,1,0,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,2,VC,VV,CVC,CVC,CVC,CVVC,1,0,2,2,2,1,N,A,T,1,Uneigennuetzigkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Ung,Unge,Ungeh,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,10,13,12,5,3,5,5,4,4,0,light,schwa,light,schwa,light,light,c,o,o,c,c,c,KC,CK,CD,KC,CKC,CDC,,C,C,,C,C,C,,,C,C,C,K,K,D,K,K,D,2,2,3,2,4,4,1,0,0,1,1,1,0,1,1,0,1,1,1,1,2,1,1,2,VC,CV,CVV,VC,CVC,CVVC,1,1,0,1,2,1,N,A,T,1,Ungeheuerlichkeit,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,U,ø,U,Un,Uni,Unif,Unifi,K,KC,KCL,KCLC,KCLCL,ø,8,11,9,7,9,9,8,5,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,1,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Unifikation,ultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,U,ø,U,Un,Uni,Univ,Unive,K,KC,KCL,KCLC,KCLCK,ø,8,11,11,11,13,12,8,5,3,5,4,4,0,light,light,light,light,light,light,c,o,c,o,c,c,K,CL,CKC,CL,CKC,CKC,,C,C,C,C,C,,,C,,C,C,K,L,K,L,K,K,1,2,3,2,3,3,1,0,1,0,1,1,0,1,1,1,1,1,1,2,1,2,1,1,VC,CVV,CVC,CVV,CVC,CVC,1,0,2,0,2,2,N,A,T,1,Universalismus,antepaenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,U,ø,U,Un,Uni,Univ,Unive,K,KC,KCL,KCLC,KCLCK,ø,8,11,11,11,12,8,8,5,3,5,6,2,0,light,light,light,light,light,light,c,o,c,o,o,c,K,CL,CKC,CL,CL,CLC,,C,C,C,C,C,,,C,,,C,K,L,K,L,L,L,1,2,3,2,2,3,1,0,1,0,0,1,0,1,1,1,1,1,1,2,1,2,2,2,VC,CVV,CVC,CVV,CVV,CVVC,1,0,2,0,0,1,N,A,T,1,Universalitaet,antepaenultima
de,ø,e,de,ade,iade,siade,K,CK,LCK,LLCK,CLLCK,ø,U,ø,U,Un,Uni,Univ,Unive,K,KC,KCL,KCLC,KCLCK,ø,8,11,11,9,10,7,8,5,3,4,10,3,-1,light,light,light,light,light,schwa,c,o,c,o,o,o,K,CL,CKC,CL,L,CK,,C,C,C,,C,,,C,,,,K,L,K,L,L,K,1,2,3,2,1,2,1,0,1,0,0,0,0,1,1,1,0,1,1,2,1,2,2,1,VC,CVV,CVC,CVV,VV,CV,1,0,2,0,0,1,N,N,T,1,Universiade,paenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,un,ø,u,un,unk,unka,unkam,K,KC,KCC,KCCK,KCCKC,ø,11,7,9,15,9,13,5,3,4,5,2,4,0,light,light,schwa,light,heavy,light,c,c,o,c,c,c,KC,CK,CK,CLC,CKCC,CKC,,C,C,C,C,C,C,,,C,CC,C,K,K,K,L,K,K,2,2,2,3,6,4,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,VC,CVC,CV,CVVC,CVCC,CVC,1,2,1,1,3,2,A,A,F,1,unkameradschaftlich,prima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,un,ø,u,un,unk,unko,unkon,K,KC,KCC,KCCK,KCCKC,ø,11,10,10,9,6,13,5,3,3,4,6,4,-1,light,light,light,light,light,light,c,c,c,o,o,c,KC,CKC,CKC,AL,L,CKC,,C,C,A,,C,C,C,C,,,C,K,K,K,L,L,K,2,3,3,2,1,4,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,VV,CVC,1,2,2,0,0,2,A,A,F,1,unkonventionell,prima
niert,ø,t,rt,ert,iert,niert,C,CC,LCC,CLCC,LCLCC,ø,un,ø,u,un,unp,unpr,unpro,K,KC,KCC,KCCC,KCCCL,ø,11,11,11,9,6,16,5,3,3,4,6,4,0,light,light,light,light,light,heavy,c,o,c,o,o,c,KC,CCL,CKC,AL,L,CLCC,,CC,C,A,,C,C,,C,,,CC,K,L,K,L,L,L,2,3,3,2,1,5,1,0,1,0,0,2,0,2,1,1,0,1,1,2,1,2,2,2,VC,CCVV,CVC,CVV,VV,CVVCC,1,1,2,0,0,1,A,A,F,1,unproportioniert,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unr,Unre,Unreg,K,KC,KCC,KCCL,KCCLC,ø,11,10,11,9,10,12,5,5,3,4,3,4,0,light,light,schwa,light,light,light,c,o,c,o,c,c,KC,CL,CKC,CL,CKC,CDC,,C,C,C,C,C,C,,C,,C,C,K,L,K,L,K,D,2,2,3,2,3,4,1,0,1,0,1,1,0,1,1,1,1,1,1,2,1,2,1,2,VC,CVV,CVC,CVV,CVC,CVVC,1,0,2,0,2,1,N,A,T,1,Unregelmaessigkeit,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Un,ø,U,Un,Unt,Unte,Unter,K,KC,KCC,KCCK,KCCKC,acc,11,11,11,9,7,15,5,3,3,4,3,5,0,light,schwa,light,light,schwa,light,c,c,c,c,o,c,KC,CKC,CKC,CK,CK,CKC,,C,C,C,C,C,C,C,C,,,C,K,K,K,K,K,K,2,3,3,2,3,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CV,CVC,1,2,2,2,1,2,N,V,T,1,Unterversicherung,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unu,Unue,Unueb,K,KC,KCL,KCLC,KCLCK,ø,11,8,11,12,13,12,5,8,3,3,4,4,0,light,light,schwa,light,light,light,c,o,c,c,c,c,KC,L,CKC,CCKC,CKC,CDC,,,C,CC,C,C,C,,C,C,C,C,K,L,K,K,K,D,2,1,3,5,4,4,1,0,1,1,1,1,0,0,1,2,1,1,1,2,1,1,1,2,VC,VV,CVC,CCVC,CVC,CVVC,1,0,2,3,2,1,N,A,T,1,Unuebertrefflichkeit,antepaenultima
$ig,ø,g,ig,sig,ssig,essig,C,KC,CKC,LCKC,CLCKC,noacc,un,ø,u,un,unv,unve,unver,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,12,9,10,5,3,3,4,4,3,-1,light,light,heavy,light,light,light,c,c,c,c,o,c,KC,CKC,CKCC,CKC,CL,CKC,,C,C,C,C,C,C,C,CC,C,,C,K,K,K,K,L,K,2,3,4,3,2,3,1,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,VC,CVC,CVCC,CVC,CVV,CVC,1,2,3,2,0,2,ADV,A,F,1,unverhaeltnismaessig,prima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,ø,un,ø,u,un,unv,unvo,unvor,K,KC,KCC,KCCL,KCCLC,ø,11,11,13,7,9,12,5,3,6,3,4,4,-1,light,light,light,schwa,light,schwa,c,c,c,o,c,c,KC,CLC,DC,CK,CK,CKC,,C,,C,C,C,C,C,C,,,C,K,L,D,K,K,K,2,3,3,2,3,3,1,1,1,0,1,1,0,1,0,1,1,1,1,2,2,1,1,1,VC,CVVC,VVC,CV,CVC,CVC,1,1,0,1,2,2,A,A,F,1,unvoreingenommen,prima
hen,ø,n,en,hen,ehen,sehen,C,KC,LKC,CLKC,KCLKC,ø,un,ø,u,un,unv,unvo,unvor,K,KC,KCC,KCCL,KCCLC,ø,11,11,11,7,7,9,5,3,3,3,3,4,-1,light,light,light,schwa,light,schwa,c,c,c,o,o,c,KC,CLC,CLC,CK,CL,KC,,C,C,C,C,,C,C,C,,,C,K,L,L,K,L,K,2,3,3,2,2,3,1,1,1,0,0,1,0,1,1,1,1,0,1,2,2,1,2,1,VC,CVVC,CVVC,CV,CVV,VC,1,1,1,1,0,1,A,F,F,1,unvorhergesehen,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Un,ø,U,Un,Unw,Unwi,Unwid,K,KC,KCC,KCCL,KCCLC,ø,11,9,11,8,13,12,5,4,3,2,4,4,0,light,light,schwa,light,light,light,c,o,c,o,c,c,KC,CL,CKC,CCL,CKC,CDC,,C,C,CC,C,C,C,,C,,C,C,K,L,K,L,K,D,2,2,3,4,4,4,1,0,1,0,1,1,0,1,1,2,1,1,1,2,1,2,1,2,VC,CVV,CVC,CCVV,CVC,CVVC,1,0,2,1,2,1,N,A,T,1,Unwiderstehlichkeit,antepaenultima
