syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
rung,ø,g,ng,ung,rung,arung,C,KC,CKC,LCKC,CLCKC,ø,Ver,ø,V,Ve,Ver,Verl,Verla,C,CK,CKC,CKCC,CKCCD,noacc,11,15,11,15,3,5,5,5,0,light,light,light,light,c,c,o,c,CKC,CDC,CL,CKC,C,C,C,C,C,C,,C,K,D,L,K,3,4,2,4,1,1,0,1,1,1,1,1,1,2,2,1,CVC,CVVC,CVV,CVC,2,1,0,2,N,V,T,1,Verlautbarung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Verl,Verle,C,CK,CKC,CKCC,CKCCL,ø,11,10,10,12,3,5,3,4,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKC,CDC,C,C,C,C,C,,C,C,K,L,K,D,3,2,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,F,T,1,Verlegenheit,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,verl,verle,C,CK,CKC,CKCC,CKCCL,noacc,11,10,7,13,3,5,3,4,0,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,2,2,5,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,A,N,F,1,verlegerisch,antepaenultima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,ø,Ver,ø,V,Ve,Ver,Verl,Verle,C,CK,CKC,CKCC,CKCCK,ø,11,11,15,12,3,3,5,4,0,light,light,light,light,c,c,c,c,CKC,CKA,CLC,CDC,C,C,C,C,C,A,C,C,K,K,L,D,3,4,3,4,1,1,1,1,1,1,1,1,1,1,2,2,CVC,CVC,CVVC,CVVC,2,2,1,1,N,A,T,1,Verletzbarkeit,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Verl,Verle,C,CK,CKC,CKCC,CKCCK,ø,11,11,13,12,3,3,4,4,0,light,light,light,light,c,c,c,c,CKC,CKA,CKC,CDC,C,C,C,C,C,A,C,C,K,K,K,D,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,A,T,1,Verletzlichkeit,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,verl,verle,C,CK,CKC,CKCC,CKCCD,ø,11,17,7,13,3,5,3,4,-1,light,light,schwa,light,c,c,o,c,CKC,CDC,CK,CKC,C,C,C,C,C,C,,C,K,D,K,K,3,4,2,5,1,1,0,1,1,1,1,1,1,2,1,1,CVC,CVVC,CV,CVC,2,1,1,2,A,V,F,1,verleumderisch,antepaenultima
ring,ø,g,ng,ing,ring,sring,C,KC,CKC,CCKC,CCCKC,ø,Ver,ø,V,Ve,Ver,Verl,Verlo,C,CK,CKC,CKCC,CKCCL,noacc,11,10,13,15,3,5,3,5,1,light,light,heavy,light,c,o,c,c,CKC,CL,CKCC,CKC,C,C,C,C,C,,CC,C,K,L,K,K,3,2,5,4,1,0,2,1,1,1,1,1,1,2,1,1,CVC,CVV,CVCC,CVC,2,0,3,2,N,NN,T,2,Verlobungsring,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Verl,Verlo,C,CK,CKC,CKCC,CKCCL,noacc,11,10,10,12,3,5,3,4,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKC,CDC,C,C,C,C,C,,C,C,K,L,K,D,3,2,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Verlogenheit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Verl,Verlo,C,CK,CKC,CKCC,CKCCL,ø,11,10,13,12,3,5,4,4,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKC,CDC,C,C,C,C,C,,C,C,K,L,K,D,3,2,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Verlorenheit,antepaenultima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,KCKC,CKCKC,noacc,ver,ver,v,ve,ver,verm,verme,C,CK,CKC,CKCC,CKCCK,noacc,11,13,12,10,3,3,6,3,-1,light,heavy,light,schwa,c,c,c,c,CKC,CKCC,CK,CKC,C,C,C,C,C,CC,,C,K,K,K,K,3,6,2,4,1,2,1,1,1,1,1,1,1,1,1,1,CVC,CVCC,CVC,CVC,2,3,2,2,V,A,F,1,vermenschlichen,antepaenultima
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verm,Verme,C,CK,CKC,CKCC,CKCCK,noacc,11,13,12,12,3,3,6,4,0,light,heavy,light,light,c,c,c,c,CKC,CKCC,CK,CKC,C,C,C,C,C,CC,,C,K,K,K,K,3,6,2,5,1,2,1,1,1,1,1,1,1,1,1,1,CVC,CVCC,CVC,CVC,2,3,2,2,N,V,T,1,Vermenschlichung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Verm,Verme,C,CK,CKC,CKCC,CKCCK,ø,11,9,10,12,3,4,3,4,0,light,light,schwa,light,c,c,c,c,CKC,CK,CKC,CDC,C,C,C,C,C,,C,C,K,K,K,D,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,F,T,1,Vermessenheit,antepaenultima
rin,ø,n,in,rin,erin,terin,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verm,Vermi,C,CK,CKC,CKCC,CKCCL,noacc,11,11,7,15,3,5,3,5,0,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,3,2,3,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,N,N,T,1,Vermieterin,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verm,Vermi,C,CK,CKC,CKCC,CKCCK,noacc,11,14,7,15,3,4,3,5,0,light,light,schwa,light,c,c,o,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,2,4,1,1,0,1,1,1,1,1,1,1,1,1,CVC,CVC,CV,CVC,2,2,1,2,N,V,T,1,Verminderung,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verm,Vermo,C,CK,CKC,CKCC,CKCCL,noacc,11,9,7,15,3,4,3,5,1,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,2,2,4,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,N,V,T,1,Vermoderung,antepaenultima
los,los,s,os,los,slos,nslos,C,LC,CLC,CCLC,CCCLC,ø,ver,ver,v,ve,ver,verm,vermo,C,CK,CKC,CKCC,CKCCL,ø,11,9,11,11,3,4,2,3,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKCC,CLC,C,C,C,C,C,,CC,C,K,L,K,L,3,2,4,3,1,0,2,1,1,1,1,1,1,2,1,2,CVC,CVV,CVCC,CVVC,2,0,3,1,A,N,F,1,vermoegenslos,antepaenultima
lung,ø,g,ng,ung,lung,elung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vern,Verne,C,CK,CKC,CKCC,CKCCL,noacc,11,9,7,15,3,4,3,5,1,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,2,2,4,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,N,V,T,1,Vernebelung,antepaenultima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,vern,verni,C,CK,CKC,CKCC,CKCCL,noacc,11,11,13,10,3,5,4,3,0,light,light,light,schwa,c,o,c,c,CKC,CL,CCK,CKC,C,C,CC,C,C,,,C,K,L,K,K,3,4,2,4,1,0,1,1,1,1,2,1,1,2,1,1,CVC,CVV,CCVC,CVC,2,0,3,2,V,A,F,1,verniedlichen,antepaenultima
m1$,ø,s,ss,ess,aess,maess,C,LC,CLC,KCLC,CKCLC,ø,ver,ver,v,ve,ver,vern,vernu,C,CK,CKC,CKCC,CKCCK,ø,11,16,7,10,3,3,3,3,-2,light,heavy,schwa,light,c,c,o,c,CKC,CKCCC,CK,CLC,C,C,C,C,C,CCC,,C,K,K,K,L,3,5,2,3,1,3,0,1,1,1,1,1,1,1,1,2,CVC,CVCCC,CV,CVVC,2,4,1,1,A,NA,F,2,vernunftgemaess,antepaenultima
rat,ø,t,at,rat,irat,eirat,C,LC,CLC,DCLC,CDCLC,ø,Ver,ø,V,Ve,Ver,Vern,Vernu,C,CK,CKC,CKCC,CKCCK,ø,11,16,11,15,3,3,5,5,0,light,heavy,light,light,c,c,o,c,CKC,CKCCC,CD,CLC,C,C,C,C,C,CCC,,C,K,K,D,L,3,5,3,3,1,3,0,1,1,1,1,1,1,1,2,2,CVC,CVCCC,CVV,CVVC,2,4,0,1,N,NN,T,2,Vernunftheirat,antepaenultima
rig,ø,g,ig,rig,drig,idrig,C,KC,CKC,CCKC,LCCKC,ø,ver,ver,v,ve,ver,vern,vernu,C,CK,CKC,CKCC,CKCCK,ø,11,16,9,14,3,3,4,3,0,light,heavy,light,light,c,c,o,c,CKC,CKCCC,CL,CCKC,C,C,C,CC,C,CCC,,C,K,K,L,K,3,5,3,3,1,3,0,1,1,1,1,2,1,1,2,1,CVC,CVCCC,CVV,CCVC,2,4,0,3,A,NA,F,2,vernunftwidrig,antepaenultima
blatt,ø,t,tt,att,latt,blatt,C,KC,CKC,CCKC,CCCKC,ø,Ver,ø,V,Ve,Ver,Vero,Veror,C,CK,CKC,CKCK,CKCKC,noacc,11,10,16,12,3,5,3,3,1,light,light,heavy,light,c,c,c,c,CKC,KC,CCKCC,CCKC,C,,CC,CC,C,C,CC,C,K,K,K,K,3,3,5,5,1,1,2,1,1,0,2,2,1,1,1,1,CVC,VC,CCVCC,CCVC,2,1,4,3,N,NN,T,2,Verordnungsblatt,antepaenultima
rei,ø,i,ei,rei,erei,terei,D,CD,KCD,CKCD,LCKCD,ø,Ver,ø,V,Ve,Ver,Verr,Verra,C,CK,CKC,CKCC,CKCCL,noacc,11,10,7,14,3,5,3,7,0,light,light,schwa,light,c,o,o,o,CKC,CL,CK,CD,C,C,C,C,C,,,,K,L,K,D,3,2,2,3,1,0,0,0,1,1,1,1,1,2,1,2,CVC,CVV,CV,CVV,2,0,1,0,N,N,T,1,Verraeterei,ultima
rin,ø,n,in,rin,erin,terin,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verr,Verra,C,CK,CKC,CKCC,CKCCL,noacc,11,10,7,15,3,5,3,5,1,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,2,2,3,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,N,N,T,1,Verraeterin,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,verr,verra,C,CK,CKC,CKCC,CKCCL,noacc,11,10,7,13,3,5,3,4,0,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,2,2,5,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,A,V,F,1,verraeterisch,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Verr,Verri,C,CK,CKC,CKCC,CKCCK,noacc,11,12,9,15,3,6,4,5,1,light,light,schwa,light,c,c,o,c,CKC,CK,CK,CKC,C,C,C,C,C,,,C,K,K,K,K,3,3,2,4,1,1,0,1,1,1,1,1,1,1,1,1,CVC,CVC,CV,CVC,2,2,1,2,N,V,T,1,Verringerung,antepaenultima
den,ø,n,en,den,rden,erden,C,KC,CKC,CCKC,LCCKC,ø,Ver,ø,V,Ve,Ver,Verr,Verru,C,CK,CKC,CKCC,CKCCK,ø,11,14,11,10,3,3,3,3,-1,light,heavy,light,schwa,c,c,c,c,CKC,CKCC,CLC,CKC,C,C,C,C,C,CC,C,C,K,K,L,K,3,5,3,3,1,2,1,1,1,1,1,1,1,1,2,1,CVC,CVCC,CVVC,CVC,2,3,1,2,N,ø,T,2,Verruecktwerden,antepaenultima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,KCKC,CKCKC,noacc,ver,ver,v,ve,ver,vers,versa,C,CK,CKC,CKCC,CKCCK,noacc,11,8,12,10,3,2,6,3,0,light,light,light,schwa,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,V,A,F,1,versachlichen,antepaenultima
chung,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versa,C,CK,CKC,CKCC,CKCCK,noacc,11,8,12,12,3,2,6,4,0,light,light,light,light,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,V,T,1,Versachlichung,antepaenultima
reit,ø,t,it,eit,reit,ereit,C,DC,CDC,KCDC,CKCDC,ø,ver,ver,v,ve,ver,vers,versa,C,CK,CKC,CKCC,CKCCK,noacc,11,11,7,15,3,2,3,5,0,light,heavy,schwa,light,c,c,o,c,CKC,CKCC,CK,CDC,C,C,C,C,C,CC,,C,K,K,K,D,3,4,2,4,1,2,0,1,1,1,1,1,1,1,1,2,CVC,CVCC,CV,CVVC,2,3,1,1,A,NA,F,2,versandbereit,antepaenultima
tig,ø,g,ig,tig,rtig,ertig,C,KC,CKC,CCKC,KCCKC,ø,ver,ver,v,ve,ver,vers,versa,C,CK,CKC,CKCC,CKCCK,noacc,11,11,11,10,3,2,3,3,-1,light,heavy,light,light,c,c,c,c,CKC,CKCC,CKC,CKC,C,C,C,C,C,CC,C,C,K,K,K,K,3,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,CVC,CVCC,CVC,CVC,2,3,2,2,A,ø,F,2,versandfertig,antepaenultima
del,ø,l,el,del,ndel,andel,C,KC,CKC,CCKC,KCCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versa,C,CK,CKC,CKCC,CKCCK,noacc,11,11,10,11,3,2,3,3,0,light,heavy,light,schwa,c,c,c,c,CKC,CKCC,CKC,CKC,C,C,C,C,C,CC,C,C,K,K,K,K,3,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,CVC,CVCC,CVC,CVC,2,3,2,2,N,NN,T,2,Versandhandel,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCL,ø,11,9,10,12,3,4,3,4,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKC,CDC,C,C,C,C,C,,C,C,K,L,K,D,3,5,3,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Verschiedenheit,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,ver,ver,v,ve,ver,vers,versc,C,CK,CKC,CKCC,CKCCL,ø,11,9,11,13,3,4,2,4,0,light,light,schwa,light,c,o,c,c,CKC,CL,CKCC,CKC,C,C,C,C,C,,CC,C,K,L,K,K,3,5,4,4,1,0,2,1,1,1,1,1,1,2,1,1,CVC,CVV,CVCC,CVC,2,0,3,2,ADV,A,F,1,verschiedentlich,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,15,10,12,3,5,3,4,-1,light,light,schwa,light,c,o,c,c,CKC,CCL,CKC,CDC,C,CC,C,C,C,,C,C,K,L,K,D,3,5,3,4,1,0,1,1,1,2,1,1,1,2,1,2,CVC,CCVV,CVC,CVVC,2,1,2,1,N,F,T,1,Verschlafenheit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,15,10,12,3,5,3,4,-1,light,light,schwa,light,c,o,c,c,CKC,CCL,CKC,CDC,C,CC,C,C,C,,C,C,K,L,K,D,3,5,3,4,1,0,1,1,1,2,1,1,1,2,1,2,CVC,CCVV,CVC,CVVC,2,1,2,1,N,F,T,1,Verschlagenheit,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,12,7,15,3,3,3,5,0,light,light,schwa,light,c,c,o,c,CKC,CCKC,CK,CKC,C,CC,C,C,C,C,,C,K,K,K,K,3,7,2,4,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,N,V,T,1,Verschlechterung,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,DKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,15,6,15,3,5,6,5,0,light,light,schwa,light,c,o,o,c,CKC,CCD,K,CKC,C,CC,,C,C,,,C,K,D,K,K,3,6,1,4,1,0,0,1,1,2,0,1,1,2,1,1,CVC,CCVV,V,CVC,2,1,0,2,N,V,T,1,Verschleierung,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,13,9,15,3,4,4,5,0,light,light,schwa,light,c,c,o,c,CKC,CCK,CK,CKC,C,CC,C,C,C,,,C,K,K,K,K,3,6,2,4,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,N,V,T,1,Verschlimmerung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,11,10,12,3,3,3,4,0,light,light,schwa,light,c,c,c,c,CKC,CCK,CKC,CDC,C,CC,C,C,C,,C,C,K,K,K,D,3,6,3,4,1,1,1,1,1,2,1,1,1,1,1,2,CVC,CCVC,CVC,CVVC,2,3,2,1,N,A,T,1,Verschlossenheit,antepaenultima
lung,ø,g,ng,ung,lung,elung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,13,7,15,3,4,3,5,0,light,light,schwa,light,c,c,o,c,CKC,CCK,CK,CKC,C,CC,C,C,C,,,C,K,K,K,K,3,6,2,4,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,N,V,T,1,Verschluesselung,antepaenultima
se,ø,e,se,use,ause,pause,K,CK,DCK,CDCK,CCDCK,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,15,11,7,3,3,5,3,-2,light,light,light,schwa,c,c,o,o,CKC,CCDC,CD,CK,C,CC,C,C,C,C,,,K,D,D,K,3,7,3,2,1,1,0,0,1,2,1,1,1,2,2,1,CVC,CCVVC,CVV,CV,2,1,0,1,N,VN,T,2,Verschnaufpause,antepaenultima
lung,ø,g,ng,ung,lung,elung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,14,7,15,3,3,3,5,0,light,light,schwa,light,c,c,o,c,CKC,CCKC,CK,CKC,C,CC,C,C,C,C,,C,K,K,K,K,3,6,2,4,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,N,V,T,1,Verschnoerkelung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCK,ø,11,7,13,12,3,3,4,4,1,light,light,schwa,light,c,c,c,c,CKC,CK,CKC,CDC,C,C,C,C,C,,C,C,K,K,K,D,3,5,3,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,A,T,1,Verschollenheit,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCL,noacc,11,7,9,15,3,3,4,5,1,light,light,schwa,light,c,o,o,c,CKC,CL,CK,CKC,C,C,C,C,C,,,C,K,L,K,K,3,4,2,4,1,0,0,1,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVC,2,0,1,2,N,V,T,1,Verschoenerung,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,11,10,12,3,3,3,4,0,light,light,schwa,light,c,o,c,c,CKC,CCL,CKC,CDC,C,CC,C,C,C,,C,C,K,L,K,D,3,5,3,4,1,0,1,1,1,2,1,1,1,2,1,2,CVC,CCVV,CVC,CVVC,2,1,2,1,N,A,T,1,Verschrobenheit,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCK,noacc,11,10,7,15,3,3,3,5,1,light,light,schwa,light,c,c,o,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,6,2,4,1,1,0,1,1,1,1,1,1,1,1,1,CVC,CVC,CV,CVC,2,2,1,2,N,V,T,1,Verschuechterung,antepaenultima
rin,ø,n,in,rin,erin,derin,C,KC,CKC,KCKC,CKCKC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,noacc,11,11,7,15,3,2,3,5,0,light,light,schwa,light,c,c,o,c,CKC,CCKC,CK,CKC,C,CC,C,C,C,C,,C,K,K,K,K,3,6,2,3,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,N,N,T,1,Verschwenderin,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,vers,versc,C,CK,CKC,CKCC,CKCCC,noacc,11,11,7,13,3,2,3,4,0,light,light,schwa,light,c,c,o,c,CKC,CCKC,CK,CKC,C,CC,C,C,C,C,,C,K,K,K,K,3,6,2,5,1,1,0,1,1,2,1,1,1,1,1,1,CVC,CCVC,CV,CVC,2,3,1,2,A,V,F,1,verschwenderisch,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,10,10,12,3,3,3,4,0,light,light,schwa,light,c,o,c,c,CKC,CCL,CKC,CDC,C,CC,C,C,C,,C,C,K,L,K,D,3,6,3,4,1,0,1,1,1,2,1,1,1,2,1,2,CVC,CCVV,CVC,CVVC,2,1,2,1,N,A,T,1,Verschwiegenheit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,8,12,12,3,2,4,4,0,light,light,schwa,light,c,c,c,c,CKC,CCK,CKC,CDC,C,CC,C,C,C,,C,C,K,K,K,D,3,6,3,4,1,1,1,1,1,2,1,1,1,1,1,2,CVC,CCVC,CVC,CVVC,2,3,2,1,N,F,T,1,Verschwommenheit,antepaenultima
ne,ø,e,ne,ene,rene,orene,K,CK,KCK,CKCK,LCKCK,ø,Ver,ø,V,Ve,Ver,Vers,Versc,C,CK,CKC,CKCC,CKCCC,ø,11,8,10,9,3,2,5,4,-1,light,light,schwa,schwa,c,o,o,o,CKC,CCL,CK,CK,C,CC,C,C,C,,,,K,L,K,K,3,5,2,2,1,0,0,0,1,2,1,1,1,2,1,1,CVC,CCVV,CV,CV,2,1,1,1,N,F,T,1,Verschworene,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,ver,ver,v,ve,ver,vers,versc,C,CK,CKC,CKCC,CKCCC,noacc,11,8,10,13,3,2,5,4,0,light,light,schwa,light,c,o,o,c,CKC,CCL,CK,CKC,C,CC,C,C,C,,,C,K,L,K,K,3,5,2,5,1,0,0,1,1,2,1,1,1,2,1,1,CVC,CCVV,CV,CVC,2,1,1,2,A,V,F,1,verschwoererisch,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,ver,ver,v,ve,ver,vers,verse,C,CK,CKC,CKCC,CKCCL,ø,11,7,10,13,3,3,3,4,1,light,light,schwa,light,c,o,c,c,CKC,CL,KCC,CKC,C,C,,C,C,,CC,C,K,L,K,K,3,2,4,4,1,0,2,1,1,1,0,1,1,2,1,1,CVC,CVV,VCC,CVC,2,0,2,2,A,N,F,1,versehentlich,antepaenultima
